"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
0.34549999999997827,6060.103752635468,6611.707475520848,11780.973162354232,12030.097625183205,-10897.229347300436,-11086.793909784996
0.34559999999997826,6074.992646406931,6629.423315785904,11812.889788732331,12063.908593955719,-10978.492851263418,-11167.27101441642
0.34569999999997825,6090.511564360888,6647.864001371414,11843.060500131543,12096.068458313752,-11058.616461243939,-11246.826740384198
0.34579999999997824,6106.69652943313,6667.084586126326,11871.953386356337,12126.757573808018,-11138.138976551418,-11325.736712797838
0.3458999999999782,6123.527016157686,6687.040015218742,11899.508583993767,12155.91576071113,-11216.966123664459,-11403.927824252896
0.3459999999999782,6141.284937885838,6707.985863580825,11926.146606694563,12184.00433636915,-11296.130998597979,-11482.278463112492
0.3460999999999782,6160.087807120151,6729.975309421944,11951.66281283318,12211.042000908434,-11375.591452848423,-11560.914537759923
0.3461999999999782,6179.628715467778,6752.617138051604,11975.397230722881,12236.39015943217,-11453.783443852328,-11638.616483907195
0.3462999999999782,6199.849812916633,6775.82983732163,11997.72346772942,12260.071750277522,-11530.851466367736,-11715.293013715864
0.34639999999997817,6221.055180487044,6799.953831842012,12019.186931766817,12282.60068762352,-11608.13788089535,-11792.012363956306
0.34649999999997816,6243.316571287491,6825.103625427004,12039.56265933927,12304.035470026873,-11685.714923573343,-11869.009013843124
0.34659999999997815,6266.265484907268,6850.8882233962795,12058.18773258736,12323.843645351179,-11762.060422867946,-11945.159969723529
0.34669999999997814,6289.834072806532,6877.231855268776,12075.3896945389,12342.054251758733,-11837.368430155619,-12020.389759154203
0.3467999999999781,6314.388520895539,6904.469763539981,12091.662013416508,12359.092613701996,-11912.92223053727,-12095.686707349258
0.3468999999999781,6339.909442700555,6932.540808966001,12106.65228121152,12374.829850742713,-11988.235463186948,-12170.880572944028
0.3469999999999781,6366.502960377172,6961.558841934827,12120.404828048515,12389.362591129322,-12063.55184957271,-12246.16981079256
0.3470999999999781,6393.780056051696,6991.094699006359,12132.435515387237,12402.282726258356,-12137.468425555733,-12320.435208352399
0.3471999999999781,6421.7656087560645,7021.111380307836,12143.069271111566,12413.657743111506,-12210.307205292247,-12393.725464272633
0.34729999999997807,6450.910825209962,7052.03535889446,12152.641496482722,12423.835119996322,-12283.378428244143,-12467.094704234309
0.34739999999997806,6481.287100595777,7083.985639697664,12160.872531604282,12432.82098422583,-12356.658847634524,-12540.740987434421
0.34749999999997805,6512.348735906058,7116.4991644911715,12167.300868599608,12440.236992895783,-12428.641883883109,-12613.582076741495
0.34759999999997804,6543.98990771304,7149.480471650922,12172.292778826939,12446.124454008434,-12499.47671755419,-12685.465889962938
0.347699999999978,6576.677802250084,7183.351908486563,12176.163725010727,12450.78414624357,-12570.447134265001,-12757.299966925893
0.347799999999978,6610.578640721465,7218.252681715343,12178.611592066003,12454.239840476335,-12641.471468881175,-12829.260876165767
0.347899999999978,6645.200364277123,7253.720932502106,12179.222336600715,12456.201722934695,-12711.21576965506,-12900.344394012516
0.347999999999978,6680.404344203275,7289.643788474046,12178.374012152275,12456.71407507805,-12779.86032463223,-12970.400977204532
0.348099999999978,6716.665628293209,7326.475070809391,12176.363373683482,12456.025679357666,-12848.651253677019,-13040.361013591697
0.34819999999997797,6753.942707212298,7364.160362627055,12172.834495912603,12454.033254024876,-12917.101488969545,-13110.06502397061
0.34829999999997796,6792.311849577535,7402.824483921928,12167.741098890805,12450.759573504947,-12985.422339194167,-13179.668646912764
0.34839999999997795,6831.2221659446395,7441.981896349567,12160.827766599474,12445.972173481976,-13052.39227536194,-13248.244519954727
0.34849999999997794,6870.646536380093,7481.569358374022,12152.418265832943,12439.711069941584,-13118.299564751393,-13315.748523721788
0.3485999999999779,6911.133530418415,7522.080182121294,12142.663277222055,12432.154880872866,-13184.309637352231,-13383.058585754814
0.3486999999999779,6952.622641908058,7563.460984008314,12131.243816659053,12423.236803949269,-13249.92431094983,-13449.998139224077
0.3487999999999779,6995.233809977268,7605.852403079307,12118.151273983238,12413.004249316193,-13315.37099673247,-13516.710715070241
0.3488999999999779,7038.131765032185,7648.55539657981,12103.289957555613,12401.307989317233,-13379.159274104093,-13582.062926602177
0.3489999999999779,7081.914112290854,7692.129647189475,12087.095525066658,12388.359037153215,-13442.90484501796,-13646.979822430316
0.3490999999999779,7126.771688674389,7736.782503214606,12069.288085467553,12374.138462537532,-13506.734562673433,-13711.694854114383
0.34919999999997786,7172.2045819542645,7782.030459546714,12049.646284517936,12358.51473116419,-13569.42176233107,-13775.40619851732
0.34929999999997785,7218.141736756726,7827.761564385109,12028.495959582053,12341.516467593432,-13631.103364241348,-13837.996690738924
0.34939999999997784,7265.161152023258,7874.4902554618675,12005.874609174149,12323.169443804385,-13692.851027030794,-13900.238399071897
0.34949999999997783,7313.096749579245,7922.129182450066,11981.51709223022,12303.397813429632,-13754.205947070031,-13962.01173032948
0.3495999999999778,7362.006644460888,7970.816238389342,11955.380379892262,12282.193070244828,-13815.334937110389,-14023.411966137255
0.3496999999999778,7411.2604261866,8019.9929248639155,11927.52322868482,12259.56108393232,-13875.19199289082,-14083.681066915608
0.3497999999999778,7460.888392303164,8069.583457519721,11898.278577328554,12235.572611213503,-13934.037658268378,-14142.80451423497
0.3498999999999778,7511.5487621166485,8120.199138479607,11867.523988871011,12210.16098213417,-13992.885425776409,-14201.515637648252
0.3499999999999778,7563.106712339534,8171.762589068727,11835.000050980521,12183.242836391388,-14051.300113322897,-14259.66144439591
0.35009999999997776,7615.679540300412,8224.439780960523,11800.659484983365,12154.77860732943,-14109.509641202447,-14317.368787451762
0.35019999999997775,7668.3250787227225,8277.334545461323,11764.808936004882,12124.889354155554,-14166.15926307976,-14373.653805141783
0.35029999999997774,7721.816200218735,8331.102258250188,11727.582048996188,12093.526512034196,-14222.63144396894,-14429.277321243713
0.35039999999997773,7776.380846015273,8385.969140708117,11688.66647850755,12060.58999451952,-14279.028576958799,-14484.438851013461
0.3504999999999777,7831.091944625048,8441.0865865204,11648.225043329901,12026.225223491852,-14333.963690257278,-14538.238803426124
0.3505999999999777,7886.68084655506,8497.08954513442,11606.284007305288,11990.30317020269,-14388.675572084981,-14591.345325213038
0.3506999999999777,7943.108071578055,8553.925305156135,11562.676675447517,11952.738284537423,-14442.915126756823,-14643.737040991158
0.3507999999999777,8000.231114782228,8611.520803950312,11517.475798789366,11913.53616569497,-14496.556029825007,-14695.32191510402
0.3508999999999777,8058.253354996174,8670.099765316081,11470.659833604514,11872.632597548283,-14549.92474967229,-14746.278888220008
0.35099999999997766,8116.245904253698,8728.771941926885,11422.649369600154,11830.30925361857,-14601.816554518666,-14795.81237779777
0.35109999999997765,8175.0980637972225,8788.304442470991,11373.255087497784,11786.318228253402,-14653.509191312922,-14844.59454421349
0.35119999999997764,8234.73596980836,8848.664109835518,11322.272856198098,11740.594215645495,-14704.750622322963,-14892.618204307788
0.35129999999997763,8295.313812447455,8910.010295589864,11269.604744616716,11693.035010284993,-14755.688952312288,-14940.00115537555
0.3513999999999776,8355.82721889431,8971.395929849416,11215.844199057126,11643.998510439742,-14805.166454050237,-14986.009535432786
0.3514999999999776,8417.145740654902,9033.584827401646,11160.80310925072,11593.182070868925,-14854.377970920872,-15031.210017249268
0.3515999999999776,8479.224474571884,9096.531528953496,11104.2914242596,11540.547441280225,-14903.091265737477,-15075.587193157906
0.3516999999999776,8541.972913862735,9160.14242005698,11046.32245050266,11486.138591398172,-14951.153338964274,-15119.073986047579
0.3517999999999776,8605.689219385435,9224.659336548699,10986.75580317785,11429.818392019906,-14998.860841546732,-15161.817884544764
0.35189999999997756,8669.303125073047,9289.133176165402,10926.255286810261,11372.074356742703,-15045.179608565484,-15203.212482804378
0.35199999999997755,8733.725340069994,9354.39256784712,10864.46572792894,11312.460819143047,-15091.235950923952,-15243.810907901407
0.35209999999997754,8798.823137037096,9420.393450299334,10801.239123572675,11250.931197269716,-15136.81345687092,-15283.625057623438
0.35219999999997753,8864.469567868173,9487.010793009786,10736.66426628821,11187.570036060331,-15181.739853247736,-15322.568051343153
0.3522999999999775,8930.99042454225,9554.469619441925,10670.573958880008,11122.22251213162,-15226.267356107213,-15360.746361016483
0.3523999999999775,8997.25783789235,9621.754980985741,10603.755554480078,11055.560305057992,-15269.39757846529,-15397.623954175739
0.3524999999999775,9064.283286952952,9689.748286517573,10535.669852945688,10987.008315647989,-15312.192403547668,-15433.681503811184
0.3525999999999775,9132.006705032356,9758.390517122662,10466.14566802023,10916.581483244003,-15354.460290926572,-15468.922151517389
0.3526999999999775,9200.351583880098,9827.59499389735,10395.257629488828,10844.330082985092,-15396.079035188946,-15503.32328940682
0.35279999999997746,9269.304740233161,9897.305659345917,10323.126414837332,10770.31249773806,-15437.033635001817,-15536.888727628686
0.35289999999997745,9338.862430629257,9967.47241430215,10249.808509785327,10694.556014536249,-15477.34275331444,-15569.610880835196
0.35299999999997744,9409.035685073355,10038.07603544442,10175.261167515067,10617.050682227524,-15517.03666002003,-15601.51333993507
0.35309999999997743,9480.098934795576,10109.419255614346,10099.16111986234,10537.613534360253,-15556.366026713727,-15632.755018733911
0.3531999999999774,9550.788790182693,10180.50292378086,10022.491066052546,10457.099563740916,-15594.461562031649,-15662.9639367292
0.3532999999999774,9622.13542797237,10252.232103720638,9944.586709377414,10374.802925227837,-15632.193863023263,-15692.504106015931
0.3533999999999774,9694.090648214875,10324.550716385625,9865.279648473463,10290.685043605863,-15669.40510424626,-15721.40290300727
0.3534999999999774,9766.538347617676,10397.332220687069,9784.631804307888,10204.849554078952,-15705.971898553595,-15749.625319429813
0.3535999999999774,9839.43305173481,10470.479147157574,9702.732394458486,10117.418932667864,-15741.876500713654,-15777.15472854367
0.35369999999997737,9912.77732679111,10543.93591403799,9619.65684102708,10028.502573766995,-15777.136503337175,-15804.026903275186
0.35379999999997735,9986.630967019932,10617.679237586628,9535.4321824461,9938.158839059832,-15811.774000146454,-15830.305597317514
0.35389999999997734,10061.038747894638,10691.750575374606,9449.996370713696,9846.384834682964,-15845.822729340589,-15856.047458976223
0.35399999999997733,10135.995238176227,10766.181724144908,9363.2650660138,9753.17154307342,-15879.302082079115,-15881.293820105308
0.3540999999999773,10211.45797561162,10840.9434958453,9275.21126078402,9658.534673996874,-15912.208630745446,-15906.075850382907
0.3541999999999773,10287.380856296926,10915.99409938347,9185.878816829472,9562.52020909775,-15944.536956073405,-15930.428434524716
0.3542999999999773,10363.714915775277,10991.303588244522,9095.333614600297,9465.184203352037,-15976.286897122,-15954.386091879967
0.3543999999999773,10440.421369962025,11066.835674193031,9003.604713738378,9366.601914148077,-16007.455070212493,-15977.965772887468
0.3544999999999773,10517.459540751,11142.554314894933,8910.675088087764,9266.853443919426,-16038.039744145592,-16001.189434136053
0.35459999999997727,10594.823346386349,11218.473172206204,8816.516658399858,9165.997329354852,-16068.053423876896,-16024.089180006673
0.35469999999997726,10672.545516952841,11294.624057390238,8721.091425273504,9064.045862222498,-16097.518272072595,-16046.733030354848
0.35479999999997724,10750.688117623573,11371.044729663228,8624.339508474071,8960.97700747822,-16126.462397426947,-16069.19022039011
0.35489999999997723,10829.290787408068,11447.73279641613,8526.226860725155,8856.804458942534,-16154.904259573144,-16091.508059215903
0.3549999999999772,10908.32453444975,11524.641098131857,8426.77769598414,8751.60896526409,-16182.848506968085,-16113.738339526217
0.3550999999999772,10987.730380598943,11601.726518375855,8326.045983214528,8645.49783969224,-16210.301086420635,-16135.921040557861
0.3551999999999772,11067.502663651008,11678.990759521092,8224.031970679998,8538.445769157424,-16237.285372384065,-16158.078772483479
0.3552999999999772,11147.592473603443,11756.414183042923,8120.73971823817,8430.469115998478,-16263.816040828822,-16180.214625770588
0.3553999999999772,11227.91847164827,11833.974864821661,8016.180984752301,8321.640278921655,-16289.8977893776,-16202.344878185279
0.35549999999997717,11308.452308579446,11911.642922797388,7910.380977642601,8212.041862420212,-16315.52453905295,-16224.499542556265
0.35559999999997716,11389.230044781229,11989.445218711191,7803.3469349439765,8101.697036857062,-16340.714116142504,-16246.719045516047
0.35569999999997715,11470.303015519814,12067.391529210687,7695.085068772293,7990.581327612131,-16365.489316092768,-16269.054534027697
0.35579999999997713,11551.638115899541,12145.473090670834,7585.61506770913,7878.683411833911,-16389.876895568555,-16291.525632395695
0.3558999999999771,11633.108766679248,12223.649515368128,7474.994700822348,7766.035748104713,-16413.904818742456,-16314.128975309986
0.3559999999999771,11714.715431685361,12301.910755205203,7363.240085753535,7652.6749767660385,-16437.597886322277,-16336.89104232367
0.3560999999999771,11796.516131381635,12380.291684461488,7250.316469054156,7538.611190985663,-16460.988984173346,-16359.859545690068
0.3561999999999771,11878.509732362421,12458.808273556073,7136.1912044490555,7423.828516011421,-16484.095791286338,-16383.073354545772
0.3562999999999771,11960.63970808276,12537.420422093926,7020.919340767085,7308.349874909654,-16506.925044522068,-16406.56299704338
0.35639999999997707,12042.854323595318,12616.089710447097,6904.586836634942,7192.236799140065,-16529.475191834867,-16430.34310580894
0.35649999999997706,12125.107303702693,12694.823027208118,6787.203479740066,7075.506315092764,-16551.76039217575,-16454.416729185938
0.35659999999997705,12207.363345382895,12773.624563946241,6668.755109071524,6958.121947351544,-16573.80161991101,-16478.773295528077
0.35669999999997704,12289.608158803298,12852.466992323021,6549.3253355086545,6840.141015986655,-16595.610144017635,-16503.406485454474
0.356799999999977,12371.827832181656,12931.32028217914,6429.022844084645,6721.584544262925,-16617.19580815181,-16528.318463415326
0.356899999999977,12453.967941368399,13010.174751798742,6307.919162537687,6602.429736353315,-16638.579337373507,-16553.521128884124
0.356999999999977,12535.987354539007,13089.02805016934,6186.047667848756,6482.650057958998,-16659.788464560446,-16579.03805085491
0.357099999999977,12617.946562513298,13167.901445556248,6063.364475031825,6362.192094714255,-16680.8529427083,-16604.883837140915
0.357199999999977,12699.874989337794,13246.760419717099,5939.8822948115085,6241.073767214919,-16701.787554167153,-16631.04387667291
0.35729999999997697,12781.717984768653,13325.570277795112,5815.6817696027665,6119.344389885327,-16722.612461311808,-16657.49593428137
0.35739999999997696,12863.412557384348,13404.368081320335,5690.7925200281,5996.994528085096,-16743.358128121155,-16684.243634542625
0.35749999999997695,12944.869778499182,13483.15145189009,5565.237687868171,5874.017362147055,-16764.05335437832,-16711.289085491226
0.35759999999997694,13026.078480844775,13561.904414415001,5439.044166773999,5750.411694090585,-16784.718435007468,-16738.641489514157
0.3576999999999769,13107.054377579718,13640.577372255264,5312.330141648489,5626.232861093424,-16805.363581940583,-16766.29598817617
0.3577999999999769,13187.81387283314,13719.128892659379,5185.159148074632,5501.461872695661,-16826.008382145676,-16794.236023563637
0.3578999999999769,13268.328352260058,13797.566796973186,5057.622509855709,5376.1271578443075,-16846.672841713505,-16822.446181891813
0.3579999999999769,13348.577593054482,13875.918647844572,4929.696677066922,5250.160374877856,-16867.381847490087,-16850.931833409315
0.3580999999999769,13428.539690748843,13954.18358666781,4801.418158013739,5123.583204769106,-16888.148236780573,-16879.698803424533
0.35819999999997687,13508.182729342856,14032.352730048708,4672.827313548456,4996.428767450614,-16908.98536385439,-16908.741076642415
0.35829999999997686,13587.480879739158,14110.387684974912,4543.919379816522,4868.68770522961,-16929.91341498361,-16938.06662426229
0.35839999999997685,13666.419055341787,14188.25607067292,4414.711155937753,4740.33775238409,-16950.957245437065,-16967.67504997708
0.35849999999997684,13745.011077712725,14265.96121862498,4285.26125616171,4611.390633089557,-16972.13539699505,-16997.55273152063
0.3585999999999768,13823.223050203967,14343.499265726288,4155.642443414679,4481.876641047552,-16993.46145814735,-17027.685956806057
0.3586999999999768,13900.985833566776,14420.858486833522,4025.863710390885,4351.802170327236,-17014.953580238853,-17058.055849432792
0.3587999999999768,13978.296207897283,14498.022447287805,3895.925538012855,4221.184654229793,-17036.63225518642,-17088.63305493779
0.3588999999999768,14055.208740568558,14574.975897188855,3765.8464082965706,4090.0334163905904,-17058.51882852444,-17119.390103842205
0.3589999999999768,14131.703826552915,14651.673928967162,3635.7034877913834,3958.404230542713,-17080.63501059452,-17150.291864278795
0.35909999999997677,14207.732651048998,14728.087138365856,3505.522789257997,3826.3225121322366,-17102.996187133405,-17181.29396880477
0.35919999999997676,14283.27546363854,14804.191207691742,3375.306664326127,3693.7917484965687,-17125.626901625572,-17212.390334966978
0.35929999999997675,14358.322269694396,14879.982696117886,3245.0371141910814,3560.8136028201584,-17148.544835976252,-17243.596328585918
0.35939999999997674,14432.890381370136,14955.455868014653,3114.7305739092944,3427.4112840763632,-17171.753323447047,-17274.884235599853
0.3594999999999767,14506.945336018714,15030.591694450246,2984.4252876674523,3293.610220845921,-17195.260543267836,-17306.265865240428
0.3595999999999767,14580.424400623866,15105.341683726032,2854.1323257300905,3159.4445324860103,-17219.073729853564,-17337.740202746954
0.3596999999999767,14653.324492975391,15179.68328118761,2723.8025494340304,3024.934208330234,-17243.20182189357,-17369.29805999792
0.3597999999999767,14725.718903428851,15253.61293607095,2593.3944053471487,2890.107007720141,-17267.645085979333,-17400.888627285967
0.3598999999999767,14797.612402202933,15327.103698873036,2462.934428077681,2755.03015946147,-17292.411004275487,-17432.517612524596
0.35999999999997667,14869.00312656497,15400.141344845808,2332.449430663211,2619.7330939424282,-17317.51333165781,-17464.203640239688
0.36009999999997666,14939.89824484945,15472.709453716403,2201.956199000125,2484.2448883095,-17342.955642945202,-17495.90221049898
0.36019999999997665,15010.296024787798,15544.768171562348,2071.455049186787,2348.6152099100327,-17368.73235443838,-17527.584866198264
0.36029999999997664,15080.160126777517,15616.28680367485,1940.9131903114223,2212.8894972528437,-17394.84407322936,-17559.238121197825
0.36039999999997663,15149.463478121685,15687.252330999885,1810.287804386118,2077.089483299068,-17421.28552095378,-17590.846829442733
0.3604999999999766,15218.16147406935,15757.640204663789,1679.5754986566844,1941.2377525508232,-17448.043628171476,-17622.394830045978
0.3605999999999766,15286.24032797895,15827.42665376036,1548.76455800166,1805.338787260082,-17475.12108243992,-17653.893785708005
0.3606999999999766,15353.664042722128,15896.574450534363,1417.846658517072,1669.4227210489348,-17502.51731754008,-17685.31945139261
0.3607999999999766,15420.451703860335,15965.060317976418,1286.8305443026395,1533.5499054874344,-17530.21901352459,-17716.638207281067
0.3608999999999766,15486.68284967664,16032.893528739602,1155.6757698604076,1397.757063292783,-17558.214348778336,-17747.82958451507
0.36099999999997656,15552.371350010158,16100.061064149893,1024.3655667665964,1262.070151142748,-17586.491371695298,-17778.86689264474
0.36109999999997655,15617.518838287238,16166.5362187716,892.9127978671031,1126.5196931445046,-17615.01841986501,-17809.71615886261
0.36119999999997654,15682.112879543325,16232.304337028063,761.3138306761201,991.1236944234456,-17643.787704854636,-17840.377764011046
0.36129999999997653,15746.104715688254,16297.35982742047,629.5292598363387,855.8939890736729,-17672.78671272546,-17870.836290887135
0.3613999999999765,15809.478916685162,16361.680815678834,497.5323762892698,720.8710449149381,-17701.984861323635,-17901.053555749033
0.3614999999999765,15872.23292128872,16425.255086978694,365.29891194458605,586.074753263989,-17731.356912623593,-17930.98837844097
0.3615999999999765,15934.300956180989,16488.0660643781,232.85466624873052,451.53830975640307,-17760.88092517322,-17960.594886167204
0.3616999999999765,15995.664639799386,16550.106797543693,100.20719117781992,317.2752956449287,-17790.54690930252,-17989.850053164166
0.3617999999999765,16056.380512823855,16611.35921734731,-32.67478189630489,183.28803382705064,-17820.34146373199,-18018.786938997364
0.36189999999997646,16116.497444426888,16671.81166170856,-165.8335221692832,49.58544815574549,-17850.246255605318,-18047.420361747285
0.36199999999997645,16175.959391326849,16731.463631594972,-299.27048685774486,-83.80375443774537,-17880.231462637817,-18075.70423648142
0.36209999999997644,16234.726204471612,16790.299911500366,-432.9501547139337,-216.86052588353047,-17910.272547639546,-18103.61617885233
0.36219999999997643,16292.819935047843,16848.31887327156,-566.8559182395826,-349.6042341772349,-17940.35590499927,-18131.12806869369
0.3622999999999764,16350.251146358607,16905.515312853804,-700.971699718817,-482.0426304973712,-17970.464147312123,-18158.206047112853
0.3623999999999764,16406.99938940879,16961.888974758047,-835.3135550468218,-614.180417162981,-18000.57955494718,-18184.825010245146
0.3624999999999764,16463.025166389016,17017.422532843557,-969.8501049410371,-745.9780285734936,-18030.65211612539,-18210.95377815924
0.3625999999999764,16518.36985139282,17072.121667481762,-1104.5898787260164,-877.4478825381528,-18060.671994988694,-18236.568006874382
0.3626999999999764,16573.05621492973,17125.994248599298,-1239.5265626571834,-1008.6095993929117,-18090.6188699434,-18261.6425605059
0.36279999999997636,16627.065864510838,17179.027790869353,-1374.7094365289938,-1139.498584537197,-18120.508584325402,-18286.182997261003
0.36289999999997635,16679.877245952906,17230.793802202792,-1508.9038524843731,-1269.130583467983,-18149.985986682008,-18309.905764169955
0.36299999999997634,16731.94250729733,17281.69079075734,-1643.1434817538682,-1398.377144407351,-18179.243908437707,-18332.976088107775
0.36309999999997633,16783.447128915574,17331.92647084359,-1777.9932402079273,-1527.7929605722404,-18208.43605695739,-18355.52389270014
0.3631999999999763,16834.346673486827,17381.433657321082,-1913.3104591523836,-1657.2822821215054,-18237.53615478364,-18377.538774557484
0.3632999999999763,16884.522737119063,17430.106013317236,-2048.8003817862996,-1786.5791134038877,-18266.443853351313,-18398.97188610024
0.3633999999999763,16933.93690494382,17477.929118012813,-2184.385830742852,-1915.6123688352673,-18295.11035790239,-18419.81170433045
0.3634999999999763,16982.597377933504,17524.92649047108,-2320.086613842731,-2044.433138276799,-18323.528705330256,-18440.04251269967
0.3635999999999763,17030.500581056338,17571.106928169753,-2455.8416335576944,-2173.0776374389366,-18351.67022906783,-18459.62885887497
0.36369999999997626,17077.63976279893,17616.443729353487,-2591.5877721010397,-2301.5563133374603,-18379.49628960627,-18478.551481861603
0.36379999999997625,17123.989657639744,17660.905156551853,-2727.235702648025,-2429.840310324792,-18406.96074642603,-18496.791004672323
0.36389999999997624,17169.482206932826,17704.489546577523,-2862.7536553361347,-2557.9510670030418,-18434.028887723216,-18514.325922622596
0.36399999999997623,17214.07386879916,17747.202042043926,-2998.096837289218,-2685.909353109297,-18460.674939963814,-18531.154029275895
0.3640999999999762,17257.71328452436,17788.961282526212,-3133.054889271018,-2813.58048727701,-18486.831547056823,-18547.247206739718
0.3641999999999762,17300.40520721019,17829.71987056955,-3267.4938975606115,-2940.8646039467335,-18512.44124669336,-18562.579771151235
0.3642999999999762,17342.21793366987,17869.530974143363,-3401.4915362757188,-3067.838840178904,-18537.502218427966,-18577.165917645045
0.3643999999999762,17383.164228732247,17908.46762189523,-3535.2116945521743,-3194.6573526724233,-18562.042145234438,-18591.05470231727
0.3644999999999762,17423.173156184424,17946.561627898343,-3668.6702849536946,-3321.3884809526726,-18586.064804593407,-18604.277406865443
0.36459999999997617,17462.21532216092,17983.80820699682,-3801.784208053943,-3448.0215322084655,-18609.550938200955,-18616.837968036387
0.36469999999997615,17500.325866318482,18020.207927039854,-3934.535895343476,-3574.573391220043,-18632.48935461346,-18628.71948273832
0.36479999999997614,17537.53557410722,18055.752011664794,-4066.954055640919,-3701.0790026090385,-18654.877508371494,-18639.898804942542
0.36489999999997613,17573.818933264793,18090.44127925551,-4199.027884163175,-3827.549560339951,-18676.702371773135,-18650.34380008263
0.3649999999999761,17609.114606762785,18124.241387228987,-4330.625639432651,-3953.895618665033,-18697.923121029296,-18660.04147469392
0.3650999999999761,17643.341290798428,18157.14230499644,-4461.618620816681,-4080.0314660953113,-18718.48795465225,-18669.000335129967
0.3651999999999761,17676.478274851517,18189.150525526413,-4592.013492362877,-4205.991621201549,-18738.369258405604,-18677.224433038988
0.3652999999999761,17708.507227347185,18220.27452816525,-4721.840483108832,-4331.831743969882,-18757.552984602233,-18684.70738099331
0.3653999999999761,17739.422239927513,18250.501195056746,-4851.044512345078,-4457.50432545109,-18776.014527615167,-18691.451934060762
0.36549999999997607,17769.201299228145,18279.82128070245,-4979.569432805425,-4582.9404729695325,-18793.7288498048,-18697.4832833921
0.36559999999997606,17797.8229243045,18308.249404831466,-5107.4689368458585,-4708.162748993857,-18810.683550365156,-18702.83659648863
0.36569999999997604,17825.282998909624,18335.80745130498,-5234.864629812166,-4833.2691687039705,-18826.880967494402,-18707.531027767
0.36579999999997603,17851.615173794937,18362.50616815826,-5361.775672585,-4958.290545795886,-18842.323577033603,-18711.556189994084
0.365899999999976,17876.815139477734,18388.337968229527,-5488.093467074802,-5083.127141453129,-18856.987300615045,-18714.88134267498
0.365999999999976,17900.86815262167,18413.2794444897,-5613.768186448223,-5207.713037041759,-18870.863022043464,-18717.50687887121
0.366099999999976,17923.795107516667,18437.32106882736,-5738.88943864329,-5332.099481467906,-18883.94615297695,-18719.45178206521
0.366199999999976,17945.57239218519,18460.461875218305,-5863.542276015397,-5456.33251012868,-18896.22293417743,-18720.73633089652
0.366299999999976,17966.144089962887,18482.675236577485,-5987.634349051326,-5580.30115489299,-18907.659416158564,-18721.367272629872
0.36639999999997597,17985.510454527168,18503.929717068346,-6111.040945685793,-5703.85713686942,-18918.217318624458,-18721.36581096838
0.36649999999997596,18003.6752795759,18524.222877017426,-6233.773829215858,-5826.980097546433,-18927.873181712777,-18720.767705550104
0.36659999999997595,18020.6629735765,18543.543923276717,-6355.98484814522,-5949.76319051398,-18936.618329338588,-18719.618258131304
0.36669999999997593,18036.439724877455,18561.874683844646,-6477.729106762612,-6072.224058106679,-18944.449286291376,-18717.94698371164
0.3667999999999759,18050.91853249817,18579.190143893422,-6598.882940980453,-6194.2183139435865,-18951.36230165279,-18715.750194751145
0.3668999999999759,18064.114533164146,18595.485136204865,-6719.446097209478,-6315.686399036455,-18957.36278784787,-18713.029220446402
0.3669999999999759,18076.15001963101,18610.76745580876,-6839.526713239454,-6436.6583017984885,-18962.466070440652,-18709.798210463076
0.3670999999999759,18087.14322283626,18625.04256821004,-6959.265406604761,-6557.243325466931,-18966.684743311926,-18706.05330397036
0.3671999999999759,18097.062787963852,18638.268310940122,-7078.567441161777,-6677.380678090159,-18970.00678283386,-18701.80596209839
0.36729999999997587,18105.799530613793,18650.397724905743,-7197.311131405579,-6796.927902387971,-18972.412474396217,-18697.110516516674
0.36739999999997586,18113.336140526073,18661.39754908828,-7315.524134984564,-6915.825309120657,-18973.887616524873,-18692.021130016405
0.36749999999997585,18119.725956846753,18671.25989099452,-7433.364780173671,-7034.144996442786,-18974.422103271903,-18686.553587378105
0.36759999999997583,18125.019121846668,18679.972920944263,-7550.854410316447,-7151.875114886693,-18974.005738535416,-18680.719724388207
0.3676999999999758,18129.250973553328,18687.505168277105,-7667.850760762562,-7268.878680636788,-18972.629908067214,-18674.505240699724
0.3677999999999758,18132.38806745139,18693.82969661368,-7784.310483333229,-7385.10823850063,-18970.291935191777,-18667.919203054076
0.3678999999999758,18134.430320269938,18698.941450363727,-7900.328685554128,-7500.635480671137,-18966.99592830369,-18661.00413295157
0.3679999999999758,18135.42282318585,18702.8338652024,-8015.9778165547195,-7615.507845752448,-18962.766220194277,-18653.798481294292
0.3680999999999758,18135.403361499404,18705.487827117766,-8131.217442406835,-7729.684826921376,-18957.6354341084,-18646.33148388872
0.36819999999997577,18134.39162067611,18706.8971955092,-8245.980164443838,-7843.096195282731,-18951.628121202284,-18638.63569556228
0.36829999999997576,18132.365163264847,18707.060942670167,-8360.263503565398,-7955.714736032918,-18944.75870951375,-18630.736654847125
0.36839999999997575,18129.286511262766,18705.967320593252,-8474.181712492824,-8067.596068438669,-18937.030614347263,-18622.635433171163
0.36849999999997574,18125.151279372243,18703.58506233011,-8587.726552354925,-8178.779336429734,-18928.443786306194,-18614.32406201447
0.3685999999999757,18120.014023078216,18699.89717431098,-8700.760606937896,-8289.187816418698,-18918.999967048254,-18605.810986505476
