"时间","Roll_Moment Monitor: Roll_Moment Monitor (N-m)"
0.3034999999999829,455.38987268176044
0.3035999999999829,449.57196726778955
0.3036999999999829,442.7448639457898
0.30379999999998286,434.9656228549722
0.30389999999998285,426.2536851088622
0.30399999999998284,416.44157793465837
0.30409999999998283,405.28439962353957
0.3041999999999828,393.2321476325965
0.3042999999999828,381.06702733741224
0.3043999999999828,369.1133551573877
0.3044999999999828,357.22816295965805
0.3045999999999828,345.17399475021324
0.30469999999998276,332.6535173414637
0.30479999999998275,319.5122153482918
0.30489999999998274,305.9762617485415
0.30499999999998273,292.4790872580203
0.3050999999999827,279.2342203255691
0.3051999999999827,266.0254468075434
0.3052999999999827,252.78993811058973
0.3053999999999827,239.78478435338485
0.3054999999999827,227.27216394458148
0.30559999999998266,215.62421011557697
0.30569999999998265,204.91478234163912
0.30579999999998264,194.6101238055456
0.30589999999998263,184.21548346222684
0.3059999999999826,173.73865677002206
0.3060999999999826,164.01426131033907
0.3061999999999826,156.30412276981923
0.3062999999999826,151.63281034909542
0.3063999999999826,150.05297779416554
0.30649999999998256,150.3356483479969
0.30659999999998255,150.52330133562077
0.30669999999998254,149.39170851555414
0.30679999999998253,147.6618456629276
0.3068999999999825,147.2574882452116
0.3069999999999825,149.60970860223557
0.3070999999999825,154.61649680460835
0.3071999999999825,161.38029869146598
0.3072999999999825,168.99035480474603
0.30739999999998247,176.6367810025689
0.30749999999998245,183.72473158570128
0.30759999999998244,190.15364579715612
0.30769999999998243,196.25760833527983
0.3077999999999824,202.43855603335632
0.3078999999999824,208.56163510882178
0.3079999999999824,214.3673760901688
0.3080999999999824,219.6392349329884
0.3081999999999824,224.0760226000789
0.30829999999998237,227.55088066564335
0.30839999999998235,229.79178302442037
0.30849999999998234,230.24910004010877
0.30859999999998233,228.3347510639753
0.3086999999999823,223.7509860768334
0.3087999999999823,217.09274308973497
0.3088999999999823,209.14416020922377
0.3089999999999823,200.32762102639876
0.3090999999999823,189.94390763661113
0.30919999999998227,176.82402954478735
0.30929999999998226,160.5797977021293
0.30939999999998224,141.6570038928621
0.30949999999998223,120.65634340261524
0.3095999999999822,98.41417822506213
0.3096999999999822,75.7770552389018
0.3097999999999822,52.997775020708076
0.3098999999999822,29.713266968076244
0.3099999999999822,5.319009520016295
0.31009999999998217,-20.886746131860875
0.31019999999998216,-49.16003883750076
0.31029999999998215,-78.74505960574862
0.31039999999998213,-108.5446579876966
0.3104999999999821,-138.266931470178
0.3105999999999821,-168.31053816392188
0.3106999999999821,-199.06014604286077
0.3107999999999821,-230.4831729653458
0.3108999999999821,-262.0530749945666
0.31099999999998207,-293.34200384120373
0.31109999999998206,-324.2536971046117
0.31119999999998205,-354.5415180510317
0.31129999999998204,-383.7999180695412
0.311399999999982,-411.608669378084
0.311499999999982,-438.1420594651972
0.311599999999982,-463.9804682842979
0.311699999999982,-489.1729019033331
0.311799999999982,-513.0123617790234
0.31189999999998197,-534.8980777830151
0.31199999999998196,-554.7393531006957
0.31209999999998195,-572.9249603768229
0.31219999999998194,-590.2664404524128
0.3122999999999819,-607.1198331550343
0.3123999999999819,-622.9210628352134
0.3124999999999819,-636.6832457985748
0.3125999999999819,-647.6229211665337
0.3126999999999819,-655.5382916168832
0.31279999999998187,-661.1222789813668
0.31289999999998186,-665.3304926090732
0.31299999999998185,-668.9727614620418
0.31309999999998184,-672.0066340665026
0.3131999999999818,-674.0279811222542
0.3132999999999818,-674.5519626381438
0.3133999999999818,-673.1428310786296
0.3134999999999818,-669.4828306232763
0.3135999999999818,-663.8000958625993
0.31369999999998177,-657.1993028028714
0.31379999999998176,-650.7680276817946
0.31389999999998175,-644.7307740852182
0.31399999999998174,-638.7815657169151
0.3140999999999817,-632.8132534150501
0.3141999999999817,-626.7159427938105
0.3142999999999817,-620.5533326947667
0.3143999999999817,-614.7817556395627
0.3144999999999817,-609.7735331524027
0.31459999999998167,-605.6598001676183
0.31469999999998166,-602.0033400427521
0.31479999999998165,-598.0518946073059
0.31489999999998164,-593.6008436490264
0.31499999999998163,-588.9517254759137
0.3150999999999816,-584.6973476982093
0.3151999999999816,-581.200948932019
0.3152999999999816,-578.699484357629
0.3153999999999816,-577.4737379925997
0.3154999999999816,-577.1949367950517
0.31559999999998156,-577.2185989596155
0.31569999999998155,-577.6245993849556
0.31579999999998154,-579.0581307626397
0.31589999999998153,-582.4275424094069
0.3159999999999815,-587.9388727099263
0.3160999999999815,-595.0870979037088
0.3161999999999815,-603.1867299644049
0.3162999999999815,-611.8582865035671
0.3163999999999815,-620.9941791193149
0.31649999999998146,-630.4070913468731
0.31659999999998145,-639.2903138421841
0.31669999999998144,-647.1959736963008
0.31679999999998143,-654.0955714084434
0.3168999999999814,-660.5107403336871
0.3169999999999814,-667.1771631741026
0.3170999999999814,-674.4455233589284
0.3171999999999814,-681.906268293143
0.3172999999999814,-688.7884487117262
0.31739999999998136,-694.392617584408
0.31749999999998135,-698.3977374048936
0.31759999999998134,-700.5818563345925
0.31769999999998133,-700.5480532637293
0.3177999999999813,-698.1664300535983
0.3178999999999813,-693.3595910825665
0.3179999999999813,-686.1767841316342
0.3180999999999813,-676.9584133339492
0.3181999999999813,-665.9556969487678
0.31829999999998126,-653.4641848856526
0.31839999999998125,-639.6161963897255
0.31849999999998124,-624.0604066317206
0.31859999999998123,-606.1247647338838
0.3186999999999812,-585.2840275016775
0.3187999999999812,-561.2360696931722
0.3188999999999812,-533.7161698233858
0.3189999999999812,-502.7306710853876
0.3190999999999812,-468.6191453356327
0.31919999999998117,-431.99310649591
0.31929999999998115,-393.3953050982686
0.31939999999998114,-353.14173291007296
0.31949999999998113,-311.432042542037
0.3195999999999811,-268.53803321520536
0.3196999999999811,-224.56232290977707
0.3197999999999811,-179.4390885667212
0.3198999999999811,-132.9710935561806
0.3199999999999811,-85.1526121160672
0.32009999999998107,-36.29905823751177
0.32019999999998106,13.371173212821182
0.32029999999998104,63.37818606144519
0.32039999999998103,113.44746642938314
0.320499999999981,163.25452428749261
0.320599999999981,212.53202979640653
0.320699999999981,261.26238896244655
0.320799999999981,309.7741885992478
0.320899999999981,358.08382907322783
0.32099999999998097,406.05688154182656
0.32109999999998096,453.5820447585241
0.32119999999998095,500.2672242528475
0.32129999999998093,545.4398043979005
0.3213999999999809,588.3967852237064
0.3214999999999809,628.8485560158848
0.3215999999999809,666.9523492469219
0.3216999999999809,702.791996029698
0.3217999999999809,736.4960905163271
0.32189999999998087,768.3658568615222
0.32199999999998086,798.8059370088328
0.32209999999998085,827.9917097956923
0.32219999999998084,855.6036342907411
0.3222999999999808,880.9750415222953
0.3223999999999808,903.7229340156922
0.3224999999999808,923.7615143073529
0.3225999999999808,941.4009208915031
0.3226999999999808,957.1070301211656
0.32279999999998077,971.330944107286
0.32289999999998076,984.2947055539449
0.32299999999998075,995.8639508157192
0.32309999999998074,1005.739328083025
0.3231999999999807,1013.3823115766584
0.3232999999999807,1018.4355795541774
0.3233999999999807,1021.4939669507639
0.3234999999999807,1023.4823801820822
0.3235999999999807,1025.0390688814027
0.32369999999998067,1025.9087430316781
0.32379999999998066,1025.4042621003287
0.32389999999998065,1023.1687238819386
0.32399999999998064,1019.4640427591557
0.3240999999999806,1014.7381046044525
0.3241999999999806,1009.2142246544803
0.3242999999999806,1002.9162976704127
0.3243999999999806,996.0802518475973
0.3244999999999806,988.8974019411964
0.32459999999998057,981.2786567078498
0.32469999999998056,973.2497356729724
0.32479999999998055,965.0447479344258
0.32489999999998054,956.9414608637244
0.3249999999999805,949.0158412311304
0.3250999999999805,941.0212293818238
0.3251999999999805,932.4354815689128
0.3252999999999805,923.4659857773815
0.3253999999999805,914.4220934416855
0.32549999999998047,905.1946342869256
0.32559999999998046,895.7879444060495
0.32569999999998045,886.5482934827468
0.32579999999998044,877.4752068804706
0.3258999999999804,868.2550696150223
0.3259999999999804,858.5422963666248
0.3260999999999804,848.2446297135025
0.3261999999999804,837.3239412102582
0.3262999999999804,825.6821710702466
0.3263999999999804,813.2082467085213
0.32649999999998036,799.9955266821432
0.32659999999998035,786.3332718580481
0.32669999999998034,772.4985887871449
0.32679999999998033,758.5653045937826
0.3268999999999803,744.0626248933928
0.3269999999999803,728.386393687642
0.3270999999999803,711.4700115927993
0.3271999999999803,693.5155324132555
0.3272999999999803,674.856779711835
0.32739999999998026,655.4088118300998
0.32749999999998025,634.987267817844
0.32759999999998024,613.3367404401966
0.32769999999998023,590.3219624849754
0.3277999999999802,566.1564907424533
0.3278999999999802,541.2190987704732
0.3279999999999802,515.4523683454479
0.3280999999999802,488.7097269054355
0.3281999999999802,461.0870957238093
0.32829999999998016,432.3320713608903
0.32839999999998015,402.24276769571503
0.32849999999998014,370.4866311595748
0.32859999999998013,337.15568128525484
0.3286999999999801,302.49670974275625
0.3287999999999801,266.8710530890817
0.3288999999999801,230.39532739947722
0.3289999999999801,193.33921281248485
0.3290999999999801,156.14085385086878
0.32919999999998006,119.2861027525189
0.32929999999998005,82.90151604800016
0.32939999999998004,46.76548405064742
0.32949999999998003,10.321103389485847
0.32959999999998,-26.83373023112726
0.32969999999998,-64.77968549120158
0.32979999999998,-103.13239556861839
0.32989999999998,-141.22253004136735
0.32999999999998,-178.4757894170556
0.33009999999997997,-214.51258669544964
0.33019999999997995,-249.24036956008533
0.33029999999997994,-282.77987330683044
0.33039999999997993,-315.2951890322224
0.3304999999999799,-346.7745340846469
0.3305999999999799,-377.063526616557
0.3306999999999799,-406.15989480362794
0.3307999999999799,-434.0995668961203
0.3308999999999799,-460.7107603818719
0.33099999999997987,-485.9910534764202
0.33109999999997985,-510.3084791199475
0.33119999999997984,-533.8395100490162
0.33129999999997983,-556.3425224706004
0.3313999999999798,-577.3149666335019
0.3314999999999798,-596.40727165294
0.3315999999999798,-613.7818710284746
0.3316999999999798,-629.7130590140146
0.3317999999999798,-644.7997391624061
0.33189999999997977,-659.8780831454882
0.33199999999997976,-675.2902377754191
0.33209999999997974,-690.7413670347718
0.33219999999997973,-705.6748577197674
0.3322999999999797,-719.9617200688748
0.3323999999999797,-733.7185482721073
0.3324999999999797,-746.9700528225085
0.3325999999999797,-759.7991464810589
0.3326999999999797,-772.2976096298447
0.33279999999997967,-784.6727225849676
0.33289999999997966,-797.3633130089692
0.33299999999997965,-810.441423557882
0.33309999999997963,-823.8938689780281
0.3331999999999796,-837.7815953481534
0.3332999999999796,-852.1828250962424
0.3333999999999796,-867.2311902086489
0.3334999999999796,-883.1345715402775
0.3335999999999796,-900.2894032817298
0.33369999999997957,-919.0482852325778
0.33379999999997956,-939.2323137403076
0.33389999999997955,-960.0919872032148
0.33399999999997954,-980.7903463521905
0.3340999999999795,-1001.1075033240855
0.3341999999999795,-1021.5729921666084
0.3342999999999795,-1042.7934836679797
0.3343999999999795,-1064.9738057012862
0.3344999999999795,-1087.9354197475643
0.33459999999997947,-1111.2569982213045
0.33469999999997946,-1134.6295086671469
0.33479999999997945,-1157.722044339049
0.33489999999997944,-1180.2847674095503
0.3349999999999794,-1202.421132099361
0.3350999999999794,-1224.4015757144628
0.3351999999999794,-1246.6597196812302
0.3352999999999794,-1269.3909042569865
0.3353999999999794,-1292.4815435754035
0.33549999999997937,-1315.578446134719
0.33559999999997936,-1338.3853766414952
0.33569999999997935,-1360.3955189095998
0.33579999999997934,-1381.1517397190144
0.3358999999999793,-1399.9054796499977
0.3359999999999793,-1416.0975454771167
0.3360999999999793,-1429.663472598567
0.3361999999999793,-1440.8879679712707
0.3362999999999793,-1450.411430240125
0.33639999999997927,-1458.7439001950652
0.33649999999997926,-1465.9956338392183
0.33659999999997925,-1471.959709844989
0.33669999999997924,-1476.249243827971
0.3367999999999792,-1478.3193512677583
0.3368999999999792,-1477.6430860224848
0.3369999999999792,-1474.0935403343929
0.3370999999999792,-1467.872007420151
0.3371999999999792,-1459.2915163842044
0.33729999999997917,-1448.481169428757
0.33739999999997916,-1435.057008199162
0.33749999999997915,-1418.5702615106634
0.33759999999997914,-1398.8934337077328
0.33769999999997913,-1376.082078337635
0.3377999999999791,-1350.807093112351
0.3378999999999791,-1323.838862102841
0.3379999999999791,-1295.4584751433224
0.3380999999999791,-1265.6727399586186
0.3381999999999791,-1234.1899012542262
0.33829999999997906,-1200.8380536082857
0.33839999999997905,-1165.589374633833
0.33849999999997904,-1128.7907852681562
0.33859999999997903,-1091.0653554988967
0.338699999999979,-1052.9545818394654
0.338799999999979,-1014.6188672811328
0.338899999999979,-975.9594770974235
0.338999999999979,-936.9750615582004
0.339099999999979,-897.6422940249225
0.33919999999997896,-857.804978799063
0.33929999999997895,-817.471193054305
0.33939999999997894,-777.2466070855446
0.33949999999997893,-738.3568851865817
0.3395999999999789,-701.5498705021378
0.3396999999999789,-666.5943716572174
0.3397999999999789,-632.9436704651596
0.3398999999999789,-600.2996427936921
0.3399999999999789,-568.5140389503747
0.34009999999997886,-537.5014380273843
0.34019999999997885,-507.253802818052
0.34029999999997884,-477.996478569453
0.34039999999997883,-450.18849530998597
0.3404999999999788,-424.4747286689129
0.3405999999999788,-401.2430935522264
0.3406999999999788,-380.32660311972313
0.3407999999999788,-361.1876398244754
0.3408999999999788,-343.18174904719797
0.34099999999997876,-326.07196639097856
0.34109999999997875,-309.93434062673447
