physical_time,window_id,JET_01,JET_02,JET_03,JET_04,JET_05,JET_06,JET_07,JET_08,JET_09,JET_10,JET_11,JET_12,JET_13,JET_14,JET_15,JET_16,JET_17,JET_18,JET_19,JET_20,JET_21,JET_22,JET_23,JET_24,cmd_massflow_01,cmd_massflow_02,cmd_massflow_03,cmd_massflow_04,cmd_massflow_05,cmd_massflow_06,cmd_massflow_07,cmd_massflow_08,cmd_massflow_09,cmd_massflow_10,cmd_massflow_11,cmd_massflow_12,cmd_massflow_13,cmd_massflow_14,cmd_massflow_15,cmd_massflow_16,cmd_massflow_17,cmd_massflow_18,cmd_massflow_19,cmd_massflow_20,cmd_massflow_21,cmd_massflow_22,cmd_massflow_23,cmd_massflow_24,Fz_S1L,Fz_S1R,Fz_S2L,Fz_S2R,Fz_S3L,Fz_S3R,Fz_Total,Drag_Total,Pitch_Moment,Roll_Moment,Jet_Reaction_Z,solver_status,case_stage
0.0011000000000000003,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.3005534375096,914.9287563189139,137.79699197368197,145.3739128178343,-587.2207074885076,-577.7913271344553,-56263.66465061447,348446.1027631039,-6188280.007989342,-72.20756405676359,300.5145959589046,success,starccm_output_ingest
0.0012000000000000003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.593853228322,1242.4140873261294,263.77703140654785,267.77147633550413,-765.5384055926185,-762.1743326391148,-56075.105337089386,341377.3921930935,-6050768.169200475,-69.53930217926185,243.24912468934764,success,starccm_output_ingest
0.0013000000000000004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.3071640331316,1589.224493499539,406.2041850759523,407.1247960088528,-916.0837643794699,-920.2334573386421,-54041.58920427423,332217.68835102813,-5850100.434916898,-40.68942323023767,215.34724321990262,success,starccm_output_ingest
0.0014000000000000004,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.242668864222,1934.4039933529084,534.4480668875364,534.726193203437,-1039.6377074501963,-1048.4820314749306,-50636.45713841459,323166.57616470853,-5640374.077930296,-7.058288727417706,217.81318448117125,success,starccm_output_ingest
0.0015000000000000005,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.8433960490675,2261.2128861928622,627.4461826174911,628.4459422906857,-1139.5243639630633,-1149.4076115993357,-46642.45596074084,315869.7587104847,-5465952.168260414,16.706228701110767,241.55660208261975,success,starccm_output_ingest
0.0016000000000000005,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.6663686986726,2559.5647463234227,673.2332558782122,676.0415126468919,-1225.4494373748814,-1232.0279353750727,-42977.30190877661,310742.82848392625,-5340467.452424345,27.983078481449468,274.368836309716,success,starccm_output_ingest
0.0017000000000000006,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.317035648337,2826.9533874181325,664.7936679767131,668.3914357958829,-1315.588900139307,-1315.283149307595,-40470.867827045106,307290.77073287696,-5252345.742383464,29.066069440508567,304.8942885731205,success,starccm_output_ingest
0.0018000000000000006,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.677259792698,3064.3294224475503,598.0389931108019,600.0429487843275,-1431.7929260439444,-1425.237425165359,-39533.34232804071,304651.02383112325,-5179286.932388936,31.83903063902657,326.0545780949577,success,starccm_output_ingest
0.0019000000000000006,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.4069187485793,3277.485937881866,474.5489159149005,471.6226651614917,-1593.554303664356,-1584.4874390084576,-39974.38565194927,301989.35005218117,-5100356.750401528,47.92265591241869,335.5310344680244,success,starccm_output_ingest
0.0020000000000000005,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.409586574594,3478.19610766663,308.2793813830019,296.765940052465,-1810.2773214688793,-1804.2475692909652,-41136.62494518572,298745.3385987374,-5002658.005043037,81.94020849994561,334.8119544621074,success,starccm_output_ingest
0.0021000000000000003,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718.0224335382572,3683.426385303765,128.9456448187683,106.91034656085367,-2076.1114285574786,-2080.5387356509555,-42227.89099315641,294742.60251767776,-4883775.219380519,124.0063163576102,327.49809003631185,success,starccm_output_ingest
0.0022,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.512079123284,3914.441977240803,-21.568093602874793,-55.04259160361837,-2372.817034214887,-2393.2915332614893,-42617.208476611224,290169.5568249094,-4750292.675724535,160.57426449975173,319.2355676868157,success,starccm_output_ingest
0.0023,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.030198963696,4189.259751603331,-103.06165024541777,-145.60382726353865,-2674.7726487192162,-2713.0780237284666,-42034.88539878291,285417.75656080653,-4612968.842513545,182.8595364251775,316.1698125335016,success,starccm_output_ingest
0.0024,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.162770905778,4519.317416606189,-87.93325633038194,-134.72039096023374,-2956.438263524818,-3010.1997605719557,-40566.98087125816,280864.58646806906,-4481230.4238272235,183.30360731209464,323.86589979020056,success,starccm_output_ingest
0.0024999999999999996,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.365374496767,4905.339855656405,29.977515913957383,-15.467238713939746,-3198.829618861531,-3263.8384194729247,-38509.49622177855,276729.5106302948,-4359929.866321885,161.37503684647018,345.59886958463335,success,starccm_output_ingest
0.0025999999999999994,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5322.208772180913,5338.343262824546,230.24234051923486,192.57659642703175,-3395.1177402271583,-3464.644873412707,-36194.80852279736,273048.4128652679,-4249375.382578694,123.94311576572262,382.04281491868653,success,starccm_output_ingest
0.0026999999999999993,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5775.589165005844,5802.1826019662985,472.46478259252945,447.5151714642729,-3549.5829537815316,-3616.5434371211227,-33902.53407132281,269733.7469700711,-4146633.535544337,86.07690326711273,432.3643981729085,success,starccm_output_ingest
0.002799999999999999,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6244.7506118401725,6277.8144253227065,706.8158896142727,696.3236912116537,-3676.549586770032,-3734.8538848016,-31832.259736081774,266655.69707181776,-4047301.335910412,57.89601905912685,494.1714678602319,success,starccm_output_ingest
0.002899999999999999,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6713.588514674029,6748.033155587364,884.764414381665,888.260820333908,-3794.1374010378954,-3840.967067685779,-30129.461245195307,263711.99817465484,-3946925.9249837175,44.95673496257893,562.0289839888576,success,starccm_output_ingest
0.0029999999999999988,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7169.712561241854,7201.7818006979605,971.8700953288205,987.560925221219,-3918.1349749391784,-3954.710785174323,-28876.629566812848,260856.08296493656,-3842503.2684554006,46.9243083832539,627.5985589262744,success,starccm_output_ingest
0.0030999999999999986,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7609.485696788284,7637.068585331858,955.1731745031127,981.1375029510662,-4059.47930978651,-4089.330569138367,-28087.82241403405,258096.30827328018,-3733085.611394775,58.170423874650695,681.7983913097157,success,starccm_output_ingest
0.0031999999999999984,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8037.094991292761,8060.388394857343,846.0221337361448,880.3457205278922,-4218.450452502429,-4247.121250244189,-27715.437006545122,255472.43555582862,-3619603.9951327336,74.70752617722113,717.9068336572684,success,starccm_output_ingest
0.0032999999999999982,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8463.078130260803,8483.75107998341,676.8729472219026,716.9214462418092,-4387.110681496386,-4419.215755012742,-27658.516284335656,253029.87911469914,-3504162.8937857603,91.90778810253015,734.3743596468122,success,starccm_output_ingest
0.003399999999999998,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8902.306079660253,8922.53292515596,491.5040063545914,534.7485116487037,-4549.915314060174,-4589.033879137587,-27772.57024210115,250789.56953179088,-3389243.4234442194,105.84526688353719,735.05637208088,success,starccm_output_ingest
0.003499999999999998,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9368.422739772275,9390.899197483383,334.06340308958096,379.5057078230697,-4688.791245817155,-4736.027125025151,-27891.381828840294,248741.38320638542,-3277140.837831629,112.02506995597344,727.5525805181809,success,starccm_output_ingest
0.0035999999999999977,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869.983076294218,9896.51592153706,241.4658192490021,288.7776618433241,-4787.490133744542,-4841.0774579970885,-27861.355058140583,246845.53878017253,-3169608.310348559,111.52301851183299,721.0977632834303,success,starccm_output_ingest
0.0036999999999999976,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10407.610841478516,10437.79721362799,233.44784696157885,283.3461024690227,-4835.911724795869,-4891.433580927814,-27597.616582368675,245034.04082453347,-3067449.952587816,109.11534879215222,724.1140188634604,success,starccm_output_ingest
0.0037999999999999974,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10974.334860490482,11005.29772857909,310.55601802562745,363.6362372630105,-4831.860720397334,-4882.905948809755,-27104.146733100846,243236.51384207097,-2970567.360244238,107.0077835795016,742.7136848805094,success,starccm_output_ingest
0.0038999999999999972,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557.56692313411,11585.631380919747,455.5624783393265,513.4907326192547,-4780.877180365449,-4821.457359967664,-26475.793091424777,241400.08785311208,-2878101.8377789264,108.3619422147478,779.6051440873365,success,starccm_output_ingest
0.0039999999999999975,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12141.813177999273,12163.61057482721,637.3333083148893,702.1085174319903,-4696.311756234688,-4722.161373667587,-25869.38206191076,239498.60853762348,-2788641.0338707548,115.86371136974024,833.2974494698044,success,starccm_output_ingest
0.004099999999999998,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12712.51606330873,12726.097305212345,819.2478750018224,892.7450176513804,-4596.029194323193,-4605.3735656071,-25447.045850231272,237530.34562014972,-2700673.584427438,128.0657820779402,897.8125561798349,success,starccm_output_ingest
0.004199999999999998,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13260.031076104191,13265.019949097217,967.7501217505572,1052.2509857341236,-4498.461355058629,-4492.667513314183,-25324.756706205677,235506.5340811813,-2612925.5700915805,145.29871538946924,964.1632558249646,success,starccm_output_ingest
0.004299999999999998,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13782.704882803666,13780.499318369675,1061.1187696152676,1156.440168479313,-4417.75388227273,-4401.149146457116,-25528.282524099825,233444.26435557634,-2524624.1479496476,166.4555101621054,1022.6997487328497,success,starccm_output_ingest
0.0043999999999999985,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14287.361793216689,14281.269918755774,1090.113573271168,1194.9053108974942,-4360.92114925822,-4339.569027696737,-25973.604163367123,231362.23720874867,-2435545.4193153824,186.8035302801468,1066.485149774762,success,starccm_output_ingest
0.004499999999999999,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14786.656008338074,14780.43304723091,1059.4858277469918,1171.8090862312404,-4328.57040543634,-4308.354945539955,-26506.34587747686,229269.77484959486,-2345768.983806951,204.1661108494922,1092.3408812959885,success,starccm_output_ingest
0.004599999999999999,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15294.737735979119,15292.650331364592,986.3146939909892,1103.7187726535574,-4314.697011220115,-4299.25129601159,-26941.448564601775,227165.6160875628,-2255886.9549960545,211.7635707982363,1101.5768449034601,success,starccm_output_ingest
0.004699999999999999,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15824.686127644085,15830.50453851884,895.506196389355,1016.2469287536886,-4308.122413116321,-4298.66797985816,-27107.257482470046,225045.0486669553,-2167087.4391960152,205.8585126614588,1099.3923736615875,success,starccm_output_ingest
0.0048,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16385.774254680906,16401.395691702255,813.6331749133292,936.8562223555774,-4294.7529471583575,-4291.740829532988,-26880.64451645836,222915.27807084197,-2081007.8252101955,186.9141052706471,1092.861351657589,success,starccm_output_ingest
0.0049,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16976.388022148014,17001.890065243413,764.7822534298053,890.3501611200669,-4263.498143011859,-4265.094964835776,-26204.635165146137,220808.29929052145,-1999923.3209339431,158.48514394514953,1089.3895530830737,success,starccm_output_ingest
0.005,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17593.227000345847,17624.794517601786,759.825601667112,887.879431475919,-4210.9176110659155,-4213.039442135235,-25125.76254380714,218751.4465665411,-1925303.3646843059,126.01712590235341,1095.5192256981006,success,starccm_output_ingest
