"时间","S1 Monitor: S1 Monitor (Pa)","S2 Monitor: S2 Monitor (Pa)","S3 Monitor: S3 Monitor (Pa)","入口 Monitor: 入口 Monitor (Pa)","出口 Monitor: 出口 Monitor (Pa)","右中 Monitor: 右中 Monitor (Pa)","右前 Monitor: 右前 Monitor (Pa)","右后 Monitor: 右后 Monitor (Pa)","左中 Monitor: 左中 Monitor (Pa)","左前 Monitor: 左前 Monitor (Pa)","左后 Monitor: 左后 Monitor (Pa)"
1.3126999999998719,259.7131788929408,736.558611436443,-1209.4917284584697,3719.574021768874,239.42349843548632,999.7818537192223,5762.333758451658,-778.2475636642373,868.5117371517106,5649.833190457125,-832.7738909480412
1.3127999999998718,260.3582966809531,732.6179758691082,-1206.880242619594,3730.293414994777,229.27887970826086,996.5218213116498,5763.2560840608285,-776.3627023229263,867.1748943073941,5651.054717132061,-835.3915317170163
1.3128999999998718,260.9156219742106,728.490287647511,-1204.2535110020626,3739.748809011053,219.5415874944051,993.0618581104296,5764.099763042912,-774.4841346845845,865.765216083432,5652.345322179661,-838.25952852876
1.3129999999998718,261.3976642613946,724.1861105127114,-1201.6197044665746,3748.2027803657056,210.40325491865747,989.4102136432984,5764.8653323105345,-772.6160015741347,864.2682115403784,5653.680929780628,-841.3783222346124
1.3130999999998718,261.8020025817752,719.7134043630668,-1198.9835285367972,3756.3018808647903,202.0169556934259,985.5703094520882,5765.553266173713,-770.7583802877332,862.6861727324144,5655.0411825547135,-844.7505458287235
1.3131999999998718,262.1460383703993,715.0768670732876,-1196.3462437012408,3763.3722282218346,194.49102919821405,981.5373992206195,5766.164800330599,-768.9048541581503,861.0144862210681,5656.422998722799,-848.373487320962
1.3132999999998718,262.47227941498437,710.2785581321325,-1193.7060386051776,3768.439985799884,187.90069381920387,977.3155643140288,5766.702862018891,-767.0426255093658,859.2332087280736,5657.848888893451,-852.2371325233711
1.3133999999998718,262.80246018822623,705.3175280094633,-1191.058782782365,3771.3673627440703,182.23304935734473,972.9184900142362,5767.172549540528,-765.1538318578786,857.3351723489932,5659.352039043706,-856.3302354173726
1.3134999999998718,263.11538844977116,700.1946471263199,-1188.3996399822715,3773.1108071987214,177.43422273059315,968.356489537197,5767.581322405474,-763.2194405814876,855.3240867378978,5660.9530093216335,-860.6392433079584
1.3135999999998718,263.3890315144956,694.9114614580111,-1185.723610891024,3774.4252581510664,173.42842404239335,963.632887049015,5767.940217948337,-761.2189176780753,853.2092428772592,5662.650377330573,-865.15155747297
1.3136999999998717,263.5743301416261,689.4726842668085,-1183.0286745792055,3775.098785648587,170.11610652049802,958.7482274599184,5768.258449049028,-759.1260512820083,850.9854527717573,5664.42958235252,-869.8521014260197
1.3137999999998717,263.68787154598135,683.8921098129871,-1180.3149586706913,3774.6139146232704,167.36885704182063,953.7083393662068,5768.544097363004,-756.9339185286229,848.6308686325431,5666.267815455665,-874.7177607227985
1.3138999999998717,263.7030309344326,678.1922378527481,-1177.5788993094131,3773.1225892266916,165.05217957412964,948.5292936131966,5768.807436467925,-754.6462212826175,846.1276170447601,5668.14359623791,-879.7156932167106
1.3139999999998717,263.6497927090024,672.3835672191697,-1174.813847647817,3770.9567682961992,162.9962739353057,943.2266429026354,5769.061422585192,-752.2769468531812,843.4747755478651,5670.03627524115,-884.8014810004519
1.3140999999998717,263.5008230923321,666.4607011556711,-1172.0174294366109,3768.5440121066936,161.03549910054733,937.8116220029348,5769.318941110384,-749.8459584936941,840.6827980610532,5671.9332033651945,-889.9266056069249
1.3141999999998717,263.3058464121328,660.4368624183725,-1169.1892275550406,3766.123167628598,159.03539361604948,932.2994764792403,5769.589025084,-747.3946786304823,837.7510965428015,5673.843999133901,-895.0468465597082
1.3142999999998717,263.1822910428651,654.3411324050686,-1166.3300399584998,3763.8203137526407,156.89772970269547,926.7019032364486,5769.880168921475,-744.973837017785,834.6731307009933,5675.796358795475,-900.121290172013
1.3143999999998717,263.16385949621144,648.1864225840413,-1163.4375758409046,3761.8068481805904,154.5646764697357,921.0239859066804,5770.203995978105,-742.638658120022,831.4439253478108,5677.815327805008,-905.1117509201579
1.3144999999998717,263.21768380918866,641.9745970809563,-1160.5088366483944,3760.145870846021,152.0283629091522,915.2707509638534,5770.577302054853,-740.4445606782294,828.0506786225787,5679.904217779489,-909.9848990253845
1.3145999999998716,263.2808049288763,635.7083778835049,-1157.5379458119542,3758.830063400066,149.33615758568067,909.452182410541,5771.015884154578,-738.4421553478959,824.497231551933,5682.045020241152,-914.710944386572
1.3146999999998716,263.349610792723,629.3909545154033,-1154.521250923914,3757.4950895020693,146.58207776807757,903.5824563252512,5771.528887420573,-736.6742198132878,820.7880514512129,5684.210120751998,-919.273716704273
1.3147999999998716,263.45782700383376,623.0356702846866,-1151.4644178570672,3756.3356528875615,143.8987626692966,897.6767021536918,5772.116480078074,-735.1775675908825,816.9107827292299,5686.37830874793,-923.6709627501511
1.3148999999998716,263.6868712908448,616.6611696956295,-1148.3623291178858,3755.8050810710615,141.42314309038653,891.7502765158652,5772.771836115158,-733.9795533990908,812.8422980610809,5688.535941288305,-927.9111902206492
1.3149999999998716,264.0514334906739,610.2816877715187,-1145.2116872664114,3756.006937814972,139.30604059694843,885.8082385865022,5773.49252644231,-733.1002087849139,808.5655328274245,5690.682429325077,-932.0093058927806
1.3150999999998716,264.48853618801934,603.9049976458415,-1142.0147700962848,3756.6498058186226,137.6761459648314,879.8425863629783,5774.285681223967,-732.553040908188,804.0850199304059,5692.827741507115,-935.98726614295
1.3151999999998716,264.96868883558705,597.5419806308014,-1138.7714721226466,3757.3106890430295,136.62886867317508,873.8541836085452,5775.16149500266,-732.3484879732364,799.4219704181695,5694.988405948892,-939.8775856655927
1.3152999999998716,265.51302050473697,591.206919280634,-1135.476735871463,3757.4334865593737,136.16807363213343,867.8534399593707,5776.128480111012,-732.4901299466483,794.6123417406949,5697.174118936376,-943.7154022996679
1.3153999999998716,266.2245617658338,584.9108666076271,-1132.1224074206343,3757.6006719308016,136.2408601653697,861.8494648974539,5777.192838798442,-732.985469056846,789.7131331718604,5699.375277137296,-947.5357501379722
1.3154999999998715,266.9215131449932,578.6597524197267,-1128.7009970638126,3758.5989791637644,136.7434083364414,855.8467803246599,5778.358183985471,-733.8439158915276,784.6967985034612,5701.572086404617,-951.3697369486904
1.3155999999998715,267.5306251775987,572.4523074633771,-1125.2045714081053,3759.790804644357,137.50680684393924,849.8441105851836,5779.627645446425,-735.066936129881,779.4726037670407,5703.753614700179,-955.2435218960483
1.3156999999998715,268.0720598991341,566.2900866914412,-1121.6272278406136,3760.440109705353,138.29991562575677,843.8406527036234,5781.0040223915985,-736.6508434258438,774.0183464115199,5705.927181556729,-959.175118313064
1.3157999999998715,268.6566659619016,560.1781421535159,-1117.965598993416,3760.593990944543,138.8853344185554,837.8372573105211,5782.488947569977,-738.5881999848962,768.4274442627287,5708.112908254382,-963.1805637226485
1.3158999999998715,269.3428844206685,554.1239105095157,-1114.2195564715548,3760.713251883284,139.04716831656953,831.8394243792675,5784.082586905822,-740.8655929950294,762.7888090965266,5710.322405635788,-967.2755285522638
1.3159999999998715,270.0840778184098,548.1338795413401,-1110.3882453588458,3760.9942898660297,138.5974447726105,825.8533101049097,5785.783529179874,-743.4620317729995,757.091820482539,5712.556587680054,-971.4699462740781
1.3160999999998715,270.8544054645321,542.2107351846853,-1106.4686104932632,3760.9906549136854,137.40733318519906,819.8836631338721,5787.5893274264745,-746.3371658467474,751.2524159012727,5714.807426284811,-975.7682955285073
1.3161999999998715,271.7077151220934,536.3530441994698,-1102.4603894514075,3760.2286534908417,135.4539929361724,813.931376826986,5789.497080127328,-749.4508119121994,745.2413112022994,5717.061538330415,-980.1712464749941
1.3162999999998715,272.64454248729965,530.5539156426578,-1098.3633091538888,3758.8763421924214,132.78798679202566,807.9936775521074,5791.504157736978,-752.7722362812758,739.0799898486324,5719.3123698042855,-984.674861882674
1.3163999999998715,273.65813730924725,524.805076852002,-1094.17867631437,3757.566315102317,129.57576610592878,802.0683268028292,5793.60892075018,-756.2814384441004,732.8092883048276,5721.565571271525,-989.2741778831178
