"时间","Fz Monitor: Fz Monitor (N)"
0.01909999999999994,114400.22915279545
0.01919999999999994,113704.01940660973
0.01929999999999994,112822.03126232699
0.019399999999999938,111788.39917590428
0.019499999999999938,110632.88196659255
0.019599999999999937,109401.47207613745
0.019699999999999936,108141.04119955031
0.019799999999999936,106901.69233690893
0.019899999999999935,105707.46380749361
0.019999999999999934,104604.55570217337
0.020099999999999934,103632.38684054077
0.020199999999999933,102800.60310804161
0.020299999999999933,102126.90536123913
0.020399999999999932,101619.2203945598
0.02049999999999993,101272.15972088443
0.02059999999999993,101076.27942689913
0.02069999999999993,101018.62490853926
0.02079999999999993,101085.65200190997
0.02089999999999993,101257.33847482201
0.02099999999999993,101503.65898919052
0.021099999999999928,101793.12088971175
0.021199999999999927,102111.8006868579
0.021299999999999927,102426.40487510593
0.021399999999999926,102713.36112955493
0.021499999999999925,102962.20322934212
0.021599999999999925,103139.11835983497
0.021699999999999924,103233.2143913806
0.021799999999999924,103233.74219410261
0.021899999999999923,103127.0887391792
0.021999999999999922,102909.4673740686
0.022099999999999922,102576.98909668774
0.02219999999999992,102153.41228836171
0.02229999999999992,101641.559578805
0.02239999999999992,101047.09512690379
0.02249999999999992,100401.84250256546
0.02259999999999992,99716.60727760519
0.022699999999999918,99009.36933426667
0.022799999999999918,98302.84067671227
0.022899999999999917,97616.86150072873
0.022999999999999916,96969.0712399
0.023099999999999916,96374.94492397754
0.023199999999999915,95841.56399258155
0.023299999999999915,95369.35488911263
0.023399999999999914,94956.19727052918
0.023499999999999913,94591.12118957842
0.023599999999999913,94258.428293626
0.023699999999999912,93937.77570242813
0.02379999999999991,93603.33199972112
0.02389999999999991,93228.87084825739
0.02399999999999991,92786.42783521705
0.02409999999999991,92250.00028457073
0.02419999999999991,91596.86836121492
0.02429999999999991,90807.89843740006
0.024399999999999908,89867.78239713369
0.024499999999999907,88753.8254140344
0.024599999999999907,87500.95992878724
0.024699999999999906,86086.01076102667
0.024799999999999905,84522.893512416
0.024899999999999905,82831.26362269263
0.024999999999999904,81025.30596852199
0.025099999999999904,79155.43204519036
0.025199999999999903,77217.97011965503
0.025299999999999902,75239.59588421971
0.025399999999999902,73248.24051622183
0.0254999999999999,71265.62534048334
0.0255999999999999,69308.20191597378
0.0256999999999999,67389.12891716338
0.0257999999999999,65514.886776149804
0.0258999999999999,63688.61648004173
0.025999999999999898,61909.5775757939
0.026099999999999898,60171.743319180576
0.026199999999999897,58466.883065494054
0.026299999999999896,56782.38046903459
0.026399999999999896,55103.02656110072
0.026499999999999895,53416.18223602266
0.026599999999999895,51710.2393271713
0.026699999999999894,49975.01373980665
0.026799999999999893,48204.120483577084
0.026899999999999893,46384.24333283003
0.026999999999999892,44534.04407067896
0.02709999999999989,42634.65064559707
0.02719999999999989,40691.37418966898
0.02729999999999989,38711.415519642214
0.02739999999999989,36705.39403099034
0.02749999999999989,34679.00874712657
0.02759999999999989,32642.113982050436
0.027699999999999888,30598.94591429409
0.027799999999999887,28588.43441897229
0.027899999999999887,26593.280912029426
0.027999999999999886,24630.121828744388
0.028099999999999885,22697.06108166317
0.028199999999999885,20837.888456154935
0.028299999999999884,19027.19620166641
0.028399999999999884,17277.551649918874
0.028499999999999883,15586.551751111265
0.028599999999999882,14002.220072699703
0.028699999999999882,12489.4419912423
0.02879999999999988,11042.514741921597
0.02889999999999988,9707.085844647198
0.02899999999999988,8447.704165606066
0.02909999999999988,7258.997765581044
0.02919999999999988,6178.8784336705885
0.029299999999999878,5170.113679244303
0.029399999999999878,4222.116154809316
0.029499999999999877,3364.284194775945
0.029599999999999876,2556.3515218956595
0.029699999999999876,1782.9672395303644
0.029799999999999875,1066.8332338058149
0.029899999999999875,372.33749549123377
0.029999999999999874,-310.80316332194417
0.030099999999999873,-964.9340676326126
0.030199999999999873,-1599.357081459493
0.030299999999999872,-2239.6746170851866
0.03039999999999987,-2890.245592567112
0.03049999999999987,-3535.421848695452
0.03059999999999987,-4182.432493482603
0.03069999999999987,-4851.533577889382
0.03079999999999987,-5521.269009934689
0.03089999999999987,-6192.74513381349
0.030999999999999868,-6881.767845624848
0.031099999999999867,-7564.333350598227
0.031199999999999867,-8239.168880322759
0.03129999999999987,-8893.168068162717
0.03139999999999987,-9533.813407628066
0.031499999999999875,-10131.56089800399
0.03159999999999988,-10677.659746503557
0.03169999999999988,-11183.32163971246
0.031799999999999884,-11620.428867787425
0.03189999999999989,-11989.815203313592
0.03199999999999989,-12289.393752131193
0.03209999999999989,-12533.88367233549
0.032199999999999895,-12710.013512046144
0.0322999999999999,-12831.0840326691
0.0323999999999999,-12907.895386302656
0.032499999999999904,-12948.3721146246
0.03259999999999991,-12961.244250166665
0.03269999999999991,-12955.552977713942
0.03279999999999991,-12943.345394342517
0.032899999999999915,-12938.354871868525
0.03299999999999992,-12950.044508311596
0.03309999999999992,-12985.191780684156
0.033199999999999924,-13050.848458178405
0.03329999999999993,-13150.702809739478
0.03339999999999993,-13284.532162112975
0.03349999999999993,-13452.774198253408
0.033599999999999935,-13654.973733263163
0.03369999999999994,-13884.403180609745
0.03379999999999994,-14130.352520772332
0.033899999999999944,-14379.890294183533
0.03399999999999995,-14614.098694043816
0.03409999999999995,-14816.105297017728
0.03419999999999995,-14972.08989092308
0.034299999999999956,-15069.033188937325
0.03439999999999996,-15099.162388954403
0.03449999999999996,-15056.827476412574
0.034599999999999964,-14936.9423197405
0.03469999999999997,-14741.605825341792
0.03479999999999997,-14477.808886831474
0.03489999999999997,-14152.82308781561
0.034999999999999976,-13781.031976981742
0.03509999999999998,-13375.206737183289
0.03519999999999998,-12947.001937598161
0.035299999999999984,-12514.889993946195
0.03539999999999999,-12095.113240421242
0.03549999999999999,-11703.426695011141
0.03559999999999999,-11360.708252749668
0.035699999999999996,-11083.563172015096
0.0358,-10884.782135990934
0.0359,-10776.35371782066
0.036000000000000004,-10762.954777646111
0.03610000000000001,-10846.225934855802
0.03620000000000001,-11028.22059928541
0.03630000000000001,-11305.043053942696
0.036400000000000016,-11668.681533901276
0.03650000000000002,-12107.30346210027
0.03660000000000002,-12605.960290662582
0.036700000000000024,-13148.89823386757
0.03680000000000003,-13721.964417651896
0.03690000000000003,-14309.48693103238
0.03700000000000003,-14894.961610044282
0.037100000000000036,-15465.60388766754
0.03720000000000004,-16010.783182045252
0.03730000000000004,-16519.768493761843
0.037400000000000044,-16987.83242289262
0.03750000000000005,-17408.957988078535
0.03760000000000005,-17777.440645038725
0.03770000000000005,-18097.59022959312
0.037800000000000056,-18375.063981864736
0.03790000000000006,-18614.49537296626
0.03800000000000006,-18829.643101549973
0.038100000000000064,-19033.023251721337
0.03820000000000007,-19231.44561371596
0.03830000000000007,-19436.577228872626
0.03840000000000007,-19659.988492733206
0.038500000000000076,-19906.103479656136
0.03860000000000008,-20181.127609693085
0.03870000000000008,-20490.061134761978
0.038800000000000084,-20826.923627510867
0.03890000000000009,-21184.600141156076
0.03900000000000009,-21559.041860116053
0.03910000000000009,-21942.241816220485
0.039200000000000096,-22321.25223907431
0.0393000000000001,-22688.35214061267
0.0394000000000001,-23033.39868197309
0.039500000000000104,-23345.1422058991
0.03960000000000011,-23618.008860015332
0.03970000000000011,-23848.34542375184
0.03980000000000011,-24035.74009301174
0.039900000000000116,-24187.769085771037
0.04000000000000012,-24311.60661055792
0.04010000000000012,-24416.748192461768
0.040200000000000125,-24517.194415596972
0.04030000000000013,-24622.94090308784
0.04040000000000013,-24745.007164316405
0.04050000000000013,-24900.066771137834
0.040600000000000136,-25097.89320727359
0.04070000000000014,-25344.614253690062
0.04080000000000014,-25652.3430663398
0.040900000000000145,-26024.010788575157
0.04100000000000015,-26454.57500598494
0.04110000000000015,-26941.10462868273
0.04120000000000015,-27476.82892368061
0.041300000000000156,-28048.581848863032
0.04140000000000016,-28645.06761620318
0.04150000000000016,-29253.767215450916
0.041600000000000165,-29860.37984985982
0.04170000000000017,-30456.71077502576
0.04180000000000017,-31034.90471519968
0.04190000000000017,-31585.593992930822
0.042000000000000176,-32101.724742458027
0.04210000000000018,-32576.997567415314
0.04220000000000018,-33004.8812969738
0.042300000000000185,-33382.46046989954
0.04240000000000019,-33710.69969221176
0.04250000000000019,-33992.119020208396
0.04260000000000019,-34230.691718271395
0.042700000000000196,-34432.1800526089
0.0428000000000002,-34597.572801464514
0.0429000000000002,-34731.08553812936
0.043000000000000205,-34843.50212679473
0.04310000000000021,-34943.49311566735
0.04320000000000021,-35036.1467604298
0.04330000000000021,-35132.22227662444
0.043400000000000216,-35241.368377253675
0.04350000000000022,-35368.64841705513
0.04360000000000022,-35525.53649664071
0.043700000000000225,-35721.04308605895
0.04380000000000023,-35955.258553934415
0.04390000000000023,-36231.70589628279
0.04400000000000023,-36553.93696924635
0.044100000000000236,-36918.22708307084
0.04420000000000024,-37319.3664992267
0.04430000000000024,-37748.45935532793
0.044400000000000245,-38195.09343143881
0.04450000000000025,-38651.70508708022
0.04460000000000025,-39113.2251618233
0.04470000000000025,-39572.75926415113
0.044800000000000256,-40027.21961069153
0.04490000000000026,-40474.08685592759
0.04500000000000026,-40911.153130330524
0.045100000000000265,-41340.35482911646
0.04520000000000027,-41765.22536671863
0.04530000000000027,-42186.801321222636
0.045400000000000273,-42608.92745290377
0.045500000000000276,-43036.29703771061
0.04560000000000028,-43471.50520757408
0.04570000000000028,-43921.77531977346
0.045800000000000285,-44392.22914303436
0.04590000000000029,-44884.35353918008
0.04600000000000029,-45403.58969512416
0.046100000000000294,-45954.5924092263
0.046200000000000296,-46540.46317428806
0.0463000000000003,-47166.71104608399
0.0464000000000003,-47837.283046058285
0.046500000000000305,-48552.09498312519
0.04660000000000031,-49310.6197762264
0.04670000000000031,-50112.59792937904
0.046800000000000314,-50955.46480021592
0.046900000000000316,-51833.58939344119
0.04700000000000032,-52737.912003301484
0.04710000000000032,-53657.587908273366
0.047200000000000325,-54578.480232312744
0.04730000000000033,-55487.3203113127
0.04740000000000033,-56371.67415002785
0.047500000000000334,-57218.98767049327
0.047600000000000336,-58013.26849333521
0.04770000000000034,-58739.06685798212
0.04780000000000034,-59386.639064695446
0.047900000000000345,-59947.050294935725
0.04800000000000035,-60414.577700481605
0.04810000000000035,-60788.19812436339
0.048200000000000354,-61067.923738621095
0.04830000000000036,-61256.432033763005
0.04840000000000036,-61360.700035375856
0.04850000000000036,-61387.979605951856
0.048600000000000365,-61344.89640108669
0.04870000000000037,-61241.44631308309
0.04880000000000037,-61088.722900097826
0.048900000000000374,-60897.29819382702
0.04900000000000038,-60680.817985830836
0.04910000000000038,-60453.42848966686
0.04920000000000038,-60227.53460037867
0.049300000000000385,-60015.07914134559
0.04940000000000039,-59825.98776508008
0.04950000000000039,-59667.858959448866
0.049600000000000394,-59547.12917574462
0.0497000000000004,-59469.80590572224
0.0498000000000004,-59438.71139125222
0.0499000000000004,-59454.65966949713
0.050000000000000405,-59516.837572016986
0.05010000000000041,-59623.02256818216
0.05020000000000041,-59769.62963625997
0.050300000000000414,-59950.7004649335
0.05040000000000042,-60156.44459050364
0.05050000000000042,-60377.507428265
0.05060000000000042,-60605.68750220639
0.050700000000000425,-60832.12251825082
0.05080000000000043,-61049.58532029546
0.05090000000000043,-61252.43226492464
0.051000000000000434,-61433.57587060504
0.05110000000000044,-61587.98311169058
0.05120000000000044,-61713.25639339791
0.05130000000000044,-61807.23379336266
0.051400000000000445,-61869.10907182323
0.05150000000000045,-61900.44567571358
0.05160000000000045,-61903.106112773356
0.051700000000000454,-61877.954761371686
0.05180000000000046,-61828.31289024236
0.05190000000000046,-61760.67747294806
0.05200000000000046,-61675.36726952175
0.052100000000000465,-61580.00005806228
0.05220000000000047,-61478.808824391985
0.05230000000000047,-61376.366712638555
0.052400000000000474,-61268.36085831918
0.05250000000000048,-61158.77081440209
0.05260000000000048,-61049.111473781304
0.05270000000000048,-60930.25658026623
0.052800000000000485,-60803.342645159
0.05290000000000049,-60665.524989489146
0.05300000000000049,-60504.22477966206
0.053100000000000494,-60317.163967638604
0.0532000000000005,-60098.15863163719
0.0533000000000005,-59833.22439546386
0.0534000000000005,-59522.22465007486
0.053500000000000505,-59162.63485489809
0.05360000000000051,-58745.26594810233
0.05370000000000051,-58273.33764547452
0.053800000000000514,-57744.18512808659
0.05390000000000052,-57159.2755254772
0.05400000000000052,-56512.720912076504
0.05410000000000052,-55813.35478027858
0.054200000000000526,-55061.854552742705
0.05430000000000053,-54263.99004636173
0.05440000000000053,-53428.691458341906
0.054500000000000534,-52555.58698086119
0.05460000000000054,-51661.154085362024
0.05470000000000054,-50750.208037766446
0.05480000000000054,-49831.06617423174
0.054900000000000546,-48902.20744206637
0.05500000000000055,-47980.479901573344
0.05510000000000055,-47070.44378240294
0.055200000000000554,-46179.05610564999
0.05530000000000056,-45301.09677061328
0.05540000000000056,-44445.67598632949
0.05550000000000056,-43609.03869249935
0.055600000000000566,-42789.264354545754
0.05570000000000057,-41984.46317327204
0.05580000000000057,-41192.333989321676
0.055900000000000574,-40409.34007530421
0.05600000000000058,-39633.587242107766
0.05610000000000058,-38863.40526317353
0.05620000000000058,-38096.917967143054
0.056300000000000586,-37330.86627747711
0.05640000000000059,-36561.71029982349
0.05650000000000059,-35787.1630180968
0.056600000000000594,-35009.28843840035
0.0567000000000006,-34222.39902567248
0.0568000000000006,-33435.02502781754
0.0569000000000006,-32648.445377312208
0.057000000000000606,-31865.00464057459
0.05710000000000061,-31089.258703444248
0.05720000000000061,-30329.489582638194
0.057300000000000614,-29587.663925916953
0.05740000000000062,-28879.89172404563
0.05750000000000062,-28213.869049900146
0.05760000000000062,-27598.992882114177
0.057700000000000626,-27043.970162132788
0.05780000000000063,-26555.131877647003
0.05790000000000063,-26137.390830280605
0.058000000000000634,-25795.109469595347
0.05810000000000064,-25531.439186287178
0.05820000000000064,-25348.92431278568
0.05830000000000064,-25249.236620893942
0.058400000000000646,-25229.840127987147
0.05850000000000065,-25286.2604471446
0.05860000000000065,-25412.564631857098
0.058700000000000654,-25601.784126824954
0.05880000000000066,-25845.723107207217
0.05890000000000066,-26136.596357218314
0.05900000000000066,-26466.69472628875
0.059100000000000666,-26829.545857151992
0.05920000000000067,-27219.69989512243
0.05930000000000067,-27633.010459411747
0.059400000000000674,-28065.16553680754
0.05950000000000068,-28512.999616079516
0.05960000000000068,-28974.907386947358
0.05970000000000068,-29451.58321535577
0.059800000000000686,-29942.98325366572
0.05990000000000069,-30449.006776626207
0.06000000000000069,-30971.708446522924
0.060100000000000695,-31514.445318635302
0.0602000000000007,-32079.950202103675
0.0603000000000007,-32671.75388749389
0.0604000000000007,-33293.91445775201
0.060500000000000706,-33947.96714382893
0.06060000000000071,-34634.67090312348
0.06070000000000071,-35354.38372800082
0.060800000000000715,-36106.823515941796
0.06090000000000072,-36890.32165744636
0.06100000000000072,-37700.76578902988
0.06110000000000072,-38534.16205815534
0.061200000000000726,-39384.024022544945
0.06130000000000073,-40243.124819750075
0.06140000000000073,-41104.55742692294
0.061500000000000735,-41959.5689821692
0.06160000000000074,-42798.99000268701
0.06170000000000074,-43614.705509679225
0.06180000000000074,-44399.53223667713
0.061900000000000746,-45147.787397963955
0.06200000000000075,-45852.95504682798
0.06210000000000075,-46509.90219042122
0.062200000000000755,-47115.63185428914
0.06230000000000076,-47667.80985497707
0.06240000000000076,-48165.55073224713
0.06250000000000076,-48608.7542880806
0.06260000000000077,-49000.32948963297
0.06270000000000077,-49343.245196362346
0.06280000000000077,-49639.39241484264
0.06290000000000077,-49890.726241382195
0.06300000000000078,-50098.37583618022
0.06310000000000078,-50262.674414910274
0.06320000000000078,-50383.51417912765
0.06330000000000079,-50461.797201995665
0.06340000000000079,-50496.41178877925
0.06350000000000079,-50484.54033582554
0.0636000000000008,-50422.31609144526
0.0637000000000008,-50306.144436385286
0.0638000000000008,-50131.54859470198
0.0639000000000008,-49895.00847850739
0.0640000000000008,-49591.7063523076
0.06410000000000081,-49217.227384830716
0.06420000000000081,-48767.60037868071
0.06430000000000081,-48242.03776034097
0.06440000000000082,-47642.71778252582
0.06450000000000082,-46971.43522475542
0.06460000000000082,-46232.39669090099
0.06470000000000083,-45431.36880126543
0.06480000000000083,-44576.30816600958
0.06490000000000083,-43676.279764061845
0.06500000000000083,-42740.13270068836
0.06510000000000084,-41778.07994102566
0.06520000000000084,-40801.41999274099
0.06530000000000084,-39820.77310351965
0.06540000000000085,-38847.1902127355
0.06550000000000085,-37890.84507120552
0.06560000000000085,-36960.717910924235
0.06570000000000085,-36064.33890348448
0.06580000000000086,-35207.53771309122
0.06590000000000086,-34395.72115507664
0.06600000000000086,-33632.19689010203
0.06610000000000087,-32919.25488981064
0.06620000000000087,-32256.500771069605
0.06630000000000087,-31641.722556511326
0.06640000000000087,-31072.745101721997
0.06650000000000088,-30544.138054348103
0.06660000000000088,-30050.21628414269
0.06670000000000088,-29583.497195869244
0.06680000000000089,-29134.90262653817
0.06690000000000089,-28696.88218362132
0.06700000000000089,-28263.026345366678
0.0671000000000009,-27826.48937309032
0.0672000000000009,-27380.384686138663
0.0673000000000009,-26918.668491092743
0.0674000000000009,-26435.76541884909
0.0675000000000009,-25926.760929267675
0.06760000000000091,-25387.525225260644
0.06770000000000091,-24814.397328977022
0.06780000000000092,-24204.872689603886
0.06790000000000092,-23557.06843252258
0.06800000000000092,-22869.97130266792
0.06810000000000092,-22142.08782577302
0.06820000000000093,-21371.505318580927
0.06830000000000093,-20556.46657160472
0.06840000000000093,-19695.652704986107
0.06850000000000094,-18788.531210353805
0.06860000000000094,-17835.98287302601
0.06870000000000094,-16838.031831905526
0.06880000000000094,-15795.959200179796
0.06890000000000095,-14710.736981850978
0.06900000000000095,-13582.707039564117
0.06910000000000095,-12412.13875002312
0.06920000000000096,-11200.94739676502
0.06930000000000096,-9951.740055288781
0.06940000000000096,-8666.47483099944
0.06950000000000096,-7347.80631207637
0.06960000000000097,-5997.8991079765565
0.06970000000000097,-4619.012458305211
0.06980000000000097,-3214.2767143712385
0.06990000000000098,-1786.7075085289214
0.07000000000000098,-339.94528413890754
0.07010000000000098,1121.3255689480754
0.07020000000000098,2593.7458881098128
0.07030000000000099,4075.7711606113244
0.07040000000000099,5564.234044601369
0.07050000000000099,7057.604909530732
0.070600000000001,8552.346567470226
0.070700000000001,10047.021231167026
0.070800000000001,11541.01288053735
0.070900000000001,13035.044651806244
0.071000000000001,14529.716957157898
0.07110000000000101,16026.683233586808
0.07120000000000101,17525.919098399485
0.07130000000000102,19027.612524174714
0.07140000000000102,20533.002925127737
0.07150000000000102,22043.378001299796
0.07160000000000102,23560.2291538532
0.07170000000000103,25084.18930801849
0.07180000000000103,26616.225284253585
0.07190000000000103,28157.72362853987
0.07200000000000104,29708.56744632747
0.07210000000000104,31267.99827822227
0.07220000000000104,32835.03150896193
0.07230000000000104,34407.664614496614
0.07240000000000105,35984.2079267948
0.07250000000000105,37561.72137400914
0.07260000000000105,39136.92719140581
0.07270000000000106,40707.218789093204
0.07280000000000106,42269.5262174012
0.07290000000000106,43820.48577882462
0.07300000000000106,45357.02073284504
0.07310000000000107,46876.479335676384
0.07320000000000107,48375.80682626345
0.07330000000000107,49852.53305714393
0.07340000000000108,51304.9975413322
0.07350000000000108,52730.82924765377
0.07360000000000108,54127.74640711189
0.07370000000000108,55493.93714658214
0.07380000000000109,56828.08427554649
0.07390000000000109,58129.1408728324
0.07400000000000109,59396.40866327341
0.0741000000000011,60629.41195212632
0.0742000000000011,61827.887208741064
0.0743000000000011,62990.831014267635
0.0744000000000011,64117.7142167722
0.07450000000000111,65208.4659002184
0.07460000000000111,66262.28069303882
0.07470000000000111,67277.71779593782
0.07480000000000112,68253.26142669788
0.07490000000000112,69187.38054781145
0.07500000000000112,70078.67887116384
0.07510000000000112,70925.5873679979
0.07520000000000113,71726.29957031731
0.07530000000000113,72480.37155198588
0.07540000000000113,73187.44701581413
0.07550000000000114,73847.41752688096
0.07560000000000114,74460.14170442974
0.07570000000000114,75026.46866849538
0.07580000000000114,75548.54406332782
0.07590000000000115,76029.38437031461
0.07600000000000115,76471.43759040757
0.07610000000000115,76877.24874528438
0.07620000000000116,77248.18595278315
0.07630000000000116,77586.4950835566
0.07640000000000116,77894.96567255688
0.07650000000000116,78175.63559559562
0.07660000000000117,78430.6836978924
0.07670000000000117,78663.59033409956
0.07680000000000117,78877.37097518296
0.07690000000000118,79074.64043534549
0.07700000000000118,79258.21854193494
0.07710000000000118,79429.9599858598
0.07720000000000118,79591.79082125523
0.07730000000000119,79745.16304226451
0.07740000000000119,79891.39425318704
0.07750000000000119,80032.1902664906
0.0776000000000012,80169.05288001381
0.0777000000000012,80301.88894375294
0.0778000000000012,80430.17538315227
0.0779000000000012,80554.06274297244
0.07800000000000121,80673.72381218657
0.07810000000000121,80789.79442197831
0.07820000000000121,80902.11160077344
0.07830000000000122,81008.40658448004
0.07840000000000122,81106.66929018848
0.07850000000000122,81195.19189961326
0.07860000000000122,81272.77240539184
0.07870000000000123,81338.2276270612
0.07880000000000123,81389.86559828093
0.07890000000000123,81426.32421801971
0.07900000000000124,81446.1051650476
0.07910000000000124,81447.66908752747
0.07920000000000124,81430.07411279721
0.07930000000000124,81392.16919167967
