"时间","Roll_Moment Monitor: Roll_Moment Monitor (N-m)"
0.013199999999999976,581.650704587076
0.013299999999999975,568.7911723244152
0.013399999999999974,556.142406630166
0.013499999999999974,541.5998716554667
0.013599999999999973,526.2722933762924
0.013699999999999973,511.52661660605213
0.013799999999999972,496.19868414443073
0.013899999999999971,477.9742395896661
0.01399999999999997,454.75553004751384
0.01409999999999997,424.9195076116557
0.01419999999999997,387.8364792242598
0.014299999999999969,344.0982095551197
0.014399999999999968,295.83037571555275
0.014499999999999968,247.86665921401203
0.014599999999999967,201.470903827742
0.014699999999999967,155.10126055306515
0.014799999999999966,109.24984617246308
0.014899999999999965,65.34875227747763
0.014999999999999965,24.872668258111997
0.015099999999999964,-10.255568624179334
0.015199999999999964,-39.70144552571341
0.015299999999999963,-64.74254453586916
0.015399999999999962,-87.31304686831417
0.015499999999999962,-108.83426302641311
0.015599999999999961,-128.92440927026752
0.01569999999999996,-145.81111713799586
0.01579999999999996,-159.1911567808298
0.01589999999999996,-166.8247186198057
0.01599999999999996,-167.06090780925823
0.016099999999999958,-158.91474719672684
0.016199999999999957,-144.22272201739267
0.016299999999999957,-125.54895422578595
0.016399999999999956,-104.89269507900477
0.016499999999999956,-83.46100450043966
0.016599999999999955,-63.2752273076852
0.016699999999999954,-46.05475172584363
0.016799999999999954,-29.998970241599316
0.016899999999999953,-14.125634926274536
0.016999999999999953,1.0977974365781733
0.017099999999999952,13.385028361998819
0.01719999999999995,19.931880291935947
0.01729999999999995,22.002064524015832
0.01739999999999995,21.942574595958497
0.01749999999999995,21.759835345836077
0.01759999999999995,20.857768404031226
0.01769999999999995,18.803146917826336
0.017799999999999948,16.54579258691408
0.017899999999999947,16.185571760068548
0.017999999999999947,18.29492632519671
0.018099999999999946,26.05073266195428
0.018199999999999945,38.60527410017338
0.018299999999999945,54.39735080516905
0.018399999999999944,70.88574267498043
0.018499999999999944,87.35123557078809
0.018599999999999943,103.23591215561922
0.018699999999999942,119.18293799085026
0.018799999999999942,135.5490723251311
0.01889999999999994,151.2325815748341
0.01899999999999994,163.90625893125014
0.01909999999999994,172.28540331185783
0.01919999999999994,175.02362492372345
0.01929999999999994,171.2885671930322
0.019399999999999938,165.0273082621737
0.019499999999999938,153.72736352398968
0.019599999999999937,142.1089908154746
0.019699999999999936,133.1726286973018
0.019799999999999936,128.98844433422116
0.019899999999999935,123.9712759180534
0.019999999999999934,115.95230905247888
0.020099999999999934,110.30140351039682
0.020199999999999933,104.55140140080029
0.020299999999999933,97.78433892111593
0.020399999999999932,94.14381185170966
0.02049999999999993,90.9233478886554
0.02059999999999993,87.61356973626292
0.02069999999999993,86.38182224961406
0.02079999999999993,91.33439939904314
0.02089999999999993,102.91896042095233
0.02099999999999993,116.2028239491609
0.021099999999999928,122.83035791036455
0.021199999999999927,131.4826886785938
0.021299999999999927,143.5384533041463
0.021399999999999926,151.0477329332678
0.021499999999999925,163.63862547372366
0.021599999999999925,180.58442726865349
0.021699999999999924,189.42538294399014
0.021799999999999924,200.7437656416769
0.021899999999999923,212.48667483767224
0.021999999999999922,222.1699828086775
0.022099999999999922,232.80838118710113
0.02219999999999992,231.18822450437276
0.02229999999999992,228.43455593205826
0.02239999999999992,227.52203694699975
0.02249999999999992,217.94121025142604
0.02259999999999992,210.75534751531686
0.022699999999999918,204.41324648920144
0.022799999999999918,197.20152527568115
0.022899999999999917,189.4387248033072
0.022999999999999916,182.75245541329704
0.023099999999999916,176.9403184933779
0.023199999999999915,171.18000551069076
0.023299999999999915,164.7089126170365
0.023399999999999914,159.63137987173855
0.023499999999999913,156.1875492150547
0.023599999999999913,152.99328186868144
0.023699999999999912,147.9884243744526
0.02379999999999991,141.22643033989797
0.02389999999999991,131.9206448582743
0.02399999999999991,120.19945501596662
0.02409999999999991,106.40348508032167
0.02419999999999991,90.3535057004941
0.02429999999999991,71.95968693854509
0.024399999999999908,50.131251008735866
0.024499999999999907,25.129910120381563
0.024599999999999907,-3.032661047874808
0.024699999999999906,-33.958376068566615
0.024799999999999905,-64.35147023655901
0.024899999999999905,-92.73479332742946
0.024999999999999904,-118.78098746648305
0.025099999999999904,-142.05516950398396
0.025199999999999903,-161.54983852834906
0.025299999999999902,-176.2759628715074
0.025399999999999902,-187.8249248059492
0.0254999999999999,-198.4546135612058
0.0255999999999999,-208.93875190582293
0.0256999999999999,-219.47503054772366
0.0257999999999999,-229.41024698116001
0.0258999999999999,-237.51615130741078
0.025999999999999898,-243.5943677696698
0.026099999999999898,-247.64512296652646
0.026199999999999897,-250.0330621645561
0.026299999999999896,-251.24903900529188
0.026399999999999896,-252.02416091335562
0.026499999999999895,-254.06831408600257
0.026599999999999895,-258.3379818838141
0.026699999999999894,-265.31442896824774
0.026799999999999893,-274.68383877271486
0.026899999999999893,-284.848896379756
0.026999999999999892,-292.94266990158434
0.02709999999999989,-298.1206289932786
0.02719999999999989,-302.2083961970135
0.02729999999999989,-305.61753124580883
0.02739999999999989,-309.5749309917682
0.02749999999999989,-312.40416662857183
0.02759999999999989,-313.3505076915565
0.027699999999999888,-313.59054583533384
0.027799999999999887,-307.8370583721676
0.027899999999999887,-299.2480663260987
0.027999999999999886,-288.47699560770724
0.028099999999999885,-275.6528815750318
0.028199999999999885,-258.7311088814913
0.028299999999999884,-240.7380472475034
0.028399999999999884,-220.23041783222146
0.028499999999999883,-196.01776172655468
0.028599999999999882,-168.55387592811454
0.028699999999999882,-138.31010243611053
0.02879999999999988,-104.24282222807405
0.02889999999999988,-68.90321949977661
0.02899999999999988,-33.617881440036285
0.02909999999999988,3.5658989277434925
0.02919999999999988,40.04553958828236
0.029299999999999878,73.9202251082485
0.029399999999999878,105.62132894522243
0.029499999999999877,134.49172845836495
0.029599999999999876,159.57380924296928
0.029699999999999876,182.4700132412802
0.029799999999999875,205.26312565368386
0.029899999999999875,224.60496801618558
0.029999999999999874,239.4797606255381
0.030099999999999873,251.3986815881513
0.030199999999999873,258.6540605921344
0.030299999999999872,260.9900762586228
0.03039999999999987,261.4559864274188
0.03049999999999987,263.66562361447757
0.03059999999999987,267.4397923862491
0.03069999999999987,269.2377261522018
0.03079999999999987,272.5277067761436
0.03089999999999987,276.1053218589073
0.030999999999999868,275.3214851558764
0.031099999999999867,275.5937816195072
0.031199999999999867,274.9339579019667
0.03129999999999987,273.50751750100085
0.03139999999999987,263.40775830951355
0.031499999999999875,251.25064913098885
0.03159999999999988,237.87448523097854
0.03169999999999988,215.32485522637717
0.031799999999999884,191.80537988633506
0.03189999999999989,165.2261037620133
0.03199999999999989,136.2704454513705
0.03209999999999989,97.9809267257081
0.032199999999999895,60.88639474166733
0.0322999999999999,24.40659306754589
0.0323999999999999,-10.707856732520522
0.032499999999999904,-43.426477050463305
0.03259999999999991,-74.02454491109987
0.03269999999999991,-103.55865970876616
0.03279999999999991,-131.14233722478872
0.032899999999999915,-154.90108998567476
0.03299999999999992,-172.9375979252294
0.03309999999999992,-184.16558030682603
0.033199999999999924,-188.64532913505172
0.03329999999999993,-187.62787283677056
0.03339999999999993,-182.5028266316072
0.03349999999999993,-173.54102808920783
0.033599999999999935,-161.21217453914963
0.03369999999999994,-145.20285005332596
0.03379999999999994,-125.40908146814544
0.033899999999999944,-102.96765513763266
0.03399999999999995,-78.08673398425594
0.03409999999999995,-51.922008192422375
0.03419999999999995,-25.31564810170058
0.034299999999999956,1.702518174787942
0.03439999999999996,28.6581442961152
0.03449999999999996,54.36407770102446
0.034599999999999964,77.04768825492526
0.03469999999999997,95.13857185312908
0.03479999999999997,107.43309412312563
0.03489999999999997,114.21338588854846
0.034999999999999976,116.93518299153195
0.03509999999999998,116.30607764273338
0.03519999999999998,112.74653640623156
0.035299999999999984,105.7891210795685
0.03539999999999999,95.36457860448826
0.03549999999999999,83.45682919634265
0.03559999999999999,70.88841884239437
0.035699999999999996,58.88620744332536
0.0358,47.93676463448229
0.0359,36.52067230094469
0.036000000000000004,23.278845694072736
0.03610000000000001,7.971541438452345
0.03620000000000001,-6.906676503024842
0.03630000000000001,-18.22377824543914
0.036400000000000016,-25.45195726796015
0.03650000000000002,-30.44254243228392
0.03660000000000002,-33.69876194146767
0.036700000000000024,-35.31866602961989
0.03680000000000003,-35.713445959184014
0.03690000000000003,-36.68177857709666
0.03700000000000003,-39.84455569960232
0.037100000000000036,-45.181460099113096
0.03720000000000004,-53.13154342706602
0.03730000000000004,-64.60175649113826
0.037400000000000044,-80.26094816446874
0.03750000000000005,-99.8923588395984
0.03760000000000005,-122.02523805743313
0.03770000000000005,-145.98910593323458
0.037800000000000056,-171.51878258787303
0.03790000000000006,-197.37605988181866
0.03800000000000006,-221.83188457373114
0.038100000000000064,-243.73468944182454
0.03820000000000007,-263.31405009000287
0.03830000000000007,-282.78630560357726
0.03840000000000007,-302.42764129028023
0.038500000000000076,-321.3704060487727
0.03860000000000008,-339.44737884024835
0.03870000000000008,-356.9055120475556
0.038800000000000084,-374.2169351054135
0.03890000000000009,-391.6244683188789
0.03900000000000009,-409.17578589385755
0.03910000000000009,-426.07413492367976
0.039200000000000096,-442.48022462847126
0.0393000000000001,-457.8188861856406
0.0394000000000001,-472.57623357455657
0.039500000000000104,-486.5572211384566
0.03960000000000011,-498.3201493501468
0.03970000000000011,-507.51027626016685
0.03980000000000011,-514.6711577747121
0.039900000000000116,-519.7986198819746
0.04000000000000012,-523.4291632504498
0.04010000000000012,-525.4845249954257
0.040200000000000125,-526.0609495155095
0.04030000000000013,-524.4632907260426
0.04040000000000013,-520.5632770235158
0.04050000000000013,-515.2847886704939
0.040600000000000136,-508.8017453361806
0.04070000000000014,-499.16021807705596
0.04080000000000014,-485.79417628406986
0.040900000000000145,-469.1941400377778
0.04100000000000015,-449.74543756824505
0.04110000000000015,-426.77143786430037
0.04120000000000015,-399.44396803869074
0.041300000000000156,-367.33991591033225
0.04140000000000016,-330.1873812753996
0.04150000000000016,-288.35836445061796
0.041600000000000165,-243.38473367955973
0.04170000000000017,-197.74223439524664
0.04180000000000017,-153.04215566341503
0.04190000000000017,-109.61871072368223
0.042000000000000176,-67.53788816999644
0.04210000000000018,-27.01024728217806
0.04220000000000018,11.727471090574392
0.042300000000000185,48.77316127587348
0.04240000000000019,84.80666867675423
0.04250000000000019,119.08834427262897
0.04260000000000019,150.07078325663107
0.042700000000000196,176.4892379277996
0.0428000000000002,196.06446758029017
0.0429000000000002,208.55155362153005
0.043000000000000205,214.20787345072853
0.04310000000000021,214.26529818863852
0.04320000000000021,211.3653305414019
0.04330000000000021,207.80073616926035
0.043400000000000216,203.65665977615683
0.04350000000000022,197.97394583776196
0.04360000000000022,190.2915390078838
0.043700000000000225,181.15689576205753
0.04380000000000023,170.31203534656845
0.04390000000000023,157.57461805925337
0.04400000000000023,143.07917552922228
0.044100000000000236,127.40795930581011
0.04420000000000024,111.45879310877439
0.04430000000000024,95.40064210442134
0.044400000000000245,78.7803505935509
0.04450000000000025,61.418168651302715
0.04460000000000025,43.384643113304676
0.04470000000000025,24.164419819665298
0.044800000000000256,4.738329551942768
0.04490000000000026,-14.323681202809752
0.04500000000000026,-32.72112149799465
0.045100000000000265,-51.62780461815316
0.04520000000000027,-72.60079557181261
0.04530000000000027,-95.06079111707704
0.045400000000000273,-117.8361833663928
0.045500000000000276,-140.19371684449473
0.04560000000000028,-161.57978006693352
0.04570000000000028,-183.10018794297818
0.045800000000000285,-205.49010425250137
0.04590000000000029,-227.2318873726791
0.04600000000000029,-247.4860506849696
0.046100000000000294,-266.68835775879376
0.046200000000000296,-284.3320281535197
0.0463000000000003,-299.55857199860196
0.0464000000000003,-311.4498837098791
0.046500000000000305,-318.39632023049995
0.04660000000000031,-319.35660431818275
0.04670000000000031,-315.3527483339391
0.046800000000000314,-308.6895044952739
0.046900000000000316,-302.03394062431227
0.04700000000000032,-296.6585219172931
0.04710000000000032,-290.638491253112
0.047200000000000325,-281.56690740766834
0.04730000000000033,-267.23672075077275
0.04740000000000033,-247.59714962942613
0.047500000000000334,-223.42825468501465
0.047600000000000336,-195.97885246844265
0.04770000000000034,-166.43608350285385
0.04780000000000034,-135.82065539839857
0.047900000000000345,-103.65501094514832
0.04800000000000035,-68.85813839348998
0.04810000000000035,-30.39951136493842
0.048200000000000354,13.389543450248139
0.04830000000000036,62.58442256782273
0.04840000000000036,115.87130512701462
0.04850000000000036,171.82360150905
0.048600000000000365,229.71519771408023
0.04870000000000037,288.65718385484837
0.04880000000000037,347.9437572260326
0.048900000000000374,407.8247477031927
0.04900000000000038,468.1140168962233
0.04910000000000038,527.6127983425627
0.04920000000000038,586.7337327743791
0.049300000000000385,645.0872087448714
0.04940000000000039,702.0910474672943
0.04950000000000039,757.2155788314626
0.049600000000000394,808.490594316995
0.0497000000000004,852.9300533964343
0.0498000000000004,888.4171320242667
0.0499000000000004,915.16787652607
0.050000000000000405,934.9937650167585
0.05010000000000041,950.0511787838332
0.05020000000000041,961.0030063916884
0.050300000000000414,967.8812692419274
0.05040000000000042,970.530013769064
0.05050000000000042,966.9430377611003
0.05060000000000042,956.0979237231601
0.050700000000000425,935.896117545747
0.05080000000000043,905.0247143044849
0.05090000000000043,864.0153652401006
0.051000000000000434,815.5556031582915
0.05110000000000044,763.7276316255892
0.05120000000000044,710.8571633984386
0.05130000000000044,657.3678442058308
0.051400000000000445,602.2253506225027
0.05150000000000045,543.6615818050612
0.05160000000000045,480.9965032787043
0.051700000000000454,414.60347219932646
0.05180000000000046,344.96234018075575
0.05190000000000046,275.085088369576
0.05200000000000046,201.31391049438412
0.052100000000000465,132.3509998807597
0.05220000000000047,66.43260969340764
0.05230000000000047,2.325300822226625
0.052400000000000474,-66.51931295945727
0.05250000000000048,-133.39647648263494
0.05260000000000048,-197.2836022555343
0.05270000000000048,-261.73107580669347
0.052800000000000485,-321.15922833760936
0.05290000000000049,-375.4270097170016
0.05300000000000049,-429.05658241432513
0.053100000000000494,-479.7111834680106
0.0532000000000005,-528.5926123811635
0.0533000000000005,-578.4718001964458
0.0534000000000005,-628.1715758448175
0.053500000000000505,-677.0624437184213
0.05360000000000051,-722.8442342921738
0.05370000000000051,-763.1562442704887
0.053800000000000514,-797.2420449131845
0.05390000000000052,-824.9210403979458
0.05400000000000052,-845.6531936510421
0.05410000000000052,-859.7653481825793
0.054200000000000526,-867.6201690824714
0.05430000000000053,-869.954949524006
0.05440000000000053,-867.7570396637439
0.054500000000000534,-859.7027732803883
0.05460000000000054,-849.6827579703979
0.05470000000000054,-839.5844518157543
0.05480000000000054,-830.0869692508378
0.054900000000000546,-817.9563181699828
0.05500000000000055,-802.3084227053658
0.05510000000000055,-780.7664711864036
0.055200000000000554,-754.0779057460273
0.05530000000000056,-720.9641553640814
0.05540000000000056,-685.3565807049251
0.05550000000000056,-647.4529082249766
0.055600000000000566,-607.5933814533028
0.05570000000000057,-566.2547181626508
0.05580000000000057,-523.0982231855523
0.055900000000000574,-477.6637836052241
0.05600000000000058,-428.7407018167221
0.05610000000000058,-375.65370166756793
0.05620000000000058,-318.6294729705354
0.056300000000000586,-259.13641099115387
0.05640000000000059,-198.20800137700675
0.05650000000000059,-136.54748312637983
0.056600000000000594,-76.52052217157416
0.0567000000000006,-16.991731226756684
0.0568000000000006,35.719116349001006
0.0569000000000006,81.90052793227449
0.057000000000000606,122.04689944431821
0.05710000000000061,157.1462501682586
0.05720000000000061,185.8423960965206
0.057300000000000614,210.93450634605682
0.05740000000000062,227.51875158265906
0.05750000000000062,235.74701989669057
0.05760000000000062,236.842934804288
0.057700000000000626,231.7689844777422
0.05780000000000063,222.0602026596139
0.05790000000000063,208.7669110026823
0.058000000000000634,190.95687590811934
0.05810000000000064,168.26629067950788
0.05820000000000064,140.79815730208364
0.05830000000000064,108.9304886325259
0.058400000000000646,73.21239530756162
0.05850000000000065,35.00661473186605
0.05860000000000065,-3.8302483032118793
0.058700000000000654,-41.59486619874124
0.05880000000000066,-78.2966982817623
0.05890000000000066,-114.11696115017455
0.05900000000000066,-148.72621855294238
0.059100000000000666,-181.17656953532804
0.05920000000000067,-211.05431292402002
0.05930000000000067,-238.34384449281626
0.059400000000000674,-263.25705669933467
0.05950000000000068,-286.26503901974945
0.05960000000000068,-307.3620285163616
0.05970000000000068,-326.4382527477304
0.059800000000000686,-343.14334589248205
0.05990000000000069,-356.8082472176112
0.06000000000000069,-366.29408333723313
0.060100000000000695,-371.84358556664495
0.0602000000000007,-373.9879372160268
0.0603000000000007,-372.83799518533306
0.0604000000000007,-367.96023139463557
0.060500000000000706,-358.22781399573694
0.06060000000000071,-343.04007418086417
0.06070000000000071,-322.7073279031367
0.060800000000000715,-298.4452424311923
0.06090000000000072,-271.6085728161097
0.06100000000000072,-243.45378806180346
0.06110000000000072,-214.56578737972248
0.061200000000000726,-185.1583983707282
0.06130000000000073,-154.8892512151324
0.06140000000000073,-123.7205308689156
0.061500000000000735,-92.0315713038517
0.06160000000000074,-60.59312492921145
0.06170000000000074,-29.889760412523742
0.06180000000000074,-0.9410004190431844
0.061900000000000746,25.179501877191125
0.06200000000000075,48.342695895457055
0.06210000000000075,68.34377185653138
0.062200000000000755,84.89859494974439
0.06230000000000076,96.43995036596813
0.06240000000000076,101.85848343761735
0.06250000000000076,100.88016732430206
0.06260000000000077,93.92368709772299
0.06270000000000077,82.55997999923711
0.06280000000000077,68.24826768540083
0.06290000000000077,51.648992327595856
0.06300000000000078,33.03701890302735
0.06310000000000078,12.925136796394614
0.06320000000000078,-8.688622599839512
0.06330000000000079,-31.595805820742264
0.06340000000000079,-55.720764472202966
0.06350000000000079,-80.17387822781541
0.0636000000000008,-104.52565442934335
0.0637000000000008,-128.6328709457786
0.0638000000000008,-151.94469273422808
0.0639000000000008,-173.41186111131552
0.0640000000000008,-192.10592433863766
0.06410000000000081,-206.9028568846017
0.06420000000000081,-217.66141990236088
0.06430000000000081,-225.20505425563684
0.06440000000000082,-231.5994316840823
0.06450000000000082,-238.344469994126
0.06460000000000082,-245.60406018036636
0.06470000000000083,-252.91266853287513
0.06480000000000083,-259.2618177255489
0.06490000000000083,-264.2028403300678
0.06500000000000083,-267.3997827538822
0.06510000000000084,-268.9545682539459
0.06520000000000084,-268.9283663324671
0.06530000000000084,-267.97478480697333
0.06540000000000085,-266.3251186340965
0.06550000000000085,-264.4249171810134
0.06560000000000085,-263.14363411514466
0.06570000000000085,-262.7543734828352
0.06580000000000086,-262.55735766017494
0.06590000000000086,-261.52068591222167
0.06600000000000086,-258.3943233637187
0.06610000000000087,-252.86400808139632
0.06620000000000087,-245.2236953894655
0.06630000000000087,-235.6093171207314
0.06640000000000087,-224.05142028583194
0.06650000000000088,-210.4806763891508
0.06660000000000088,-194.57491340112324
0.06670000000000088,-176.41819714981366
0.06680000000000089,-155.40667675529374
0.06690000000000089,-130.66179431379163
0.06700000000000089,-102.1051633697895
0.0671000000000009,-70.17918063588614
0.0672000000000009,-35.546945294592184
0.0673000000000009,0.9107862455590716
0.0674000000000009,39.31172452344212
0.0675000000000009,79.3048278311897
0.06760000000000091,120.065376775107
0.06770000000000091,160.8128306428578
0.06780000000000092,201.74323851550295
0.06790000000000092,244.10353013638792
0.06800000000000092,288.66239871149236
0.06810000000000092,335.64021264447103
0.06820000000000093,384.306208522268
0.06830000000000093,433.53873405891517
0.06840000000000093,482.1451482958908
0.06850000000000094,529.2183144661079
0.06860000000000094,574.1121771716838
0.06870000000000094,616.5128194527437
0.06880000000000094,656.5272491239896
0.06890000000000095,694.1041200622342
0.06900000000000095,729.0949685753048
0.06910000000000095,761.133204841647
0.06920000000000096,789.7931609356244
0.06930000000000096,814.8850998275411
0.06940000000000096,835.6645705407087
0.06950000000000096,850.767304854347
0.06960000000000097,858.8825241099313
0.06970000000000097,858.9958459952229
0.06980000000000097,851.1292771291895
0.06990000000000098,836.3189356923648
0.07000000000000098,814.8582747029367
0.07010000000000098,786.2171458715621
0.07020000000000098,750.2952572000904
0.07030000000000099,707.8229577244075
0.07040000000000099,658.9051348791044
0.07050000000000099,603.3864740858647
0.070600000000001,541.3941155782433
0.070700000000001,473.98100475799384
0.070800000000001,402.63024211075265
0.070900000000001,328.74043760263896
0.071000000000001,253.46700012034387
0.07110000000000101,178.02240354936373
0.07120000000000101,102.62747964328952
0.07130000000000102,27.637667811265523
0.07140000000000102,-45.69407314883632
0.07150000000000102,-115.4562305944449
0.07160000000000102,-180.07123322644188
0.07170000000000103,-239.61289889659218
0.07180000000000103,-295.1937692681814
0.07190000000000103,-347.05696457832835
0.07200000000000104,-394.4917714174717
0.07210000000000104,-437.1164751650699
0.07220000000000104,-474.64874476105246
0.07230000000000104,-506.782506612782
0.07240000000000105,-533.3173210866241
0.07250000000000105,-554.625587159639
0.07260000000000105,-571.6061242709749
0.07270000000000106,-583.9420362928182
0.07280000000000106,-591.7232094257675
0.07290000000000106,-595.3081072806532
0.07300000000000106,-595.0252467820169
0.07310000000000107,-591.3199528276125
0.07320000000000107,-584.6318001695664
0.07330000000000107,-575.750783559376
0.07340000000000108,-565.6091708541223
0.07350000000000108,-554.1929834137521
0.07360000000000108,-540.7412202402711
0.07370000000000108,-524.5349783137048
0.07380000000000109,-505.81616464393403
0.07390000000000109,-485.3383381458514
0.07400000000000109,-463.93816060624886
0.0741000000000011,-442.3099861677157
0.0742000000000011,-420.8457926799752
0.0743000000000011,-399.30476651390575
0.0744000000000011,-377.6408396241839
0.07450000000000111,-356.65729378033825
0.07460000000000111,-337.43054572711316
0.07470000000000111,-320.49752817713966
0.07480000000000112,-305.77822407961105
0.07490000000000112,-292.4909299606047
0.07500000000000112,-280.4165699368199
0.07510000000000112,-269.9489423446299
0.07520000000000113,-261.1288829142418
0.07530000000000113,-254.24086487322143
0.07540000000000113,-249.19250120767575
0.07550000000000114,-245.20341985166363
0.07560000000000114,-241.88350253076615
0.07570000000000114,-239.57205849777864
0.07580000000000114,-238.36714000304246
0.07590000000000115,-238.69706717245452
0.07600000000000115,-240.68110479491168
0.07610000000000115,-243.43472344941986
0.07620000000000116,-246.37245195038062
0.07630000000000116,-249.5159158835401
0.07640000000000116,-253.54772456566485
0.07650000000000116,-259.1086537747546
0.07660000000000117,-267.0323202637164
0.07670000000000117,-277.88471904250684
0.07680000000000117,-291.3446047874567
0.07690000000000118,-307.02131709252944
0.07700000000000118,-324.38693246539884
0.07710000000000118,-343.22886667147606
0.07720000000000118,-363.42722692563865
0.07730000000000119,-385.1232136131236
0.07740000000000119,-408.755871475145
0.07750000000000119,-435.57333508567694
0.0776000000000012,-466.1613519748036
0.0777000000000012,-500.33964360245255
0.0778000000000012,-537.449243918357
0.0779000000000012,-576.3497207042212
0.07800000000000121,-616.0212249172022
0.07810000000000121,-655.7646816820447
0.07820000000000121,-694.9274815932354
0.07830000000000122,-733.0269264681046
0.07840000000000122,-769.9033585003963
0.07850000000000122,-806.0608675329008
0.07860000000000122,-841.5425595868617
0.07870000000000123,-875.5589015252062
0.07880000000000123,-906.7514964517412
0.07890000000000123,-933.4754506361676
0.07900000000000124,-953.9572917042091
0.07910000000000124,-968.3675117582285
0.07920000000000124,-977.9993394487502
0.07930000000000124,-983.6119826558826
0.07940000000000125,-985.5478743054045
0.07950000000000125,-983.7640066482621
0.07960000000000125,-978.4712912606332
0.07970000000000126,-969.6544703312524
0.07980000000000126,-957.0284649014103
0.07990000000000126,-940.0039319615053
