"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
1.9685999999997996,5089.222067899627,5056.1367997687685,-3030.2138733107618,-3092.457001885204,-11135.75355531703,-10980.62729440476
1.9686999999997996,5121.756458187034,5087.405875066451,-3022.1845495227726,-3088.7753980256048,-11142.608898224591,-10974.114698359032
1.9687999999997996,5154.272660633893,5118.660801344828,-3014.4505399912496,-3085.2150468150703,-11149.286807989032,-10967.79474310125
1.9688999999997996,5186.809555129903,5149.950353668496,-3007.0013648885338,-3081.764288180401,-11155.774131997816,-10961.697487237945
1.9689999999997996,5219.351151834751,5181.249725181043,-2999.8408148329245,-3078.4248535501233,-11162.046751799791,-10955.857186098337
1.9690999999997996,5251.863025020067,5212.527479067296,-2992.973896473413,-3075.2015987415894,-11168.083037369097,-10950.30094402217
1.9691999999997996,5284.355013096415,5243.817468432849,-2986.3933972494647,-3072.090597484574,-11173.880070070796,-10945.033142151393
1.9692999999997995,5316.822473442092,5275.1268609892195,-2980.098001179812,-3069.0920136395325,-11179.43273985567,-10940.049211945505
1.9693999999997995,5349.238020735527,5306.422022204414,-2974.093450105966,-3066.21128234861,-11184.72935138422,-10935.351613869447
1.9694999999997995,5381.614195004983,5337.701287194436,-2968.3758563153106,-3063.4503184459027,-11189.768399746235,-10930.945063409932
1.9695999999997995,5413.97550661627,5368.989885335109,-2962.943997734455,-3060.8073404947822,-11194.547544361067,-10926.8316993805
1.9696999999997995,5446.291664806347,5400.267414353933,-2957.8054881024523,-3058.2838930138646,-11199.05119408252,-10923.024971228895
1.9697999999997995,5478.55131270184,5431.511849930403,-2952.9601811102875,-3055.8775056197483,-11203.267318095655,-10919.540306317444
1.9698999999997995,5510.795609553318,5462.751454510372,-2948.397733592372,-3053.579559971545,-11207.200412647311,-10916.386906588412
1.9699999999997995,5543.044393203626,5494.005997624558,-2944.1149964625506,-3051.386723058469,-11210.857465470173,-10913.569845230237
1.9700999999997995,5575.2582640502815,5525.245021323041,-2940.117003845184,-3049.3039662935125,-11214.241600472531,-10911.102012141308
1.9701999999997994,5607.403614994221,5556.4486687009385,-2936.4025251166286,-3047.333614120278,-11217.360583087879,-10909.001133541326
1.9702999999997994,5639.5191286869995,5587.65923471729,-2932.959575393189,-3045.469083353238,-11220.226404762281,-10907.278663145178
1.9703999999997994,5671.607386753091,5618.878550909547,-2929.78693896521,-3043.708576820015,-11222.838438030021,-10905.941762986833
1.9704999999997994,5703.626739637577,5650.067120036873,-2926.8879819497865,-3042.0595856274667,-11225.189580174181,-10904.991473562146
1.9705999999997994,5735.561595835036,5681.2224851533265,-2924.2634113670147,-3040.526743742363,-11227.275677192436,-10904.421314395175
1.9706999999997994,5767.434139552278,5712.368273968608,-2921.9134672151567,-3039.107978028035,-11229.097326515994,-10904.22831813884
1.9707999999997994,5799.253991648491,5743.497576850026,-2919.8406865290613,-3037.801136421237,-11230.65219563377,-10904.420479904486
1.9708999999997994,5831.012407039691,5774.580030119466,-2918.043823067562,-3036.6076532786783,-11231.936937881614,-10905.015143889857
1.9709999999997994,5862.720119792154,5805.631878454815,-2916.51630320353,-3035.5262144291523,-11232.954188355016,-10906.029735226139
1.9710999999997993,5894.252630704465,5836.566367926808,-2915.2625609972547,-3034.5655997473864,-11233.699291863772,-10907.469859494862
1.9711999999997993,5925.747729758889,5867.514240315403,-2914.2699376935007,-3033.71187066984,-11234.186804628536,-10909.340423207039
1.9712999999997993,5957.279939966338,5898.536894168278,-2913.534512795326,-3032.95557059501,-11234.418430774442,-10911.63747491837
1.9713999999997993,5988.728924424766,5929.529807890444,-2913.060838425183,-3032.304805495428,-11234.384105596257,-10914.346983747944
1.9714999999997993,6019.960888911255,5960.371494824843,-2912.846741899244,-3031.771097366016,-11234.084886089298,-10917.44820407369
1.9715999999997993,6051.131713899078,5991.189060370211,-2912.8772453122424,-3031.342931245718,-11233.53755017483,-10920.93606947199
1.9716999999997993,6082.360332080161,6022.089729331989,-2913.1507066222516,-3031.0132677824463,-11232.751240692764,-10924.808905227614
1.9717999999997993,6113.490966499115,6052.9394094303025,-2913.6764497713975,-3030.7948889314553,-11231.730252132727,-10929.065577865611
1.9718999999997993,6144.371425184705,6083.611077705406,-2914.454322145794,-3030.700054596182,-11230.486127374743,-10933.705765596418
1.9719999999997992,6175.227600783579,6114.345081399286,-2915.481439743966,-3030.7156956269528,-11229.033086988895,-10938.776451794407
1.9720999999997992,6205.962805250169,6145.039758810639,-2916.741424614183,-3030.8393021138154,-11227.377562721602,-10944.239292237602
1.9721999999997992,6236.566089413142,6175.660594452999,-2918.2290262262813,-3031.0694942965856,-11225.538393073426,-10950.078866165726
1.9722999999997992,6266.964110387337,6206.126066138956,-2919.9373315393536,-3031.406133825932,-11223.524811504076,-10956.243333343795
1.9723999999997992,6297.269083223139,6236.567107651774,-2921.8907705629017,-3031.8515817703724,-11221.356006185308,-10962.76119942129
1.9724999999997992,6327.592116787217,6267.0976830144555,-2924.0947505605195,-3032.40289517884,-11219.03252917931,-10969.640139595735
1.9725999999997992,6357.677939566024,6297.490906259024,-2926.5335727918077,-3033.0714075998208,-11216.572908648113,-10976.832523064259
1.9726999999997992,6387.64471372877,6327.85598957593,-2929.19014481915,-3033.849689620162,-11213.97900923698,-10984.344302129433
1.9727999999997992,6417.518040847509,6358.216020550921,-2932.0579656632535,-3034.7339511170867,-11211.23040440295,-10992.150741343934
1.9728999999997991,6447.312205995768,6388.56528040288,-2935.137168116682,-3035.723538476701,-11208.322055744904,-11000.250054980968
1.9729999999997991,6476.856952136022,6418.736660034148,-2938.4207081803193,-3036.8232537274316,-11205.279308892534,-11008.622781763628
1.9730999999997991,6506.326907269236,6448.907036661994,-2941.912419310123,-3038.0268980899014,-11202.110687155591,-11017.30429154064
1.9731999999997991,6535.537249223324,6478.926288917213,-2945.6129297628486,-3039.340385044305,-11198.856298456918,-11026.269073453317
1.973299999999799,6564.665628163541,6508.958968236309,-2949.521348694847,-3040.7572616155217,-11195.521927144488,-11035.51360486266
1.973399999999799,6593.627968038949,6538.931133621654,-2953.6372283329447,-3042.2815619073126,-11192.128703704027,-11045.006411795546
