"时间","Drag Monitor: Drag Monitor (N)"
0.015599999999999961,102321.96999600786
0.01569999999999996,101924.51010959872
0.01579999999999996,101534.87440395054
0.01589999999999996,101154.00838616968
0.01599999999999996,100782.07914860017
0.016099999999999958,100418.92584147978
0.016199999999999957,100063.77543521178
0.016299999999999957,99715.93092396948
0.016399999999999956,99374.80816108792
0.016499999999999956,99040.08382162458
0.016599999999999955,98711.97569620272
0.016699999999999954,98390.67557238907
0.016799999999999954,98076.02309908537
0.016899999999999953,97766.56793841455
0.016999999999999953,97460.23387040135
0.017099999999999952,97154.85220065518
0.01719999999999995,96848.68538602484
0.01729999999999995,96539.82652962397
0.01739999999999995,96226.66351390978
0.01749999999999995,95909.5610273832
0.01759999999999995,95590.00281718497
0.01769999999999995,95270.52279967433
0.017799999999999948,94954.57992284771
0.017899999999999947,94646.40580340718
0.017999999999999947,94346.94366514409
0.018099999999999946,94055.55423268401
0.018199999999999945,93772.36933030517
0.018299999999999945,93497.39655905569
0.018399999999999944,93230.65135225425
0.018499999999999944,92972.52432423696
0.018599999999999943,92723.99121086732
0.018699999999999942,92486.63921438938
0.018799999999999942,92261.45243584723
0.01889999999999994,92049.25779684528
0.01899999999999994,91850.90603303231
0.01909999999999994,91667.44688744568
0.01919999999999994,91499.72086935367
0.01929999999999994,91348.85185495384
0.019399999999999938,91216.44097082788
0.019499999999999938,91102.16740245359
0.019599999999999937,91008.82969260715
0.019699999999999936,90936.040799259
0.019799999999999936,90882.64456681765
0.019899999999999935,90846.83589067394
0.019999999999999934,90826.77168790875
0.020099999999999934,90820.82358341967
0.020199999999999933,90826.7755555989
0.020299999999999933,90841.27132685202
0.020399999999999932,90862.82382674247
0.02049999999999993,90889.51270945792
0.02059999999999993,90918.30356376819
0.02069999999999993,90946.59837480597
0.02079999999999993,90973.91176919626
0.02089999999999993,90999.22016191526
0.02099999999999993,91021.18317092632
0.021099999999999928,91038.95598707446
0.021199999999999927,91052.52944226586
0.021299999999999927,91060.55501433458
0.021399999999999926,91061.7473454687
0.021499999999999925,91056.42366386438
0.021599999999999925,91044.22224693229
0.021699999999999924,91025.194693521
0.021799999999999924,91000.28486607788
0.021899999999999923,90970.32877535507
0.021999999999999922,90936.23744189949
0.022099999999999922,90898.52750300901
0.02219999999999992,90857.23521644613
0.02229999999999992,90812.60381464838
0.02239999999999992,90764.0978619864
0.02249999999999992,90710.90045249797
0.02259999999999992,90652.621491969
0.022699999999999918,90588.15364241925
0.022799999999999918,90516.7834571363
0.022899999999999917,90438.06315615578
0.022999999999999916,90351.34757630629
0.023099999999999916,90256.27964457519
0.023199999999999915,90153.1267344171
0.023299999999999915,90042.89543883485
0.023399999999999914,89926.89721675833
0.023499999999999913,89806.4772168937
0.023599999999999913,89683.00035992434
0.023699999999999912,89557.86467943045
0.02379999999999991,89432.03431469883
0.02389999999999991,89305.8285888272
0.02399999999999991,89179.02943684746
0.02409999999999991,89050.99184161772
0.02419999999999991,88920.93811465023
0.02429999999999991,88787.47423529306
0.024399999999999908,88649.15633625207
0.024499999999999907,88504.33674042705
0.024599999999999907,88351.97026991147
0.024699999999999906,88190.63448160436
0.024799999999999905,88020.38556009145
0.024899999999999905,87841.74608678879
0.024999999999999904,87655.65572614063
0.025099999999999904,87465.3547192771
0.025199999999999903,87271.5817908487
0.025299999999999902,87077.13349043072
0.025399999999999902,86884.5533401826
0.0254999999999999,86696.37698181046
0.0255999999999999,86515.24985154158
0.0256999999999999,86343.5962859454
0.0257999999999999,86182.91316609026
0.0258999999999999,86033.76554384462
0.025999999999999898,85895.75960205973
0.026099999999999898,85767.81345591886
0.026199999999999897,85648.10076309247
0.026299999999999896,85534.30859808985
0.026399999999999896,85424.21562354396
0.026499999999999895,85315.72380376265
0.026599999999999895,85206.8159028736
0.026699999999999894,85095.70875542313
0.026799999999999893,84980.98750454246
0.026899999999999893,84861.35154594765
0.026999999999999892,84738.59633858623
0.02709999999999989,84610.84199471876
0.02719999999999989,84479.03060675586
0.02729999999999989,84343.706208651
0.02739999999999989,84205.14664053667
0.02749999999999989,84063.8029949184
0.02759999999999989,83919.97637214241
0.027699999999999888,83773.50353402662
0.027799999999999887,83625.98397748804
0.027899999999999887,83475.33997319087
0.027999999999999886,83321.71967831017
0.028099999999999885,83163.44951318495
0.028199999999999885,83001.54738431486
0.028299999999999884,82832.61516958747
0.028399999999999884,82656.19185557847
0.028499999999999883,82470.90715853931
0.028599999999999882,82279.13549100854
0.028699999999999882,82077.40208494876
0.02879999999999988,81864.49087535954
0.02889999999999988,81642.89335626949
0.02899999999999988,81408.758608591
0.02909999999999988,81160.80180429042
0.02919999999999988,80901.931730237
0.029299999999999878,80629.45827423758
0.029399999999999878,80343.58173004183
0.029499999999999877,80048.28575748102
0.029599999999999876,79741.64550417545
0.029699999999999876,79424.5073946733
0.029799999999999875,79101.82692974914
0.029899999999999875,78772.1541403799
0.029999999999999874,78436.26212779208
0.030099999999999873,78098.49275370977
0.030199999999999873,77759.47774215377
0.030299999999999872,77417.81358911148
0.03039999999999987,77074.62683090342
0.03049999999999987,76735.49077574469
0.03059999999999987,76401.02973614067
0.03069999999999987,76066.62008432864
0.03079999999999987,75737.04201592773
0.03089999999999987,75412.79515830963
0.030999999999999868,75089.3297457111
0.031099999999999867,74770.61255218039
0.031199999999999867,74454.74699157897
0.03129999999999987,74141.32910884178
0.03139999999999987,73825.56569020332
0.031499999999999875,73510.8017273256
0.03159999999999988,73195.63520196147
0.03169999999999988,72874.32344248891
0.031799999999999884,72550.17733188006
0.03189999999999989,72221.57110459087
0.03199999999999989,71888.85791426981
0.03209999999999989,71547.91546403014
0.032199999999999895,71202.99856097436
0.0322999999999999,70853.31324559882
0.0323999999999999,70499.00830014556
0.032499999999999904,70141.26800913751
0.03259999999999991,69781.710585003
0.03269999999999991,69422.08692559943
0.03279999999999991,69064.24612464258
0.032899999999999915,68709.80403581695
0.03299999999999992,68359.96724877597
0.03309999999999992,68015.37879266588
0.033199999999999924,67676.16683975112
0.03329999999999993,67342.39575490772
0.03339999999999993,67014.51303255741
0.03349999999999993,66693.33043772864
0.033599999999999935,66379.49013813549
0.03369999999999994,66073.01615252625
0.03379999999999994,65773.56157999832
0.033899999999999944,65480.41325398626
0.03399999999999995,65192.611296759336
0.03409999999999995,64908.90046142233
0.03419999999999995,64628.448123228874
0.034299999999999956,64350.61634646404
0.03439999999999996,64075.05199569985
0.03449999999999996,63801.570250582925
0.034599999999999964,63529.800193745585
0.03469999999999997,63259.355706641174
0.03479999999999997,62990.204430903075
0.03489999999999997,62722.54632471713
0.034999999999999976,62456.78509443591
0.03509999999999998,62193.43693012076
0.03519999999999998,61932.93879024772
0.035299999999999984,61675.79648165013
0.03539999999999999,61422.64998337779
0.03549999999999999,61174.37982738779
0.03559999999999999,60932.00614243164
0.035699999999999996,60696.44955050232
0.0358,60468.24659959201
0.0359,60247.616662168075
0.036000000000000004,60034.68910831337
0.03610000000000001,59829.64876516836
0.03620000000000001,59632.40379622186
0.03630000000000001,59442.371956531744
0.036400000000000016,59258.46224732974
0.03650000000000002,59079.25886712226
0.03660000000000002,58903.30254711158
0.036700000000000024,58729.08655519625
0.03680000000000003,58555.20777337924
0.03690000000000003,58380.31619827013
0.03700000000000003,58203.40595988647
0.037100000000000036,58023.63792810765
0.03720000000000004,57840.41703045295
0.03730000000000004,57653.22640688672
0.037400000000000044,57461.61159851703
0.03750000000000005,57265.35025533811
0.03760000000000005,57064.275901940884
0.03770000000000005,56858.28050697384
0.037800000000000056,56647.47786930873
0.03790000000000006,56432.7197784224
0.03800000000000006,56215.27168430725
0.038100000000000064,55996.40992930017
0.03820000000000007,55777.24867080678
0.03830000000000007,55558.6797308132
0.03840000000000007,55341.39726472767
0.038500000000000076,55126.10527474538
0.03860000000000008,54913.48699174983
0.03870000000000008,54704.02575432344
0.038800000000000084,54498.166244221036
0.03890000000000009,54296.20126049667
0.03900000000000009,54098.5009088128
0.03910000000000009,53905.48619677848
0.039200000000000096,53717.15848786268
0.0393000000000001,53533.30373567253
0.0394000000000001,53353.27981709842
0.039500000000000104,53176.4724031476
0.03960000000000011,53002.738018621225
0.03970000000000011,52832.390362485596
0.03980000000000011,52665.68686639975
0.039900000000000116,52502.73416931854
0.04000000000000012,52343.734483540225
0.04010000000000012,52188.76708845273
0.040200000000000125,52037.9924085159
0.04030000000000013,51891.4163124881
0.04040000000000013,51748.76800492593
0.04050000000000013,51609.747159789025
0.040600000000000136,51474.250180521776
0.04070000000000014,51342.52716709566
0.04080000000000014,51214.979416728704
0.040900000000000145,51091.87347239933
0.04100000000000015,50973.38119809487
0.04110000000000015,50859.49208762331
0.04120000000000015,50750.18284048054
0.041300000000000156,50645.146761080876
0.04140000000000016,50544.02774349926
0.04150000000000016,50446.61158843548
0.041600000000000165,50353.17787919905
0.04170000000000017,50264.569204649626
0.04180000000000017,50181.69424747924
0.04190000000000017,50105.20369817506
0.042000000000000176,50035.13139554718
0.04210000000000018,49971.014562490185
0.04220000000000018,49912.216707720174
0.042300000000000185,49858.01229109297
0.04240000000000019,49807.69262337283
0.04250000000000019,49760.384721846305
0.04260000000000019,49715.12951323361
0.042700000000000196,49670.84060034374
0.0428000000000002,49626.11768947486
0.0429000000000002,49579.526278577156
0.043000000000000205,49529.72512249935
0.04310000000000021,49475.65428218388
0.04320000000000021,49416.43022227012
0.04330000000000021,49351.087502906645
0.043400000000000216,49278.834228839645
0.04350000000000022,49199.61452033728
0.04360000000000022,49113.898149811415
0.043700000000000225,49022.438956573875
0.04380000000000023,48926.24822433181
0.04390000000000023,48826.345156350246
0.04400000000000023,48724.098384289755
0.044100000000000236,48620.94398181763
0.04420000000000024,48517.89184420162
0.04430000000000024,48415.48365987724
0.044400000000000245,48314.64841310178
0.04450000000000025,48216.58345865952
0.04460000000000025,48122.290639324434
0.04470000000000025,48032.24570130989
0.044800000000000256,47946.818331915456
0.04490000000000026,47866.312709594364
0.04500000000000026,47790.863388878606
0.045100000000000265,47720.51561473888
0.04520000000000027,47655.157272997
0.04530000000000027,47594.634505188005
0.045400000000000273,47538.907809525306
0.045500000000000276,47487.980760168415
0.04560000000000028,47441.75706221557
0.04570000000000028,47399.9035658414
0.045800000000000285,47362.2355754298
0.04590000000000029,47328.663752351895
0.04600000000000029,47299.18568581921
0.046100000000000294,47273.7025422991
0.046200000000000296,47252.13400958868
0.0463000000000003,47234.51489670717
0.0464000000000003,47220.552381235284
0.046500000000000305,47209.919213014946
0.04660000000000031,47202.204778605956
0.04670000000000031,47196.83157832721
0.046800000000000314,47193.12429973644
0.046900000000000316,47190.38849145341
0.04700000000000032,47188.0677381679
0.04710000000000032,47185.649753270685
0.047200000000000325,47182.50888399296
0.04730000000000033,47178.17936019994
0.04740000000000033,47172.5183234791
0.047500000000000334,47165.56630382124
0.047600000000000336,47156.99911259109
0.04770000000000034,47146.16232435287
0.04780000000000034,47132.27714708482
0.047900000000000345,47114.90168446985
0.04800000000000035,47094.07282994338
0.04810000000000035,47070.21713736328
0.048200000000000354,47043.826945331755
0.04830000000000036,47015.134829382514
0.04840000000000036,46984.0519048464
0.04850000000000036,46950.17564581302
0.048600000000000365,46913.041107994424
0.04870000000000037,46872.34979021313
0.04880000000000037,46828.08166768629
0.048900000000000374,46780.226416436715
0.04900000000000038,46729.06931239455
0.04910000000000038,46675.15762146907
0.04920000000000038,46619.00374658971
0.049300000000000385,46560.59031243334
0.04940000000000039,46499.58493578794
0.04950000000000039,46435.5251813646
0.049600000000000394,46368.04685074467
0.0497000000000004,46297.31561666322
0.0498000000000004,46223.505767157665
0.0499000000000004,46146.85569539381
0.050000000000000405,46067.930535806256
0.05010000000000041,45987.485224690645
0.05020000000000041,45906.34982969675
0.050300000000000414,45824.80254206838
0.05040000000000042,45742.948939089416
0.05050000000000042,45660.92500808669
0.05060000000000042,45579.08384433868
0.050700000000000425,45498.139660189845
0.05080000000000043,45418.8269647493
0.05090000000000043,45341.614447316206
0.051000000000000434,45266.82255755377
0.05110000000000044,45194.76495573685
0.05120000000000044,45125.343994525756
0.05130000000000044,45058.48877454363
0.051400000000000445,44994.62358009784
0.05150000000000045,44934.14874418385
0.05160000000000045,44877.10336206875
0.051700000000000454,44822.969593007794
0.05180000000000046,44771.55996424702
0.05190000000000046,44722.98719049823
0.05200000000000046,44676.92478221501
0.052100000000000465,44633.63045634958
0.05220000000000047,44592.9357171252
0.05230000000000047,44554.61511630357
0.052400000000000474,44517.774776423736
0.05250000000000048,44482.407370744055
0.05260000000000048,44448.299062495265
0.05270000000000048,44414.37873241804
0.052800000000000485,44380.16961654236
0.05290000000000049,44344.86226363513
0.05300000000000049,44307.234352423664
0.053100000000000494,44266.646465003665
0.0532000000000005,44222.582439991515
0.0533000000000005,44174.488403588344
0.0534000000000005,44123.31279226328
0.053500000000000505,44069.83346620466
0.05360000000000051,44013.960769780664
0.05370000000000051,43957.03787169346
0.053800000000000514,43899.41534723664
0.05390000000000052,43841.46485711692
0.05400000000000052,43782.60837198848
0.05410000000000052,43723.77372591756
0.054200000000000526,43665.211330671686
0.05430000000000053,43607.73770381213
0.05440000000000053,43552.86950200966
0.054500000000000534,43500.72217751099
0.05460000000000054,43453.43859808461
0.05470000000000054,43411.04293367609
0.05480000000000054,43373.41128745094
0.054900000000000546,43338.693100450095
0.05500000000000055,43308.035646902266
0.05510000000000055,43281.700290199384
0.055200000000000554,43260.08431087351
0.05530000000000056,43241.39423278866
0.05540000000000056,43225.85512560847
0.05550000000000056,43212.16786954965
0.055600000000000566,43199.01636982384
0.05570000000000057,43185.18207442148
0.05580000000000057,43169.55440135331
0.055900000000000574,43151.25037823526
0.05600000000000058,43129.797185257186
0.05610000000000058,43104.918719276124
0.05620000000000058,43076.12566260318
0.056300000000000586,43043.01010198521
0.05640000000000059,43005.011614903044
0.05650000000000059,42961.81244393715
0.056600000000000594,42913.28146941266
0.0567000000000006,42859.20804122387
0.0568000000000006,42800.06275698269
0.0569000000000006,42735.85692439016
0.057000000000000606,42666.52502119825
0.05710000000000061,42592.047943807374
0.05720000000000061,42513.36154885434
0.057300000000000614,42431.27804736956
0.05740000000000062,42348.190500407625
0.05750000000000062,42265.442400787215
0.05760000000000062,42184.21619515263
0.057700000000000626,42105.33885290205
0.05780000000000063,42029.192901510665
0.05790000000000063,41955.91385610515
0.058000000000000634,41885.53447398833
0.05810000000000064,41818.11908499714
0.05820000000000064,41753.8336804353
0.05830000000000064,41692.94774150119
0.058400000000000646,41635.57042353567
0.05850000000000065,41581.799321225524
0.05860000000000065,41531.56275906257
0.058700000000000654,41484.73832857411
0.05880000000000066,41441.16618138577
0.05890000000000066,41400.40188668658
0.05900000000000066,41362.08586374608
0.059100000000000666,41326.1247073523
0.05920000000000067,41292.67335381253
0.05930000000000067,41261.78683153568
0.059400000000000674,41233.52307112604
0.05950000000000068,41207.76497705431
0.05960000000000068,41184.00510505868
0.05970000000000068,41161.74921789995
0.059800000000000686,41140.28060517955
0.05990000000000069,41118.80455957722
0.06000000000000069,41096.57459156163
0.060100000000000695,41073.20033950997
0.0602000000000007,41048.677448946546
0.0603000000000007,41023.50184461759
0.0604000000000007,40998.34163476748
0.060500000000000706,40973.850399551324
0.06060000000000071,40950.71359587053
0.06070000000000071,40929.83094911869
0.060800000000000715,40912.16526542485
0.06090000000000072,40898.604833494595
0.06100000000000072,40889.74591720074
0.06110000000000072,40885.7466819994
0.061200000000000726,40886.29555021477
0.06130000000000073,40891.05047792646
0.06140000000000073,40899.88496307015
0.061500000000000735,40912.709287517624
0.06160000000000074,40929.36118263001
0.06170000000000074,40949.5846875368
0.06180000000000074,40973.23628277704
0.061900000000000746,41000.422932044006
0.06200000000000075,41031.00479434472
0.06210000000000075,41064.63292856752
0.062200000000000755,41100.93905604367
0.06230000000000076,41139.57700267331
0.06240000000000076,41180.233132808295
0.06250000000000076,41222.574837278255
0.06260000000000077,41266.423147764865
0.06270000000000077,41311.43899060362
0.06280000000000077,41357.257699664355
0.06290000000000077,41403.40948474094
0.06300000000000078,41449.34173870846
0.06310000000000078,41494.434048616225
0.06320000000000078,41538.45568115334
0.06330000000000079,41581.52747738511
0.06340000000000079,41623.93806096395
0.06350000000000079,41665.72469493361
0.0636000000000008,41706.86568755631
0.0637000000000008,41747.0471744774
0.0638000000000008,41786.15585829802
0.0639000000000008,41824.06531496192
0.0640000000000008,41860.50030989811
0.06410000000000081,41895.28680086089
0.06420000000000081,41928.546379694766
0.06430000000000081,41960.525069875206
0.06440000000000082,41991.3306505418
0.06450000000000082,42020.914551051195
0.06460000000000082,42049.096467676856
0.06470000000000083,42075.719377325775
0.06480000000000083,42100.87284460328
0.06490000000000083,42124.75053311824
0.06500000000000083,42147.57861203541
0.06510000000000084,42169.41616909046
0.06520000000000084,42190.219845747015
0.06530000000000084,42209.877683723505
0.06540000000000085,42228.10082938269
0.06550000000000085,42244.714489719474
0.06560000000000085,42259.78007042679
0.06570000000000085,42273.282879283295
0.06580000000000086,42284.989460960714
0.06590000000000086,42294.562073895715
0.06600000000000086,42301.743828694496
0.06610000000000087,42306.34414661868
0.06620000000000087,42308.19627539234
0.06630000000000087,42307.44800364545
0.06640000000000087,42304.49226633519
0.06650000000000088,42299.58984008817
0.06660000000000088,42292.90822384396
0.06670000000000088,42284.6455863128
0.06680000000000089,42274.97263097468
0.06690000000000089,42264.34505116574
0.06700000000000089,42253.334338550274
0.0671000000000009,42242.546956284816
0.0672000000000009,42232.48294075525
0.0673000000000009,42223.58000908623
0.0674000000000009,42216.29148667163
0.0675000000000009,42211.01282894727
0.06760000000000091,42207.94682418016
0.06770000000000091,42207.31865734303
0.06780000000000092,42209.32378238213
0.06790000000000092,42214.041162899965
0.06800000000000092,42221.21803202435
0.06810000000000092,42230.59714399324
0.06820000000000093,42241.67815258133
0.06830000000000093,42253.96461075856
0.06840000000000093,42267.152463508246
0.06850000000000094,42281.03313603459
0.06860000000000094,42295.3779661715
0.06870000000000094,42309.8783824843
0.06880000000000094,42324.088731617245
0.06890000000000095,42337.55307068801
0.06900000000000095,42349.81343512973
0.06910000000000095,42360.633132408286
0.06920000000000096,42369.91857876597
0.06930000000000096,42377.60893567711
0.06940000000000096,42383.50587663625
0.06950000000000096,42387.279307012046
0.06960000000000097,42388.645458336796
0.06970000000000097,42387.50944434277
0.06980000000000097,42383.609069645216
0.06990000000000098,42376.67778637004
0.07000000000000098,42366.94774511816
0.07010000000000098,42354.87949746836
0.07020000000000098,42340.619235046994
0.07030000000000099,42324.12343866787
0.07040000000000099,42305.516641250135
0.07050000000000099,42285.054482912186
0.070600000000001,42263.007569507754
0.070700000000001,42239.72819928901
0.070800000000001,42215.61170461878
0.070900000000001,42190.87985522534
0.071000000000001,42165.3937994531
0.07110000000000101,42138.98317607653
0.07120000000000101,42111.7307613183
0.07130000000000102,42083.70945432986
0.07140000000000102,42054.83733908916
0.07150000000000102,42024.95168233439
0.07160000000000102,41993.9671049721
0.07170000000000103,41961.92104770253
0.07180000000000103,41928.767628812624
0.07190000000000103,41894.411299206404
0.07200000000000104,41858.740022998216
0.07210000000000104,41821.4607157218
0.07220000000000104,41782.183185008056
0.07230000000000104,41740.65390758465
0.07240000000000105,41697.078730354864
0.07250000000000105,41651.81559343453
0.07260000000000105,41605.09022044495
0.07270000000000106,41556.90229472947
0.07280000000000106,41507.21026896426
0.07290000000000106,41455.8635653793
0.07300000000000106,41402.55884408362
0.07310000000000107,41346.91801826188
0.07320000000000107,41288.852608809946
0.07330000000000107,41228.38128942855
0.07340000000000108,41165.575744029586
0.07350000000000108,41100.68607539236
0.07360000000000108,41034.05262079007
0.07370000000000108,40965.976704837136
0.07380000000000109,40896.6538815312
0.07390000000000109,40825.99212474549
0.07400000000000109,40754.03732849973
0.0741000000000011,40680.999798321354
0.0742000000000011,40607.11477114582
0.0743000000000011,40532.54352290363
0.0744000000000011,40457.33658662026
0.07450000000000111,40381.65741155956
0.07460000000000111,40305.96929435996
0.07470000000000111,40230.574417769676
0.07480000000000112,40155.57027629462
0.07490000000000112,40081.04683069016
0.07500000000000112,40007.27719555576
0.07510000000000112,39934.44619349309
0.07520000000000113,39862.75751011672
0.07530000000000113,39792.43402510521
0.07540000000000113,39723.73878673457
0.07550000000000114,39657.02942749421
0.07560000000000114,39592.52760851733
0.07570000000000114,39530.39215066524
0.07580000000000114,39470.7619273205
0.07590000000000115,39413.60895377089
0.07600000000000115,39359.00676544799
0.07610000000000115,39307.104864773675
0.07620000000000116,39258.153580976985
0.07630000000000116,39212.148402495084
0.07640000000000116,39168.833415259855
0.07650000000000116,39127.96311760355
0.07660000000000117,39089.43519386929
0.07670000000000117,39053.01661731688
0.07680000000000117,39018.50170896761
0.07690000000000118,38985.374300360585
0.07700000000000118,38953.211195950054
0.07710000000000118,38921.74383703054
0.07720000000000118,38890.82202215741
0.07730000000000119,38860.342987224125
0.07740000000000119,38829.92869509811
0.07750000000000119,38799.167700703554
0.0776000000000012,38767.83674620175
0.0777000000000012,38735.930312169214
0.0778000000000012,38703.28474762695
0.0779000000000012,38669.382024348706
0.07800000000000121,38633.60886226519
0.07810000000000121,38595.591505402124
0.07820000000000121,38555.37310038184
0.07830000000000122,38513.4150766353
0.07840000000000122,38470.4380525285
0.07850000000000122,38427.17697167324
0.07860000000000122,38384.25043766064
0.07870000000000123,38342.06615106911
0.07880000000000123,38300.69420757907
0.07890000000000123,38260.009743238865
0.07900000000000124,38220.264986493086
0.07910000000000124,38182.06389235575
0.07920000000000124,38146.13087146037
0.07930000000000124,38113.15353399667
0.07940000000000125,38083.592437294974
0.07950000000000125,38057.74265283353
0.07960000000000125,38035.709928326076
0.07970000000000126,38017.452747327734
0.07980000000000126,38002.70319422307
0.07990000000000126,37991.006057602404
0.08000000000000126,37982.36567361342
0.08010000000000127,37977.06014931438
0.08020000000000127,37975.17508486595
0.08030000000000127,37976.39396036639
0.08040000000000128,37980.22393958822
0.08050000000000128,37986.15530936072
0.08060000000000128,37993.964031487485
0.08070000000000128,38003.653685742676
0.08080000000000129,38015.21107730998
0.08090000000000129,38028.38668598112
0.0810000000000013,38042.814852796706
0.0811000000000013,38058.20152369542
0.0812000000000013,38074.303615022465
0.0813000000000013,38090.88684894271
0.0814000000000013,38107.72434534068
0.08150000000000131,38124.62462896041
0.08160000000000131,38141.368309204525
0.08170000000000131,38157.86354136249
0.08180000000000132,38174.18059308067
0.08190000000000132,38190.347789187734
0.08200000000000132,38206.34590613211
0.08210000000000132,38221.91316874695
0.08220000000000133,38236.62509564625
