"时间","Drag Monitor: Drag Monitor (N)"
0.013299999999999975,113958.1052714737
0.013399999999999974,113183.5866964797
0.013499999999999974,112445.66213394285
0.013599999999999973,111749.93520577424
0.013699999999999973,111098.85162571704
0.013799999999999972,110491.79775900532
0.013899999999999971,109926.09838372114
0.01399999999999997,109397.3843347016
0.01409999999999997,108899.95021599176
0.01419999999999997,108426.62486905942
0.014299999999999969,107968.54721865458
0.014399999999999968,107517.16794211531
0.014499999999999968,107067.14625471365
0.014599999999999967,106615.81476749055
0.014699999999999967,106162.99173054287
0.014799999999999966,105709.84908896383
0.014899999999999965,105259.36900125019
0.014999999999999965,104814.69604038582
0.015099999999999964,104378.00378324867
0.015199999999999964,103949.42690877174
0.015299999999999963,103528.19687065692
0.015399999999999962,103113.3624840284
0.015499999999999962,102704.6857840191
0.015599999999999961,102301.88436443653
0.01569999999999996,101905.8683879447
0.01579999999999996,101517.66165545658
0.01589999999999996,101138.1762566666
0.01599999999999996,100767.52039757518
0.016099999999999958,100405.40879473182
0.016199999999999957,100051.08253664523
0.016299999999999957,99703.96958735946
0.016399999999999956,99363.54276849213
0.016499999999999956,99029.57970355419
0.016599999999999955,98702.42073805479
0.016699999999999954,98382.50162795244
0.016799999999999954,98069.5269172571
0.016899999999999953,97761.77933332935
0.016999999999999953,97457.10498100129
0.017099999999999952,97153.28888349788
0.01719999999999995,96848.5564344866
0.01729999999999995,96540.96576480962
0.01739999999999995,96228.86943906742
0.01749999999999995,95912.55451308006
0.01759999999999995,95593.46399502282
0.01769999999999995,95274.23140425672
0.017799999999999948,94958.53482188468
0.017899999999999947,94650.79997586911
0.017999999999999947,94351.93696670065
0.018099999999999946,94061.33454691488
0.018199999999999945,93779.17491218325
0.018299999999999945,93505.43506347275
0.018399999999999944,93240.05146852983
0.018499999999999944,92983.29087863065
0.018599999999999943,92736.06786402558
0.018699999999999942,92499.9351123195
0.018799999999999942,92275.83582485274
0.01889999999999994,92064.61834560196
0.01899999999999994,91867.06739925848
0.01909999999999994,91684.17826620505
0.01919999999999994,91516.79852185634
0.01929999999999994,91366.08360237957
0.019399999999999938,91233.71590199531
0.019499999999999938,91119.4422732647
0.019599999999999937,91026.02340288153
0.019699999999999936,90953.01940626881
0.019799999999999936,90899.22113607626
0.019899999999999935,90862.91455797848
0.019999999999999934,90842.47806905783
0.020099999999999934,90836.20088983019
0.020199999999999933,90841.8683859282
0.020299999999999933,90856.10225431056
0.020399999999999932,90877.28528377849
0.02049999999999993,90903.27188067412
0.02059999999999993,90930.74920430081
0.02069999999999993,90957.33379546288
0.02079999999999993,90982.77983400799
0.02089999999999993,91005.98208635845
0.02099999999999993,91025.44421868643
0.021099999999999928,91040.12153535326
0.021199999999999927,91050.182299799
0.021299999999999927,91054.41031373224
0.021399999999999926,91051.53900063226
0.021499999999999925,91041.68900540918
0.021599999999999925,91024.33186526562
0.021699999999999924,90999.5351726489
0.021799999999999924,90968.47639657988
0.021899999999999923,90932.3701818381
0.021999999999999922,90892.43592968694
0.022099999999999922,90849.39002676064
0.02219999999999992,90803.64767594548
0.02229999999999992,90755.58960924692
0.02239999999999992,90704.89356382682
0.02249999999999992,90650.89550008709
0.02259999999999992,90592.90650345702
0.022699999999999918,90529.66567187881
0.022799999999999918,90460.15033027079
0.022899999999999917,90383.61998176892
0.022999999999999916,90299.20027965469
0.023099999999999916,90206.37051057321
0.023199999999999915,90105.16495364113
0.023299999999999915,89996.253215026
0.023399999999999914,89880.75734835441
0.023499999999999913,89760.04898635257
0.023599999999999913,89635.57152819714
0.023699999999999912,89508.8622666586
0.02379999999999991,89381.23805972625
0.02389999999999991,89253.05662320278
0.02399999999999991,89124.0317795009
0.02409999999999991,88993.61822239867
0.02419999999999991,88861.15953829009
0.02429999999999991,88725.45927950786
0.024399999999999908,88585.18376960553
0.024499999999999907,88438.88071847246
0.024599999999999907,88284.96749503416
0.024699999999999906,88123.51710388987
0.024799999999999905,87953.39829514136
0.024899999999999905,87775.3296106174
0.024999999999999904,87590.63245921834
0.025099999999999904,87401.39530937275
0.025199999999999903,87209.71084642733
0.025299999999999902,87017.68499425244
0.025399999999999902,86827.44787897682
0.0254999999999999,86641.54220251823
0.0255999999999999,86462.70138820908
0.0256999999999999,86293.3040630734
0.0257999999999999,86134.7071395992
0.0258999999999999,85987.15437344699
0.025999999999999898,85849.8969118301
0.026099999999999898,85721.57046193635
0.026199999999999897,85600.38494740298
0.026299999999999896,85484.10675772426
0.026399999999999896,85370.53803406323
0.026499999999999895,85257.68363829097
0.026599999999999895,85143.7145187887
0.026699999999999894,85027.01965734789
0.026799999999999893,84906.32886089107
0.026899999999999893,84780.57257293255
0.026999999999999892,84651.81415857124
0.02709999999999989,84518.34522147752
0.02719999999999989,84381.25215159802
0.02729999999999989,84241.09379148405
0.02739999999999989,84098.14099261005
0.02749999999999989,83953.00236304119
0.02759999999999989,83806.0399749056
0.027699999999999888,83657.0603067059
0.027799999999999887,83507.63566741724
0.027899999999999887,83355.65608641636
0.027999999999999886,83201.10013862186
0.028099999999999885,83042.18789139883
0.028199999999999885,82879.79083910232
0.028299999999999884,82710.31842802619
0.028399999999999884,82533.16499576833
0.028499999999999883,82346.81325554087
0.028599999999999882,82153.7158875061
0.028699999999999882,81950.27821562412
0.02879999999999988,81735.31599636588
0.02889999999999988,81511.43688667558
0.02899999999999988,81274.75761274286
0.02909999999999988,81024.13039845855
0.02919999999999988,80762.62043428562
0.029299999999999878,80487.56613242786
0.029399999999999878,80199.3874089364
0.029499999999999877,79902.2515674566
0.029599999999999876,79594.14947734165
0.029699999999999876,79275.92140290339
0.029799999999999875,78952.56327359026
0.029899999999999875,78621.7361471584
0.029999999999999874,78288.47569015059
0.030099999999999873,77950.24361260794
0.030199999999999873,77612.24993005744
0.030299999999999872,77271.41905673507
0.03039999999999987,76932.72863702476
0.03049999999999987,76597.91141213155
0.03059999999999987,76263.39956737205
0.03069999999999987,75934.9929005114
0.03079999999999987,75607.72281266382
0.03089999999999987,75285.76307239418
0.030999999999999868,74968.99068579149
0.031099999999999867,74652.16013423393
0.031199999999999867,74338.47641883494
0.03129999999999987,74026.97082840979
0.03139999999999987,73712.24610921595
0.031499999999999875,73397.39118556611
0.03159999999999988,73080.9450471534
0.03169999999999988,72757.37646963524
0.031799999999999884,72430.10606233847
0.03189999999999989,72097.70731176846
0.03199999999999989,71760.78805851308
0.03209999999999989,71415.50070153558
0.032199999999999895,71066.53776935033
0.0322999999999999,70713.45696238398
0.0323999999999999,70357.75431393112
0.032499999999999904,69996.79445287267
0.03259999999999991,69636.74025646794
0.03269999999999991,69278.33921177752
0.03279999999999991,68922.68650158728
0.032899999999999915,68571.12731327325
0.03299999999999992,68224.79853584495
0.03309999999999992,67884.38174553723
0.033199999999999924,67549.89036290889
0.03329999999999993,67221.2560810768
0.03339999999999993,66898.78277698753
0.03349999999999993,66583.04958194871
0.033599999999999935,66274.57978124141
0.03369999999999994,65973.28907111568
0.03379999999999994,65678.82039147994
0.033899999999999944,65390.26519174136
0.03399999999999995,65106.51246173589
0.03409999999999995,64826.25353982135
0.03419999999999995,64548.72691507131
0.034299999999999956,64273.370107115064
0.03439999999999996,63999.87974631875
0.03449999999999996,63727.992598141725
0.034599999999999964,63457.419864135256
0.03469999999999997,63187.82830955181
0.03479999999999997,62919.23210461024
0.03489999999999997,62651.95986257206
0.034999999999999976,62386.48871341749
0.03509999999999998,62123.5185613733
0.03519999999999998,61863.62052325155
0.035299999999999984,61607.386787998534
0.03539999999999999,61355.36907573138
0.03549999999999999,61108.40889158448
0.03559999999999999,60867.472072565404
0.035699999999999996,60633.35052029662
0.0358,60406.427923564916
0.0359,60186.86226613347
0.036000000000000004,59974.77132468729
0.03610000000000001,59770.287892425295
0.03620000000000001,59573.24852502192
0.03630000000000001,59382.96046277261
0.036400000000000016,59198.274296789124
0.03650000000000002,59017.73486464989
0.03660000000000002,58839.85915464699
0.036700000000000024,58663.164206961264
0.03680000000000003,58486.290390310154
0.03690000000000003,58307.97442927516
0.03700000000000003,58127.25105042012
0.037100000000000036,57943.28663104265
0.03720000000000004,57755.544468554086
0.03730000000000004,57563.605190940594
0.037400000000000044,57367.235933910655
0.03750000000000005,57166.33847958053
0.03760000000000005,56960.74960149517
0.03770000000000005,56750.41444912084
0.037800000000000056,56535.51467126529
0.03790000000000006,56316.923038343375
0.03800000000000006,56095.92042284751
0.038100000000000064,55873.832461486476
0.03820000000000007,55651.75842893656
0.03830000000000007,55430.507858965735
0.03840000000000007,55210.71981180832
0.038500000000000076,54993.03060857126
0.03860000000000008,54778.04942157464
0.03870000000000008,54566.25313087892
0.038800000000000084,54357.99318630997
0.03890000000000009,54153.52695000693
0.03900000000000009,53953.2642246492
0.03910000000000009,53757.658141879816
0.039200000000000096,53566.76998822027
0.0393000000000001,53380.463611003506
0.0394000000000001,53198.198848242406
0.039500000000000104,53019.39133221208
0.03960000000000011,52843.899066360274
0.03970000000000011,52672.02223656024
0.03980000000000011,52504.047521934524
0.039900000000000116,52340.09246090612
0.04000000000000012,52180.29035867682
0.04010000000000012,52024.74493505446
0.040200000000000125,51873.606270249016
0.04030000000000013,51726.96230094662
0.04040000000000013,51584.59116605672
0.04050000000000013,51446.10291147535
0.040600000000000136,51311.290272601516
0.04070000000000014,51180.32907765763
0.04080000000000014,51053.58191507597
0.040900000000000145,50931.1717381732
0.04100000000000015,50813.13040127073
0.04110000000000015,50699.41935692661
0.04120000000000015,50590.01833983222
0.041300000000000156,50484.67220138393
0.04140000000000016,50383.086483509345
0.04150000000000016,50284.98961703374
0.041600000000000165,50190.61265963616
0.04170000000000017,50100.784086874744
0.04180000000000017,50016.420605725914
0.04190000000000017,49938.30043292452
0.042000000000000176,49866.56957888767
0.04210000000000018,49800.843451170455
0.04220000000000018,49740.53109044954
0.042300000000000185,49684.95239824882
0.04240000000000019,49633.43807184651
0.04250000000000019,49585.1576032646
0.04260000000000019,49539.18281567835
0.042700000000000196,49494.46965018457
0.0428000000000002,49449.61634969427
0.0429000000000002,49403.122224640836
0.043000000000000205,49353.593091366674
0.04310000000000021,49299.99979265341
0.04320000000000021,49241.42983792593
0.04330000000000021,49176.8623438354
0.043400000000000216,49105.385207630825
0.04350000000000022,49026.925703353365
0.04360000000000022,48941.96806747273
0.043700000000000225,48851.264391636345
0.04380000000000023,48755.8270979283
0.04390000000000023,48656.68003505849
0.04400000000000023,48555.22857743019
0.044100000000000236,48452.911706511404
0.04420000000000024,48350.67709258715
0.04430000000000024,48248.93250478536
0.044400000000000245,48148.58673795037
0.04450000000000025,48050.73771022551
0.04460000000000025,47956.397790893585
0.04470000000000025,47866.144462561366
0.044800000000000256,47780.32996686485
0.04490000000000026,47699.226407233975
0.04500000000000026,47623.000129450214
0.045100000000000265,47551.71439697844
0.04520000000000027,47485.33089120648
0.04530000000000027,47423.71638403771
0.045400000000000273,47366.78009240257
0.045500000000000276,47314.56544732745
0.04560000000000028,47267.016136775186
0.04570000000000028,47223.8223277797
0.045800000000000285,47184.73004510289
0.04590000000000029,47149.576261990514
0.04600000000000029,47118.386129964405
0.046100000000000294,47091.119633725815
0.046200000000000296,47067.70118850141
0.0463000000000003,47048.12782657458
0.0464000000000003,47032.14701582832
0.046500000000000305,47019.349075701924
0.04660000000000031,47009.299923392005
0.04670000000000031,47001.44499821114
0.046800000000000314,46995.15115498889
0.046900000000000316,46989.76873637591
0.04700000000000032,46984.84774556532
0.04710000000000032,46979.85764794849
0.047200000000000325,46974.05499772592
0.04730000000000033,46966.94763338142
0.04740000000000033,46958.52619684783
0.047500000000000334,46948.87121749332
0.047600000000000336,46937.73277474827
0.04770000000000034,46924.409174992536
0.04780000000000034,46908.03349844068
0.047900000000000345,46888.134784872396
0.04800000000000035,46864.76530217957
0.04810000000000035,46838.33910725608
0.048200000000000354,46809.38843561868
0.04830000000000036,46778.14259870538
0.04840000000000036,46744.566240761254
0.04850000000000036,46708.28440275242
0.048600000000000365,46668.804144523114
0.04870000000000037,46625.72057367122
0.04880000000000037,46579.01326102562
0.048900000000000374,46528.738668758975
0.04900000000000038,46475.29760241136
0.04910000000000038,46419.338598846036
0.04920000000000038,46361.36095843857
0.049300000000000385,46301.35858876907
0.04940000000000039,46239.02400198121
0.04950000000000039,46173.93990674651
0.049600000000000394,46105.75726018679
0.0497000000000004,46034.60099044761
0.0498000000000004,45960.57378970478
0.0499000000000004,45883.84587712041
0.050000000000000405,45804.87271078666
0.05010000000000041,45724.476802087906
0.05020000000000041,45643.500613718374
0.050300000000000414,45562.227044246676
0.05040000000000042,45480.928502014605
0.05050000000000042,45399.86065891913
0.05060000000000042,45319.46376186172
0.050700000000000425,45240.37566670409
0.05080000000000043,45163.13747203448
0.05090000000000043,45088.065477121636
0.051000000000000434,45015.432779140734
0.05110000000000044,44945.60588363817
0.05120000000000044,44878.53809641322
0.05130000000000044,44814.10567111234
0.051400000000000445,44752.58280023027
0.05150000000000045,44694.19738082006
0.05160000000000045,44638.862406028464
0.051700000000000454,44586.0785309433
0.05180000000000046,44535.735165112805
0.05190000000000046,44487.95319832761
0.05200000000000046,44442.379129247885
0.052100000000000465,44399.308331529384
0.05220000000000047,44358.617996304136
0.05230000000000047,44320.07352062708
0.052400000000000474,44282.696101446796
0.05250000000000048,44246.47172412765
0.05260000000000048,44211.23913421187
0.05270000000000048,44175.947621717365
0.052800000000000485,44140.15731161973
0.05290000000000049,44103.09500054127
0.05300000000000049,44063.58745202994
0.053100000000000494,44021.05704370518
0.0532000000000005,43974.99502400633
0.0533000000000005,43924.85151868973
0.0534000000000005,43871.574575771374
0.053500000000000505,43815.970176291754
0.05360000000000051,43757.93457987238
0.05370000000000051,43698.82547729259
0.053800000000000514,43639.09030325958
0.05390000000000052,43579.13607526407
0.05400000000000052,43518.3225767541
0.05410000000000052,43457.50881406157
0.054200000000000526,43396.78312496401
0.05430000000000053,43337.00669164303
0.05440000000000053,43279.813409344104
0.054500000000000534,43225.469016161274
0.05460000000000054,43176.12674674828
0.05470000000000054,43131.839779285496
0.05480000000000054,43092.46371345834
0.054900000000000546,43056.130556158874
0.05500000000000055,43024.039211883384
0.05510000000000055,42996.421384407266
0.055200000000000554,42973.73710344647
0.05530000000000056,42954.22832323775
0.05540000000000056,42938.14638397305
0.05550000000000056,42924.21752359513
0.055600000000000566,42911.12826861851
0.05570000000000057,42897.63304317271
0.05580000000000057,42882.583172442486
0.055900000000000574,42865.15723573905
0.05600000000000058,42844.81640055034
0.05610000000000058,42821.22495990243
0.05620000000000058,42793.83354009551
0.056300000000000586,42762.22528138204
0.05640000000000059,42725.83822475682
0.05650000000000059,42684.33330375885
0.056600000000000594,42637.59688533232
0.0567000000000006,42585.49481693983
0.0568000000000006,42528.55940546708
0.0569000000000006,42466.81553778876
0.057000000000000606,42400.173907630575
0.05710000000000061,42328.58377458867
0.05720000000000061,42253.01229855913
0.057300000000000614,42174.25719316711
0.05740000000000062,42094.92739548108
0.05750000000000062,42016.377857180894
0.05760000000000062,41939.733432933295
0.057700000000000626,41865.8402670494
0.05780000000000063,41795.118105838126
0.05790000000000063,41727.67104739416
0.058000000000000634,41663.46725514108
0.05810000000000064,41602.533511805064
0.05820000000000064,41545.0770509361
0.05830000000000064,41491.391010171545
0.058400000000000646,41441.464533426115
0.05850000000000065,41395.304663205236
0.05860000000000065,41352.71885415439
0.058700000000000654,41313.48215692173
0.05880000000000066,41277.3352231086
0.05890000000000066,41243.66459762096
0.05900000000000066,41211.99879776042
0.059100000000000666,41182.19656372731
0.05920000000000067,41154.290001659145
0.05930000000000067,41128.27630356835
0.059400000000000674,41104.17350967641
0.05950000000000068,41081.73894080421
0.05960000000000068,41060.450286289895
0.05970000000000068,41039.88318259604
0.059800000000000686,41019.399750899865
0.05990000000000069,40998.296635263876
0.06000000000000069,40975.87354588467
0.060100000000000695,40951.74785614284
0.0602000000000007,40925.97800438627
0.0603000000000007,40899.125126340776
0.0604000000000007,40871.98245262196
0.060500000000000706,40845.31238973145
0.06060000000000071,40819.87260787925
0.06070000000000071,40796.63180136405
0.060800000000000715,40776.57059597486
0.06090000000000072,40760.631944075045
0.06100000000000072,40749.3927151975
0.06110000000000072,40743.081573423755
0.061200000000000726,40741.495287118356
0.06130000000000073,40744.26234638317
0.06140000000000073,40751.25835383817
0.061500000000000735,40762.39628009588
0.06160000000000074,40777.50091998665
0.06170000000000074,40796.3424388656
0.06180000000000074,40818.74387116934
0.061900000000000746,40844.806080444934
0.06200000000000075,40874.4063415908
0.06210000000000075,40907.24522675748
0.062200000000000755,40942.97718485349
0.06230000000000076,40981.21790784679
0.06240000000000076,41021.65047431455
0.06250000000000076,41063.93932021865
0.06260000000000077,41107.887341294656
0.06270000000000077,41153.111793931384
0.06280000000000077,41199.17379896426
0.06290000000000077,41245.59867349464
0.06300000000000078,41291.82154313661
0.06310000000000078,41337.24991917604
0.06320000000000078,41381.61631367725
0.06330000000000079,41424.97262258449
0.06340000000000079,41467.49493617134
0.06350000000000079,41509.172199999644
0.0636000000000008,41549.99552711552
0.0637000000000008,41589.70684386962
0.0638000000000008,41628.21798475197
0.0639000000000008,41665.452419681445
0.0640000000000008,41701.128427178366
0.06410000000000081,41735.00565147456
0.06420000000000081,41767.22123517016
0.06430000000000081,41798.104096701354
0.06440000000000082,41827.844993328814
0.06450000000000082,41856.365082415854
0.06460000000000082,41883.4827743973
0.06470000000000083,41909.10289225941
0.06480000000000083,41933.32639303169
0.06490000000000083,41956.37196275945
0.06500000000000083,41978.448826099906
0.06510000000000084,41999.56793149298
0.06520000000000084,42019.667584754425
0.06530000000000084,42038.64154561383
0.06540000000000085,42056.2013223157
0.06550000000000085,42072.18777258205
0.06560000000000085,42086.58597995501
0.06570000000000085,42099.33571875352
0.06580000000000086,42110.25854823436
0.06590000000000086,42119.03709802548
0.06600000000000086,42125.40587245339
0.06610000000000087,42129.20485350988
0.06620000000000087,42130.28403043655
0.06630000000000087,42128.719186369155
0.06640000000000087,42124.88224312365
0.06650000000000088,42119.011116651614
0.06660000000000088,42111.249549955886
0.06670000000000088,42101.80374196057
0.06680000000000089,42090.806835322626
0.06690000000000089,42078.690456675715
0.06700000000000089,42066.02581109587
0.0671000000000009,42053.44445021996
0.0672000000000009,42041.391626075616
0.0673000000000009,42030.19765756282
0.0674000000000009,42020.29677803606
0.0675000000000009,42012.097942689536
0.06760000000000091,42005.83238956313
0.06770000000000091,42001.72225742342
0.06780000000000092,41999.91788603294
0.06790000000000092,42000.54227584134
0.06800000000000092,42003.47742481402
0.06810000000000092,42008.55417161377
0.06820000000000093,42015.30811925727
0.06830000000000093,42023.28864048584
0.06840000000000093,42032.22944672465
0.06850000000000094,42041.97247175666
0.06860000000000094,42052.36624748967
0.06870000000000094,42063.190348761644
0.06880000000000094,42074.09090725275
0.06890000000000095,42084.6108307215
0.06900000000000095,42094.256969934206
0.06910000000000095,42102.74406412067
0.06920000000000096,42110.05118051456
0.06930000000000096,42116.201321974855
0.06940000000000096,42121.048398632054
0.06950000000000096,42124.19488910602
0.06960000000000097,42125.192930874735
0.06970000000000097,42123.90491502755
0.06980000000000097,42120.11092536005
0.06990000000000098,42113.57799346308
0.07000000000000098,42104.52996019789
0.07010000000000098,42093.385120515944
0.07020000000000098,42080.30740242261
0.07030000000000099,42065.21321680967
0.07040000000000099,42048.16709879215
0.07050000000000099,42029.35353603523
0.070600000000001,42009.0474886606
0.070700000000001,41987.62831440149
0.070800000000001,41965.53762094538
0.070900000000001,41942.97483526515
0.071000000000001,41919.7808186706
0.07110000000000101,41895.71158004832
0.07120000000000101,41870.78562133444
0.07130000000000102,41845.14522465239
0.07140000000000102,41818.72427848522
0.07150000000000102,41791.348538085076
0.07160000000000102,41762.87482106607
0.07170000000000103,41733.2679194352
0.07180000000000103,41702.46732055939
0.07190000000000103,41670.37780073549
0.07200000000000104,41636.89852516812
0.07210000000000104,41601.68847703441
0.07220000000000104,41564.34153370383
0.07230000000000104,41524.59787823501
0.07240000000000105,41482.70283893888
0.07250000000000105,41438.96712398065
0.07260000000000105,41393.59899571472
0.07270000000000106,41346.64462707391
0.07280000000000106,41298.05649720738
0.07290000000000106,41247.69807490049
0.07300000000000106,41195.27326877591
0.07310000000000107,41140.43174355588
0.07320000000000107,41083.12021357507
0.07330000000000107,41023.41301933798
0.07340000000000108,40961.47377665405
0.07350000000000108,40897.60867963096
0.07360000000000108,40832.133609660785
0.07370000000000108,40765.23942478546
0.07380000000000109,40697.09257397914
0.07390000000000109,40627.636155290136
0.07400000000000109,40556.984190821284
0.0741000000000011,40485.38926442017
0.0742000000000011,40413.064628663415
0.0743000000000011,40340.12274493728
0.0744000000000011,40266.55179818448
0.07450000000000111,40192.47247396094
0.07460000000000111,40118.30698094012
0.07470000000000111,40044.33438361812
0.07480000000000112,39970.597795033726
0.07490000000000112,39897.13154585949
0.07500000000000112,39824.15332622687
0.07510000000000112,39751.86127146
0.07520000000000113,39680.54532983583
0.07530000000000113,39610.423764269945
0.07540000000000113,39541.72923229098
0.07550000000000114,39474.85409172454
0.07560000000000114,39410.0282965208
0.07570000000000114,39347.411463111595
0.07580000000000114,39287.13992796443
0.07590000000000115,39229.18278845886
0.07600000000000115,39173.599928567375
0.07610000000000115,39120.519991123416
0.07620000000000116,39070.15047789164
0.07630000000000116,39022.49433466465
0.07640000000000116,38977.30611563654
0.07650000000000116,38934.34629728309
0.07660000000000117,38893.52390988788
0.07670000000000117,38854.58319852237
0.07680000000000117,38817.31765175777
0.07690000000000118,38781.285797859986
0.07700000000000118,38746.135251592365
0.07710000000000118,38711.67357233049
0.07720000000000118,38677.70067851464
0.07730000000000119,38643.98440787726
0.07740000000000119,38610.1761541814
0.07750000000000119,38575.91333894312
0.0776000000000012,38541.016681216766
0.0777000000000012,38505.53582105355
0.0778000000000012,38469.29842696951
0.0779000000000012,38431.793691723724
0.07800000000000121,38392.46755437986
0.07810000000000121,38351.02897905224
0.07820000000000121,38307.53332228352
0.07830000000000122,38262.436115412376
0.07840000000000122,38216.48959987852
0.07850000000000122,38170.480834562826
0.07860000000000122,38125.073290783694
0.07870000000000123,38080.645313089866
0.07880000000000123,38037.285883160956
0.07890000000000123,37994.951459330034
0.07900000000000124,37953.92165159266
0.07910000000000124,37914.75266149532
0.07920000000000124,37878.132593034235
0.07930000000000124,37844.800933225015
0.07940000000000125,37815.336136805534
0.07950000000000125,37790.03101178644
0.07960000000000125,37769.02312396908
0.07970000000000126,37752.285571021974
0.07980000000000126,37739.57048294981
0.07990000000000126,37730.45833468872
0.08000000000000126,37724.92795585975
0.08010000000000127,37723.248257134626
0.08020000000000127,37725.490488353054
0.08030000000000127,37731.33112557239
0.08040000000000128,37740.22750970739
0.08050000000000128,37751.59609169326
0.08060000000000128,37765.230057947665
0.08070000000000128,37781.06215382648
0.08080000000000129,37798.97615989013
0.08090000000000129,37818.706631652894
0.0810000000000013,37839.88335274993
0.0811000000000013,37862.12811656779
0.0812000000000013,37885.09479840337
0.0813000000000013,37908.48127018747
0.0814000000000013,37931.958655140195
0.08150000000000131,37955.28073726014
0.08160000000000131,37978.1514867873
0.08170000000000131,38000.41614769667
0.08180000000000132,38022.08750374346
0.08190000000000132,38043.114756010495
0.08200000000000132,38063.36397464108
0.08210000000000132,38082.52761671026
0.08220000000000133,38100.226767375716
