physical_time,window_id,Fz_S1L,Fz_S1R,Fz_S2L,Fz_S2R,Fz_S3L,Fz_S3R,Fz_Total,Drag_Total,Pitch_Moment,Roll_Moment,Jet_Reaction_Z,solver_status,JET_01,JET_02,JET_03,JET_04,JET_05,JET_06,JET_07,JET_08,JET_09,JET_10,JET_11,JET_12,JET_13,JET_14,JET_15,JET_16,JET_17,JET_18,JET_19,JET_20,JET_21,JET_22,JET_23,JET_24,cmd_massflow_01,cmd_massflow_02,cmd_massflow_03,cmd_massflow_04,cmd_massflow_05,cmd_massflow_06,cmd_massflow_07,cmd_massflow_08,cmd_massflow_09,cmd_massflow_10,cmd_massflow_11,cmd_massflow_12,cmd_massflow_13,cmd_massflow_14,cmd_massflow_15,cmd_massflow_16,cmd_massflow_17,cmd_massflow_18,cmd_massflow_19,cmd_massflow_20,cmd_massflow_21,cmd_massflow_22,cmd_massflow_23,cmd_massflow_24,case_stage
0.0011000000000000003,10,1959.6572908505786,915.0000214853408,137.79450847245525,145.37068123478315,-587.218358183943,-577.7905211762189,-54999.87902060435,348330.0435200129,-6189585.957199399,1184.714627825116,153.76633927474856,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0012000000000000003,11,2510.7456403381366,1242.400324505318,263.7731399850467,267.7673119841195,-765.5348079909569,-762.1731048618794,-54538.08850924313,341266.54049551644,-6052393.873477945,1447.2797905216007,169.7818498881927,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0013000000000000004,12,3090.9938895256264,1589.1690023110348,406.20160933231324,407.1223109741219,-916.0797878981962,-920.2316413878818,-52231.17209157707,332111.27302051696,-5852038.024848066,1731.521821340455,190.85016799534182,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0014000000000000004,13,3637.9075248249496,1934.2408919370723,534.4479978800866,534.7261774955614,-1039.6346308293068,-1048.4803312038086,-48595.325009956345,323062.9803599679,-5642560.209810275,1976.6305921524945,213.47221179586714,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0015000000000000005,14,4099.280987097459,2260.9581770427744,627.4479791901853,628.4477562051588,-1139.5234694542899,-1149.4070085034716,-44447.15374056844,315767.23476114473,-5468284.707083624,2138.167364056769,233.237103680727,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0016000000000000005,15,4458.234001856498,2559.2888919773554,673.2353189509623,676.0438949566137,-1225.450922749947,-1232.0287411116515,-40709.257938449955,310639.72945702396,-5342844.926011213,2211.2379695931877,247.1487920058667,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0017000000000000006,16,4734.360029578722,2826.739231244333,664.7942512399253,668.3928543715868,-1315.592496383856,-1315.2852632109789,-38184.64974561842,307185.7797636271,-5254705.711544553,2225.5281566478143,254.74595176334563,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0018000000000000006,17,4966.277708142701,3064.1938912428527,598.0397296326416,600.044154346599,-1431.796678845203,-1425.2403908217455,-37240.528722094976,304543.40125732834,-5181623.096695503,2235.1387446737776,257.7753292232844,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0019000000000000006,18,5193.582317900316,3277.476971100371,474.54336025164156,471.6264976672366,-1593.5552241961932,-1584.4877503590858,-37647.63620156018,301879.1176084995,-5102713.044772158,2288.2065047346177,258.6331843339302,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0020000000000000005,19,5447.984043763329,3478.2306298224166,308.29023590358395,296.77608160525364,-1810.2722785572782,-1804.2423923692227,-38726.14676400102,298633.1240879281,-5005105.454468002,2408.5641758219035,259.43520608611084,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0021000000000000003,20,5750.0275601532585,3683.49326397116,128.95761210564217,106.91741469089573,-2076.10695000129,-2080.5352774567236,-39679.99469475358,294629.3059858188,-4886384.244291375,2586.605785396942,261.6856442596905,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0022,21,6112.042442264781,3914.583713168856,-21.56596252387534,-55.04569088816295,-2372.8201420380415,-2393.295752168377,-39889.66961227154,290055.93105107127,-4753114.989740419,2793.6424728528864,266.0366905477704,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0023,22,6535.850870925846,4189.83672622655,-103.05881122470855,-145.60591034318318,-2674.7719014530558,-2713.0785577183815,-39107.89717241828,285304.5483787337,-4616027.526367196,2995.721794345073,272.32224889848715,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0024,23,7014.4329587966895,4521.187386831451,-87.92823370705075,-134.71962363150934,-2956.4303359675973,-3010.195421378067,-37443.95942482787,280752.21247006545,-4484515.750927189,3161.481877603236,279.8823718135521,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0024999999999999996,24,7531.477898488753,4910.195018406605,29.98216062658477,-15.466209676920606,-3198.8216846520886,-3263.8326337547014,-35213.42445579793,276617.9935614292,-4363403.420379062,3272.140621082008,287.76638033280113,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0025999999999999994,25,8065.274588428301,5348.982591674392,230.24446649498418,192.57801195123386,-3395.11380093823,-3464.6423226667184,-32761.85132030984,272937.5940125244,-4252984.129472266,3325.196066288744,294.97002411877116,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0026999999999999993,26,8594.386338143304,5822.7509923034295,472.4725720860618,447.5246042142011,-3549.5813449632083,-3616.5437956294063,-30371.527745330928,269623.2638334307,-4150326.099685349,3336.2485710230294,300.5435318642506,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.002799999999999999,27,9102.064596621789,6313.7676061936145,706.8250702878273,696.3378319356028,-3676.548407260846,-3734.853380921053,-28235.871944222283,266545.28100271936,-4051037.3060011254,3324.9034895032623,303.8312842573999,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.002899999999999999,28,9580.496713537797,6805.744311138988,884.7668436385197,888.2704166564484,-3794.13669372418,-3840.9659293320797,-26488.036038036607,263601.5508606558,-3950684.080371383,3310.9047989421365,304.7034917421375,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0029999999999999988,29,10031.815265392017,7288.046088614405,971.8640360814139,987.5624099894427,-3918.134977549685,-3954.7103918388843,-25194.187477011314,260745.66596420496,-3846284.7314280095,3309.538980104092,303.68524172819735,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0030999999999999986,30,10469.108430688286,7758.538215844109,955.1667954904345,981.1372348841635,-4059.4787542168365,-4089.3307284353846,-24352.552084341638,257986.13121131615,-3736911.0001309505,3328.1757104665085,301.64850552339226,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0031999999999999984,31,10910.753958945008,8223.063026745109,846.0187526246197,880.3455823440016,-4218.450655312559,-4247.1238765855505,-23904.79425502224,255362.76208650577,-3623504.3507823907,3369.4589679916926,299.51065366829243,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0032999999999999982,32,11373.912691344663,8692.527210587998,676.8719112081811,716.9208894504029,-4387.112711633221,-4419.222050456587,-23748.275489552616,252920.89367237932,-3508170.6330030025,3426.616389112518,298.0520495736754,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.003399999999999998,33,11871.69265515374,9181.15448636014,491.50630116281343,534.7491896902329,-4549.917307814323,-4589.040895266207,-23744.65921491855,250681.4129281949,-3393380.8110998035,3486.865816397681,297.7160394134711,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.003499999999999998,34,12410.023675289614,9701.93032567609,334.0671761654208,379.5065658686656,-4688.7922966979,-4736.032703066697,-23738.335369754892,248634.09184130694,-3281412.3724901285,3534.059646622674,298.6018758053247,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0035999999999999977,35,12986.003714394279,10261.482990233715,241.4705047562327,288.77886844342635,-4787.4889854611365,-4841.080570227403,-23588.66005277874,246738.89783087763,-3173999.7740871375,3557.3258577146066,300.4984289319235,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0036999999999999976,36,13588.437702580564,10857.80582572774,233.453432089231,283.3492848342542,-4835.908171351576,-4891.433367004888,-23221.786933185133,244927.6509110839,-3071932.172081572,3552.926601687657,302.973993700865,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0037999999999999974,37,14200.83956728193,11481.665383689979,310.56120658259596,363.6370070561428,-4831.855883833377,-4882.901956298063,-22648.606245725096,243129.9134017767,-2975102.8128039693,3519.2697437109364,305.4464111166062,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0038999999999999972,38,14805.578640844318,12120.104184055766,455.565283468075,513.4906993066985,-4780.873518719622,-4821.451845411111,-21966.423927937365,241292.98159865642,-2882652.754023828,3460.492598713611,307.37367391551106,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0039999999999999975,39,15388.004415365158,12758.693876130737,637.3306072371307,702.1041619261656,-4696.311381204251,-4722.15776267629,-21328.365594115137,239390.75773316892,-2793177.0789605686,3385.64862816663,308.3462446725486,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004099999999999998,40,15939.683434818297,13384.854578306973,819.2411541021656,892.7359615748546,-4596.0316721348445,-4605.371701777563,-20888.512056831485,237421.4251201321,-2705178.5714045656,3302.5669481670484,308.18352584613814,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004199999999999998,41,16459.70313975733,13990.887523683241,967.7320436801998,1052.2299851878838,-4498.4705998910285,-4492.674278510035,-20753.158921872953,235396.22955401288,-2617399.7825086615,3221.310663750539,306.96259995717327,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004299999999999998,42,16955.56291253415,14576.910392793061,1061.1042714817247,1156.4247939204752,-4417.76206469263,-4401.152277292234,-20938.610887000195,233332.2073366524,-2529080.370740493,3149.984276811021,304.98812871067804,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0043999999999999985,43,17441.877598543593,15151.278427483763,1090.1017716355798,1194.8974435893824,-4360.928523256316,-4339.571247483207,-21353.491692448348,231248.2869692582,-2440008.579042171,3090.30285732617,302.6740985092845,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004499999999999999,44,17935.844683789,15726.667338329777,1059.4804988180713,1171.8106879779323,-4328.57431488243,-4308.3531792976955,-21839.60473745221,229153.95591350377,-2350266.0219488586,3042.620543743287,300.46139390666144,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004599999999999999,45,18451.46781424728,16317.17868853227,986.3154022515927,1103.7276915458183,-4314.697714759178,-4299.246801299433,-22212.72764423932,227048.10197457753,-2260443.2064982904,2998.4272661481846,298.6501008122086,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.004699999999999999,46,18997.420107429192,16934.8690504078,895.5117381552037,1016.2601433326709,-4308.120568198937,-4298.660959212542,-22305.889385193404,224926.22255612613,-2171718.637280039,2948.4786586815553,297.35960439635113,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0048,47,19575.889821141445,17586.707843567456,813.6440647754731,936.872396341564,-4294.748189286021,-4291.731703038103,-22003.15683897827,222795.64768793987,-2085718.1087715745,2885.6142852569956,296.5264377517981,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
0.0049,48,20177.60713357676,18268.000425230406,764.7970958690762,890.3689256344134,-4263.490430155239,-4265.084711773633,-21256.67526192696,220688.17463530262,-2004700.6833845247,2805.0913118769877,295.9719512981741,success,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b03_existing_star_ingest
