"时间","S1 Monitor: S1 Monitor (Pa)","S2 Monitor: S2 Monitor (Pa)","S3 Monitor: S3 Monitor (Pa)","入口 Monitor: 入口 Monitor (Pa)","出口 Monitor: 出口 Monitor (Pa)","右中 Monitor: 右中 Monitor (Pa)","右前 Monitor: 右前 Monitor (Pa)","右后 Monitor: 右后 Monitor (Pa)","左中 Monitor: 左中 Monitor (Pa)","左前 Monitor: 左前 Monitor (Pa)","左后 Monitor: 左后 Monitor (Pa)"
0.6121999999999489,-293.8920127676027,175.41098147739658,-1321.9236562689591,2467.084926521403,483.08706999542187,516.0455078960911,4655.693216703857,-889.269250186273,366.362602189539,4680.782821237679,-1064.6024257638405
0.6122999999999489,-292.4394954016601,177.83124897672664,-1321.9338264560872,2460.505341108414,484.36099262851855,518.422644312697,4653.540469292076,-895.9817201994243,368.0779010655797,4678.875721778091,-1054.446052086978
0.6123999999999489,-291.0888932532404,180.16544382355866,-1321.8582088191058,2453.8912710345116,485.7116893847677,520.5397557879036,4651.3994464301295,-903.04563968207,369.861590926618,4676.96738014915,-1044.2808157850839
0.6124999999999489,-289.66462399503934,182.42953655850343,-1321.6915253055856,2447.411091893015,487.0196167507729,522.4073743172665,4649.26614579446,-910.4719426748247,371.7123470373097,4675.050077164125,-1034.1191562034192
0.6125999999999489,-288.04460657976483,184.6355293723292,-1321.4279352942049,2440.8608362732143,488.1468522311024,524.0357506962388,4647.138481619351,-918.2172946046478,373.6312357671921,4673.1235505972,-1023.9787927524029
0.6126999999999488,-286.2690382560511,186.77956409433216,-1321.0605197079535,2434.5913477266404,488.96283261730747,525.4430625101638,4645.017434920356,-926.2146480775793,375.61702375172104,4671.191087403162,-1013.8687503505427
0.6127999999999488,-284.5699146505649,188.8426270382244,-1320.580156072202,2428.81583798973,489.36513011327725,526.6490441966464,4642.9041180973345,-934.3991117220195,377.6712219044429,4669.2533165826735,-1003.7689535474202
0.6128999999999488,-283.13646162667584,190.805592171513,-1319.9742151422113,2422.2711001900943,489.28687856212764,527.6465185697263,4640.799990285896,-942.6934880029346,379.7959894419839,4667.314216859964,-993.6379451083362
0.6129999999999488,-281.76255762980276,192.6604022700663,-1319.227113100751,2415.4352091287856,488.70091377951053,528.417996878969,4638.705727588942,-951.0338498389351,381.99648227581577,4665.37646617658,-983.4170494838269
0.6130999999999488,-280.157496054988,194.41798774950053,-1318.3234533001576,2409.1246629884276,487.61273523261883,528.9554803354497,4636.623098405144,-959.3708197584164,384.26788339924406,4663.440321025475,-973.058343315924
0.6131999999999488,-278.2658180505799,196.09379232355343,-1317.2490368718857,2403.222437759543,486.0842859765373,529.2612054373674,4634.556070340884,-967.6633328536216,386.60734291184696,4661.505393612817,-962.5347814410491
0.6132999999999488,-276.3515355039965,197.69747546247194,-1315.9899597692302,2396.789020885208,484.20243506465573,529.3394499057036,4632.512233832424,-975.8854589922375,389.0205026570005,4659.572432708924,-951.8312725719251
0.6133999999999488,-274.5937102590604,199.23387138054383,-1314.532315040676,2390.209609314397,482.0572357879744,529.1976089262045,4630.495542564611,-984.0629251335729,391.5020108647885,4657.64068023779,-940.9135532038233
0.6134999999999488,-272.9901427443209,200.69981142103273,-1312.8660808765935,2383.9504107748353,479.76842697526837,528.849844393755,4628.511571362121,-992.1921586560474,394.0347431773395,4655.712688965248,-929.8000963547787
0.6135999999999487,-271.45867383683856,202.09462550365902,-1310.9832598620062,2378.695874271636,477.44214089943625,528.3062622675424,4626.5627096441285,-1000.2905032464233,396.6254111681652,4653.791323428507,-918.5064274131888
0.6136999999999487,-269.94885301536465,203.41966392428498,-1308.8783840827411,2373.9827916340696,475.1617684704861,527.5777140107194,4624.649069998512,-1008.3733836559469,399.27410293812744,4651.879256632498,-907.0558548779783
0.6137999999999487,-268.4510120344788,204.67389984918327,-1306.5472655527906,2369.7363929996286,472.99444092193147,526.6730887601566,4622.768926537563,-1016.442917351041,401.9818064505645,4649.977094722842,-895.4842738708336
0.6138999999999487,-266.87571634734746,205.8532990408858,-1303.9812744408741,2365.3503078771278,470.99452443418977,525.5886261792735,4620.919737458455,-1024.481092848259,404.7493716929817,4648.084957598171,-883.8430043708728
0.6139999999999487,-265.18481342109953,206.95107893070474,-1301.1734473733943,2360.9488954612343,469.206127527059,524.3165165381652,4619.1030446389,-1032.4333621619878,407.57802667304935,4646.2067791626105,-872.2185670871615
0.6140999999999487,-263.47620306208444,207.96716547534004,-1298.1223637932426,2356.537910746188,467.6518297007857,522.8647858032083,4617.32030815383,-1040.2343421646865,410.45841511851376,4644.345915460202,-860.6955081986214
0.6141999999999487,-261.89407180621106,208.90743831044063,-1294.8334605381492,2352.50943518105,466.33078529894357,521.2462823880019,4615.569169926029,-1047.8305517672754,413.38742406928435,4642.502578659294,-849.3395480204849
0.6142999999999487,-260.36454297221,209.77916882124882,-1291.3179868532357,2349.6202909013427,465.22690090090884,519.4689520840949,4613.8454267776415,-1055.1781095412177,416.37195212118803,4640.675566774924,-838.2009108337662
0.6143999999999487,-258.7339803163943,210.58324556752348,-1287.5922170952394,2347.3891703764507,464.31446932169035,517.5379189344654,4612.146459681305,-1062.2272341870093,419.4157579134275,4638.864782860102,-827.3372672164788
0.6144999999999486,-257.10478876699256,211.3127798896531,-1283.6767608353787,2345.296289639434,463.55142060165184,515.4598369431916,4610.474165807918,-1068.9133451912903,422.5173865280737,4637.070546724123,-816.8144809054581
0.6145999999999486,-255.68667351573268,211.96469129612044,-1279.5947736089577,2343.0450003938336,462.87926898793205,513.2429702227784,4608.833283827864,-1075.182926467118,425.6711631077875,4635.285463744261,-806.6808269851592
0.6146999999999486,-254.36429613829029,212.53567775349077,-1275.3658452336529,2341.457505969977,462.2283857387418,510.89189778872316,4607.226642705682,-1081.021815270725,428.8732190033406,4633.518293420996,-796.949045575628
0.6147999999999486,-253.0208219263592,213.0245745042306,-1271.012452275209,2340.509390982571,461.524709198024,508.41272629556664,4605.654889901487,-1086.4299627016862,432.1225200115134,4631.775850253188,-787.6201920213074
0.6148999999999486,-251.74743431562487,213.43312772141152,-1266.5603360155867,2340.0676989529134,460.6970004119407,505.8143643305035,4604.117721742771,-1091.41191582554,435.4248606855692,4630.052232537404,-778.6924884119564
